source_id,type,flux_band1,log_flux_band1,flux_band2,log_flux_band2,flux_band3,log_flux_band3,flux_band4,log_flux_band4,flux_band5,log_flux_band5,hr1,hr2,hr3,hr4,extent,log_extent,variability,ra,dec,recon_error,error_sigma,xmm_class
68228,agn,3.4856402257343825e-15,-14.4577,9.508445079274927e-15,-14.0219,1.2265446283173378e-12,-11.9113,6.334006675216427e-13,-12.1983,6.264356765240228e-13,-12.2031,0.4635,0.9846,-0.3189,-0.0055,0.476,-0.3225,0.561,190.90348,-84.08979,0.3169418,4.4254003,unclassified
70614,anomaly,8.435878389497888e-14,-13.0739,1.5404197619849037e-13,-12.8124,5.053629157008153e-13,-12.2964,2.443541429610148e-13,-12.612,1.9347732230500451e-13,-12.7134,0.2923,0.5328,-0.3481,-0.1162,4.147,0.6178,4.644,265.11571,-16.55822,0.31680107,4.422997,unclassified
21231,anomaly,2.301480537597626e-13,-12.638,3.7370023901142023e-13,-12.4275,7.720051538248862e-16,-15.1124,3.3541756813820803e-16,-15.4744,2.725717226627927e-17,-16.5645,0.2377,-0.9959,-0.3942,-0.8497,0.554,-0.2565,2.179,256.46801,-53.00782,0.31671754,4.42157,unclassified
66007,agn,2.183908608847446e-13,-12.6608,1.9352982888414974e-13,-12.7133,4.714417190361537e-13,-12.3266,2.977496132939765e-13,-12.5261,2.2756705308237957e-13,-12.6429,-0.0604,0.4179,-0.2258,-0.1336,2.435,0.3866,3.693,236.60942,-69.09444,0.31650525,4.4179444,unclassified
19077,ulx,5.59612009535017e-13,-12.2521,8.396947375149602e-13,-12.0759,6.614865841902448e-13,-12.1795,2.554327498132924e-13,-12.5927,1.7986954868708987e-13,-12.745,0.2002,-0.1187,-0.4428,-0.1736,0.018,-1.0,2.629,331.17019,-84.54683,0.3161662,4.4121532,unclassified
40720,agn,2.6976398524653694e-13,-12.569,2.859697790193598e-13,-12.5437,8.917073626127321e-13,-12.0498,5.02844192939978e-13,-12.2986,2.1243436152592652e-13,-12.6728,0.0292,0.5143,-0.2788,-0.406,1.957,0.2916,4.524,335.29748,-0.73391,0.31564265,4.403211,unclassified
67834,anomaly,1.093678950782311e-12,-11.9611,6.213643569340253e-13,-12.2067,1.929322734821501e-12,-11.7146,5.438408503415614e-12,-11.2645,1.5804768853918853e-12,-11.8012,-0.2754,0.5128,0.4763,-0.5497,2.598,0.4147,11.919,119.53101,-21.49433,0.31524542,4.396426,extreme_variable
57093,anomaly,6.042311625918814e-13,-12.2188,1.446839986738818e-12,-11.8396,2.5721970406924985e-12,-11.5897,4.0922465516472814e-13,-12.388,2.6252609011314593e-12,-11.5808,0.4108,0.28,-0.7255,0.7303,2.046,0.311,15.659,352.04052,17.35181,0.31519398,4.395548,extreme_variable
30201,anomaly,9.251220621532397e-12,-11.0338,1.6735814327775221e-12,-11.7764,2.4446257278381716e-12,-11.6118,5.949450578223844e-12,-11.2255,3.456688391773428e-12,-11.4613,-0.6936,0.1872,0.4175,-0.265,2.769,0.4423,28.527,78.06702,-39.73665,0.31517935,4.395298,extreme_variable
21713,anomaly,5.478318052839145e-13,-12.2614,7.544289084446529e-13,-12.1224,1.474579285568452e-12,-11.8313,4.809340027894353e-13,-12.3179,1.7125641893344848e-12,-11.7664,0.1586,0.3231,-0.5081,0.5615,0.087,-1.0,21.858,208.45862,-4.30016,0.3150593,4.3932476,extreme_variable
18334,xrb,4.120565109936878e-15,-14.385,2.458969267367853e-14,-13.6092,5.015800630019666e-14,-13.2997,9.965581343065102e-14,-13.0015,1.1108301851627733e-13,-12.9544,0.713,0.3421,0.3304,0.0542,0.982,-0.0081,3.816,188.38993,-18.64989,0.31483477,4.3894124,monotonically_rising
91932,anomaly,1.3514187643346313e-12,-11.8692,3.590344522286519e-12,-11.4449,9.87554021438732e-12,-11.0054,6.7109753522489695e-12,-11.1732,9.382202490178276e-13,-12.0277,0.4531,0.4667,-0.1908,-0.7547,2.872,0.4582,15.935,338.27647,62.50556,0.3145411,4.3843966,extreme_variable
93601,xrb,1.4914724264821532e-14,-13.8264,3.3274824583123926e-14,-13.4779,8.229586011474791e-14,-13.0846,2.572598827252508e-13,-12.5896,2.349402204133658e-13,-12.629,0.381,0.4242,0.5153,-0.0453,0.028,-1.0,4.111,82.33225,-66.34006,0.31446567,4.3831086,unclassified
72889,star,1.381532535551285e-13,-12.8596,1.0258697557697615e-13,-12.9889,1.5135308997822433e-13,-12.82,9.917867428152556e-15,-14.0036,8.686973041465818e-15,-14.0611,-0.1477,0.192,-0.877,-0.0662,0.026,-1.0,2.305,120.56768,-51.70529,0.31430182,4.3803096,unclassified
10394,anomaly,2.5376284198426196e-13,-12.5956,7.167360639882874e-14,-13.1446,6.528646925534959e-13,-12.1852,1.253293606610318e-12,-11.9019,1.3740582482942382e-13,-12.862,-0.5595,0.8022,0.315,-0.8024,1.401,0.1464,28.015,46.92915,-18.36603,0.31424332,4.3793106,extreme_variable
30356,anomaly,3.1159511806926107e-14,-13.5064,4.9097450732314723e-14,-13.3089,7.919508892754906e-13,-12.1013,1.2593672898707394e-11,-10.8998,8.570988439178663e-12,-11.067,0.2235,0.8832,0.8817,-0.1901,1.362,0.1342,0.297,291.48296,-4.6044,0.3140475,4.3759656,unclassified
93970,anomaly,4.316533158696541e-15,-14.3649,1.1429609954046212e-14,-13.942,1.8649923709489062e-14,-13.7293,2.5332099571493055e-14,-13.5963,9.687871730059848e-15,-14.0138,0.4517,0.24,0.1519,-0.4467,11.359,1.0553,4.654,264.96688,-74.56331,0.31391323,4.3736725,unclassified
5173,xrb,3.8732507226072487e-13,-12.4119,5.215845052012025e-13,-12.2827,1.3243658511089353e-12,-11.878,8.562914047391955e-13,-12.0674,2.613629757949282e-13,-12.5828,0.1477,0.4349,-0.2146,-0.5323,0.195,-0.7096,10.87,284.76118,-23.43387,0.31388092,4.373121,extreme_variable
96132,anomaly,3.2872337795162485e-13,-12.4832,2.622003601002502e-13,-12.5814,2.749193790972615e-13,-12.5608,2.7156715304480775e-13,-12.5661,4.4251224466522787e-13,-12.3541,-0.1126,0.0237,-0.0061,0.2394,0.108,-0.9683,22.876,359.58919,-47.1301,0.31366867,4.369496,extreme_variable
78459,anomaly,3.7116904192451705e-11,-10.4304,1.0023803340072165e-11,-10.999,4.080775464781943e-11,-10.3893,9.370634052648684e-12,-11.0282,8.288134188994142e-12,-11.0815,-0.5747,0.6056,-0.6265,-0.0613,2.961,0.4715,24.031,261.25504,72.28874,0.3136317,4.3688645,extreme_variable
39203,xrb,4.560055165130253e-15,-14.341,2.3843800688949636e-14,-13.6226,1.0062056087633647e-14,-13.9973,1.9223218708410315e-15,-14.7162,1.0531484370667937e-15,-14.9775,0.6789,-0.4065,-0.6792,-0.2921,0.762,-0.1178,6.319,255.67936,4.89578,0.31322104,4.3618503,unclassified
19063,anomaly,7.773191167967944e-14,-13.1094,1.2067968002564904e-13,-12.9184,5.919584508803468e-16,-15.2277,1.3745753121106798e-17,-16.8618,5.768986345650862e-18,-17.2389,0.2165,-0.9902,-0.9546,-0.4085,0.738,-0.1318,3.258,148.70322,-86.10552,0.3131752,4.3610673,unclassified
67993,anomaly,2.7136718817770012e-14,-13.5664,3.6439597618779944e-13,-12.4384,3.7575243287392403e-14,-13.4251,2.35662336711072e-13,-12.6277,3.253241734377868e-13,-12.4877,0.8614,-0.813,0.725,0.1598,2.327,0.3667,18.041,126.57855,47.61428,0.3131062,4.359889,extreme_variable
47058,anomaly,2.2189097644238205e-14,-13.6539,4.005081347413898e-14,-13.3974,3.3893210928101126e-14,-13.4699,1.1019477761620537e-14,-13.9578,2.126756359782642e-14,-13.6723,0.287,-0.0833,-0.5093,0.3174,0.188,-0.7267,26.854,309.46471,-27.50243,0.31285387,4.355579,extreme_variable
52903,anomaly,1.4260052563246072e-11,-10.8459,7.547126570767272e-12,-11.1222,8.96813042304337e-12,-11.0473,1.8688323834856925e-12,-11.7284,7.128385479712615e-12,-11.147,-0.3078,0.086,-0.6551,0.5846,2.919,0.4652,12.29,203.21501,-40.34881,0.31227463,4.3456855,extreme_variable
39415,anomaly,3.022954898840202e-12,-11.5196,1.4940809306027624e-12,-11.8256,1.9905516764359494e-13,-12.701,1.344704356397635e-13,-12.8714,1.0009703209207535e-13,-12.9996,-0.3385,-0.7649,-0.1936,-0.1465,1.552,0.1908,27.867,146.15134,39.34861,0.31218264,4.3441143,extreme_variable
11741,anomaly,3.84389813344979e-15,-14.4152,3.622946183541813e-15,-14.4409,8.100320240447768e-14,-13.0915,1.9242704502754906e-13,-12.7157,1.353575259681807e-13,-12.8685,-0.0296,0.9144,0.4075,-0.1741,0.703,-0.1533,26.989,171.84793,73.33164,0.31204513,4.341766,extreme_variable
83412,anomaly,8.322726132630865e-12,-11.0797,5.970453287701384e-13,-12.224,1.0455302547403552e-12,-11.9807,1.1002244809960133e-13,-12.9585,1.7280591034085164e-13,-12.7624,-0.8661,0.273,-0.8096,0.222,0.809,-0.092,20.025,51.36301,47.9525,0.3120075,4.3411226,extreme_variable
98393,xrb,4.9634251849816746e-14,-13.3042,7.609040277242634e-14,-13.1187,9.920721770445607e-14,-13.0035,9.498131941283453e-14,-13.0224,1.8166650779008023e-14,-13.7407,0.2104,0.1319,-0.0218,-0.6789,0.072,-1.0,10.762,279.45276,-79.64726,0.31200668,4.3411093,extreme_variable
401,anomaly,1.3816611705952739e-13,-12.8596,1.8526251325399545e-14,-13.7322,8.111256781684528e-15,-14.0909,1.1833222598739494e-13,-12.9269,2.3537317726714355e-14,-13.6282,-0.7635,-0.391,0.8717,-0.6682,1.369,0.1364,13.415,337.57366,74.20582,0.31120116,4.3273506,extreme_variable
97545,anomaly,1.0637531262591993e-13,-12.9732,1.700968765627005e-13,-12.7693,4.28584780356756e-12,-11.368,2.622931099355096e-13,-12.5812,1.6642554252268135e-13,-12.7788,0.2305,0.9237,-0.8847,-0.2236,2.209,0.3442,13.994,46.70728,-44.99071,0.31118524,4.327079,extreme_variable
84218,anomaly,5.449747698742798e-12,-11.2636,1.7057869197506688e-12,-11.7681,4.849396947040026e-13,-12.3143,3.2281347285109665e-13,-12.491,3.926240084264438e-12,-11.406,-0.5232,-0.5573,-0.2007,0.8481,1.713,0.2338,22.568,162.35595,27.1501,0.31110233,4.325663,super_soft_source
80123,agn,1.438002970954982e-15,-14.8422,1.1614578687228362e-14,-13.935,5.650322335383561e-13,-12.2479,4.829766517198086e-13,-12.3161,2.034099973253239e-13,-12.6916,0.7797,0.9597,-0.0783,-0.4073,0.103,-0.9877,3.947,268.16518,1.36927,0.31078252,4.3202004,unclassified
45442,anomaly,1.4278805569791314e-14,-13.8453,2.4023882751367788e-14,-13.6194,2.6331817096550883e-14,-13.5795,8.899779161865377e-15,-14.0506,1.3825860577187518e-14,-13.8593,0.2544,0.0458,-0.4948,0.2168,14.818,1.1708,4.252,1.9267,25.53404,0.31046957,4.314855,unclassified
61515,xrb,1.0016231698485637e-13,-12.9993,2.5983772323508216e-13,-12.5853,4.528141398954912e-13,-12.3441,1.341386749328663e-12,-11.8724,1.2197694658090058e-12,-11.9137,0.4435,0.2708,0.4952,-0.0475,0.227,-0.6447,3.678,338.57368,-54.38569,0.3103993,4.313655,unclassified
1865,xrb,4.581359872368596e-13,-12.339,1.0845876875257048e-12,-11.9647,1.5988820559620684e-12,-11.7962,4.427543325550669e-13,-12.3538,6.739532805776755e-13,-12.1714,0.4061,0.1917,-0.5663,0.207,0.12,-0.9203,9.491,185.26096,-40.09851,0.31029648,4.3118987,unclassified
77185,agn,6.435515386420618e-16,-15.1914,2.4328047172511613e-15,-14.6139,1.0655118314100858e-13,-12.9724,1.0063721378173555e-13,-12.9972,5.930775813049529e-14,-13.2269,0.5816,0.9554,-0.0285,-0.2584,0.292,-0.5341,2.998,27.75808,-33.92743,0.3102049,4.3103347,unclassified
38996,anomaly,2.139468225705657e-13,-12.6697,2.023674151241351e-13,-12.6939,1.7534546302110964e-13,-12.7561,2.4083602184663093e-13,-12.6183,3.947193980799158e-13,-12.4037,-0.0278,-0.0715,0.1574,0.2421,0.187,-0.7288,12.453,242.33122,13.02842,0.3099619,4.3061843,extreme_variable
89637,anomaly,2.0575442657899998e-13,-12.6867,7.726045115437556e-14,-13.112,3.288536292397842e-13,-12.483,1.6313343026266916e-13,-12.7875,1.2349976363801913e-12,-11.9083,-0.454,0.6195,-0.3368,0.7666,2.748,0.4391,14.775,351.35863,-33.37424,0.30985466,4.3043528,extreme_variable
17885,anomaly,7.424049648713268e-13,-12.1294,2.862224879903778e-13,-12.5433,8.505449626677247e-14,-13.0703,7.458379959171562e-14,-13.1274,3.857816821102639e-13,-12.4137,-0.4435,-0.5418,-0.0656,0.676,0.698,-0.1561,16.606,105.41835,3.88774,0.30968156,4.3013964,extreme_variable
32938,anomaly,1.4595922458248178e-14,-13.8358,1.0698656334820313e-14,-13.9707,3.939463485981261e-14,-13.4046,1.2485663750134727e-14,-13.9036,1.9150541996923767e-14,-13.7178,-0.1541,0.5729,-0.5187,0.2107,12.263,1.0886,2.39,339.83688,-28.55083,0.3091568,4.2924333,unclassified
96738,anomaly,1.2669791881011546e-13,-12.8972,2.1968204027201566e-13,-12.6582,5.158834918282399e-16,-15.2874,1.35950834761523e-16,-15.8666,1.2706086251864822e-17,-16.896,0.2684,-0.9953,-0.5829,-0.829,0.708,-0.1497,3.379,265.97105,-86.46672,0.3091502,4.2923203,unclassified
79404,anomaly,2.3598155472185456e-13,-12.6271,2.700433446040738e-13,-12.5686,1.56115921198434e-13,-12.8066,4.862999520340707e-13,-12.3131,7.71319741667972e-14,-13.1128,0.0673,-0.2673,0.514,-0.7262,1.043,0.0181,20.618,294.47133,-22.76668,0.30868176,4.28432,extreme_variable
35102,anomaly,6.6262667334553755e-12,-11.1787,1.4563512644204447e-12,-11.8367,1.2085323517136188e-12,-11.9177,4.674568049947221e-12,-11.3303,1.3307510563806612e-12,-11.8759,-0.6396,-0.093,0.5892,-0.5568,2.598,0.4147,29.612,97.03031,-67.97867,0.3086356,4.283531,extreme_variable
4125,anomaly,2.557709463419629e-12,-11.5921,3.4005837819260392e-12,-11.4684,2.053173923512571e-12,-11.6876,1.143015255424346e-12,-11.9419,2.9001873343716628e-12,-11.5376,0.1415,-0.2471,-0.2848,0.4346,0.062,-1.0,25.258,223.62271,-16.65547,0.30838275,4.2792125,extreme_variable
13129,anomaly,2.5733455797005298e-12,-11.5895,1.4355932341966579e-11,-10.843,6.309741424990909e-12,-11.2,1.3758452468685578e-11,-10.8614,1.5040205169953748e-12,-11.8227,0.696,-0.3894,0.3712,-0.8029,2.257,0.3536,25.653,302.59254,46.12479,0.30835232,4.278693,extreme_variable
10304,anomaly,1.6698597083042376e-13,-12.7773,1.345468200761186e-13,-12.8711,4.225394771865357e-12,-11.3741,3.9581445052748915e-13,-12.4025,1.5574203268253587e-13,-12.8076,-0.1076,0.9383,-0.8287,-0.4353,1.027,0.0114,14.217,73.66458,77.78129,0.30823094,4.27662,extreme_variable
13770,xrb,2.2363673894759875e-15,-14.6505,7.27411439426803e-15,-14.1382,1.8206487374037237e-14,-13.7398,3.711203172543056e-14,-13.4305,3.31379714457671e-14,-13.4797,0.5297,0.429,0.3418,-0.0566,0.671,-0.1736,3.169,315.96703,50.13974,0.3077721,4.2687826,unclassified
94073,anomaly,1.663153706294405e-14,-13.7791,2.1049285800730765e-14,-13.6768,3.7910284478004616e-14,-13.4212,4.0926210795910074e-14,-13.388,2.6067869705132753e-14,-13.5839,0.1172,0.286,0.0383,-0.2218,5.828,0.7656,5.479,355.4216,77.02572,0.30755258,4.2650332,unclassified
24103,xrb,1.908481240468692e-14,-13.7193,2.772167328832865e-14,-13.5572,5.135563410551718e-14,-13.2894,1.8531964698056888e-14,-13.7321,2.2806224647504157e-14,-13.6419,0.1845,0.2989,-0.4697,0.1034,0.299,-0.5243,9.066,80.35971,5.79391,0.30744702,4.2632303,unclassified
28240,agn,2.665948604737774e-15,-14.5741,9.749068818065573e-15,-14.011,1.818901060708082e-13,-12.7402,9.402045925470169e-14,-13.0268,1.1520390421953192e-13,-12.9385,0.5705,0.8983,-0.3185,0.1012,0.397,-0.4009,1.959,54.72601,-50.1298,0.30705598,4.2565513,unclassified
63811,anomaly,3.547618000458551e-14,-13.4501,1.3824569295827068e-13,-12.8593,7.466768071615831e-13,-12.1269,8.986071618073202e-12,-11.0464,5.0051451389538264e-12,-11.3006,0.5916,0.6876,0.8466,-0.2845,0.171,-0.7673,0.688,284.05687,-47.43477,0.30690312,4.2539406,unclassified
39688,anomaly,3.6831352243232395e-12,-11.4338,2.5361632312793436e-11,-10.5958,4.707437859741198e-12,-11.3272,4.354726417862487e-12,-11.361,6.726528185191857e-12,-11.1722,0.7464,-0.6869,-0.0389,0.214,2.581,0.4118,13.345,186.51619,-75.25537,0.3068786,4.2535214,extreme_variable
5406,anomaly,1.3811611420419472e-13,-12.8598,4.4076158748887284e-13,-12.3558,2.164778631144114e-12,-11.6646,1.7088713865089108e-12,-11.7673,5.463946624968123e-13,-12.2625,0.5228,0.6617,-0.1177,-0.5154,2.477,0.394,14.977,104.21457,-82.72686,0.30687228,4.2534137,extreme_variable
6446,anomaly,4.8497523869243243e-14,-13.3143,2.1606472018701254e-14,-13.6654,5.5246912437396346e-15,-14.2577,8.349019566119404e-14,-13.0784,4.655889619396291e-15,-14.332,-0.3836,-0.5927,0.8759,-0.8944,1.695,0.2292,13.141,84.11483,88.4617,0.3068441,4.252932,extreme_variable
7896,anomaly,3.6808958058892393e-14,-13.434,6.515780124695041e-15,-14.186,9.873075359164248e-15,-14.0055,7.973188377196652e-14,-13.0984,2.246770820725447e-15,-14.6484,-0.6992,0.2049,0.7796,-0.9452,0.179,-0.7464,29.56,77.89023,-89.43687,0.30680475,4.25226,extreme_variable
55667,anomaly,2.071047654401071e-12,-11.6838,5.045579007760061e-13,-12.2971,5.411247630705767e-13,-12.2667,5.615580754716394e-13,-12.2506,3.2406478555243373e-12,-11.4894,-0.6082,0.035,0.0185,0.7046,0.976,-0.0108,10.829,5.94155,56.29517,0.30675736,4.251451,extreme_variable
37076,anomaly,4.288876588335579e-14,-13.3677,3.88005718052149e-14,-13.4112,1.6882149700236075e-14,-13.7726,4.7659174954910704e-14,-13.3219,9.769570256086374e-14,-13.0101,-0.05,-0.3936,0.4769,0.3442,1.278,0.1066,19.201,48.13323,27.89482,0.3066147,4.2490144,extreme_variable
1130,xrb,2.4134259080721035e-14,-13.6174,1.009482947701336e-13,-12.9959,1.3773866057590725e-13,-12.8609,4.060286423707126e-13,-12.3914,4.0121704038410736e-13,-12.3966,0.6141,0.1541,0.4934,-0.006,0.981,-0.0082,5.536,138.63624,-69.7013,0.30632716,4.2441034,unclassified
39319,anomaly,7.349137353106855e-12,-11.1338,3.190615452886822e-13,-12.4961,2.3236984109274567e-12,-11.6338,3.76087483660317e-12,-11.4247,2.860701293056099e-12,-11.5435,-0.9168,0.7585,0.2362,-0.1359,0.141,-0.8494,22.242,290.94722,-78.41064,0.30627924,4.2432847,extreme_variable
21794,anomaly,6.424625315047273e-13,-12.1922,5.98693703203984e-14,-13.2228,1.471900029184326e-14,-13.8321,1.7010871727038306e-13,-12.7693,3.242289021726357e-14,-13.4891,-0.8295,-0.6053,0.8407,-0.6798,0.196,-0.7072,15.126,192.8352,60.80562,0.3061184,4.2405376,super_soft_source
33854,anomaly,7.935347610152999e-12,-11.1004,2.0043139014097712e-12,-11.698,1.9562727928271216e-12,-11.7086,3.6350165041631572e-12,-11.4395,1.7606228842770946e-12,-11.7543,-0.5967,-0.0121,0.3002,-0.3474,1.799,0.255,19.714,228.11082,-62.13338,0.30601838,4.238829,extreme_variable
24866,anomaly,2.0342109130402025e-14,-13.6916,1.908774581523653e-14,-13.7192,2.1837153002890358e-14,-13.6608,4.1913599497681754e-15,-14.3776,2.245102774871095e-14,-13.6488,-0.0318,0.0672,-0.6779,0.6854,2.765,0.4417,20.445,123.04435,4.56851,0.30594608,4.2375946,extreme_variable
90463,anomaly,7.240883080475133e-12,-11.1402,9.925521712255796e-13,-12.0032,1.2771559335891243e-11,-10.8938,3.6059059373368814e-12,-11.443,1.0365034693741704e-12,-11.9844,-0.7589,0.8558,-0.5597,-0.5535,1.934,0.2865,14.486,71.69097,56.75071,0.30575407,4.234315,extreme_variable
16639,anomaly,4.363239867554623e-14,-13.3602,5.750790489130015e-14,-13.2403,8.912008749669955e-14,-13.05,1.62181807674169e-14,-13.79,1.15310092206341e-13,-12.9381,0.1372,0.2156,-0.6921,0.7534,2.384,0.3772,15.259,341.19786,33.54281,0.3056851,4.2331367,extreme_variable
48600,anomaly,2.6496491941499993e-15,-14.5768,3.4060352167159512e-15,-14.4678,3.7938843104352055e-14,-13.4209,6.72158310851809e-13,-12.1725,4.681945471946691e-13,-12.3296,0.1249,0.8352,0.8931,-0.1789,0.419,-0.3775,0.22,89.92648,66.83528,0.30558705,4.231462,unclassified
86179,anomaly,3.951173950919202e-12,-11.4033,4.1236887243362775e-12,-11.3847,5.993107297879729e-13,-12.2223,4.128110215675672e-13,-12.3842,1.3676453016113303e-12,-11.864,0.0214,-0.7462,-0.1843,0.5363,2.234,0.3491,17.52,33.02213,-82.50049,0.30526793,4.2260118,extreme_variable
86997,anomaly,1.8348393606285224e-13,-12.7364,1.0547182540834546e-13,-12.9769,3.7311233409869994e-14,-13.4282,5.443089714899601e-14,-13.2642,9.678669498442115e-14,-13.0142,-0.27,-0.4774,0.1866,0.2801,0.275,-0.5613,16.778,355.60742,74.15607,0.30477554,4.217602,extreme_variable
91027,anomaly,4.969126024759939e-13,-12.3037,6.997214042720102e-13,-12.1551,5.904837115937516e-13,-12.2288,2.6673286521654774e-12,-11.5739,1.77027698967003e-12,-11.752,0.1695,-0.0847,0.6375,-0.2021,2.172,0.3368,13.32,33.44989,16.16523,0.30471984,4.21665,extreme_variable
72179,anomaly,1.78020644763499e-13,-12.7495,9.121094609612556e-14,-13.04,6.075350330585242e-13,-12.2164,5.057554683577731e-13,-12.2961,1.0883033192243713e-13,-12.9633,-0.3224,0.7389,-0.0914,-0.6458,0.972,-0.0124,23.831,22.73184,-76.46861,0.3046649,4.215712,extreme_variable
1994,xrb,1.533575234953115e-14,-13.8143,1.5982866503955503e-14,-13.7963,8.19648433623873e-15,-14.0864,6.023552573662193e-15,-14.2201,1.538227587238663e-15,-14.813,0.0207,-0.322,-0.1528,-0.5932,0.856,-0.0676,5.268,55.01751,12.30329,0.30447897,4.2125363,unclassified
62137,anomaly,4.1054937241215384e-15,-14.3866,2.7185445053788885e-15,-14.5657,7.88394366220074e-14,-13.1033,5.364317596813268e-13,-12.2705,1.8557363756716612e-12,-11.7315,-0.2032,0.9333,0.7437,0.5515,1.138,0.056,0.241,13.35868,85.53176,0.30430752,4.209608,compton_thick_candidate
45949,anomaly,3.1655746962205327e-12,-11.4995,1.1509012926039342e-12,-11.939,2.5430396710409375e-13,-12.5946,2.584987441605112e-13,-12.5875,4.871649530393243e-13,-12.3123,-0.4667,-0.6381,0.0082,0.3067,0.421,-0.3757,29.364,187.72742,-39.67388,0.30414605,4.20685,extreme_variable
66286,anomaly,6.544260630329803e-13,-12.1841,4.184531033723053e-14,-13.3784,1.0391252356830517e-13,-12.9833,1.2183086618554416e-12,-11.9142,1.5322815425396446e-12,-11.8147,-0.8798,0.4258,0.8428,0.1141,0.314,-0.5024,20.385,198.92926,-4.17133,0.30402565,4.2047935,extreme_variable
43357,xrb,1.2438865148379672e-15,-14.9052,7.75498319645892e-15,-14.1104,2.5715771773659184e-14,-13.5898,2.0684627162055475e-14,-13.6844,2.9797160443401104e-14,-13.5258,0.7235,0.5366,-0.1084,0.1805,0.038,-1.0,10.856,202.72631,84.95295,0.30401498,4.2046113,extreme_variable
53181,ulx,2.7931024707592414e-12,-11.5539,2.056579875144205e-12,-11.6869,1.7906247453640832e-12,-11.747,9.160404774745949e-13,-12.0381,3.1454391919248163e-13,-12.5023,-0.1519,-0.0691,-0.3231,-0.4888,0.038,-1.0,2.374,261.40343,-77.24343,0.30375186,4.200117,unclassified
3015,anomaly,1.6432087531745727e-14,-13.7843,4.363103445887223e-15,-14.3602,1.1952810329744838e-14,-13.9225,1.8283247076330773e-15,-14.7379,3.122515397353961e-15,-14.5055,-0.5804,0.4652,-0.7347,0.2614,242.01,2.3838,0.858,188.68148,1.05426,0.30341536,4.19437,extended_diffuse
22059,anomaly,1.0995227661416712e-14,-13.9588,6.5930395273263394e-15,-14.1809,2.332227323394721e-13,-12.6322,7.455013632513834e-13,-12.1276,3.1715496996864218e-12,-11.4987,-0.2503,0.945,0.5234,0.6194,1.073,0.0306,1.147,16.39335,42.74038,0.3033608,4.193438,compton_thick_candidate
14533,ulx,4.2609580394819475e-12,-11.3705,3.5994583570145243e-12,-11.4438,2.5749926434506986e-12,-11.5892,2.4720583887186937e-12,-11.6069,3.117102657840533e-13,-12.5062,-0.0842,-0.1659,-0.0204,-0.7761,0.068,-1.0,6.047,156.48768,-46.6608,0.3033308,4.192926,unclassified
62553,star,1.7142612370721636e-15,-14.7659,8.444044479554248e-15,-14.0734,1.5828746968715784e-15,-14.8006,2.8411607099022326e-16,-15.5465,2.603419145458795e-16,-15.5845,0.6625,-0.6843,-0.6956,-0.0437,0.398,-0.4005,0.762,147.10086,-9.72618,0.30331606,4.1926737,unclassified
41533,xrb,4.905498048061587e-13,-12.3093,1.0722286834700855e-12,-11.9697,1.8747421286672796e-12,-11.7271,6.141278527711742e-13,-12.2117,6.872378534538918e-13,-12.1629,0.3722,0.2723,-0.5065,0.0562,0.095,-1.0,11.146,335.91918,76.27563,0.30328548,4.1921515,extreme_variable
17958,xrb,4.747362657935879e-14,-13.3235,6.469688389110942e-14,-13.1891,8.017416032579546e-14,-13.096,1.3203851346490117e-13,-12.8793,2.3926859110324715e-14,-13.6211,0.1535,0.1068,0.2444,-0.6932,0.008,-1.0,9.928,73.55893,-14.561,0.30325115,4.191565,unclassified
36980,anomaly,1.0743324896193493e-13,-12.9689,4.719535341646809e-14,-13.3261,6.120132027764754e-14,-13.2132,1.0941765921491371e-14,-13.9609,5.752272567908351e-14,-13.2402,-0.3896,0.1292,-0.6967,0.6804,0.404,-0.3936,15.443,64.09001,71.91136,0.30294156,4.1862774,extreme_variable
46500,anomaly,2.0294798731181783e-14,-13.6926,6.9407415905173095e-15,-14.1586,1.4599198439859757e-13,-12.8357,4.80526458983474e-14,-13.3183,5.41884501691143e-14,-13.2661,-0.4903,0.9092,-0.5047,0.06,2.142,0.3309,27.351,276.1104,-51.82183,0.3026925,4.1820235,extreme_variable
10171,anomaly,4.842647654475873e-12,-11.3149,7.414455359550588e-13,-12.1299,1.6082676629188156e-12,-11.7936,1.95746574866489e-12,-11.7083,9.780441984236587e-13,-12.0096,-0.7344,0.3689,0.0979,-0.3336,0.375,-0.4257,24.159,186.50053,-33.73969,0.3022626,4.1746807,extreme_variable
56067,agn,4.347741265501517e-15,-14.3617,3.33208906991186e-14,-13.4773,4.4621412436171493e-13,-12.3505,3.7115471781530685e-13,-12.4304,2.472543916710454e-13,-12.6069,0.7692,0.861,-0.0918,-0.2004,0.331,-0.4798,1.918,166.62985,-31.74343,0.30171338,4.1653004,unclassified
37210,anomaly,9.386345141431888e-14,-13.0275,1.7659443701678725e-13,-12.753,4.513065994836891e-13,-12.3455,1.6452691970096576e-11,-10.7838,1.0056724566814662e-11,-10.9975,0.3059,0.4375,0.9466,-0.2413,1.49,0.1732,2.674,144.89251,-8.21165,0.30079895,4.149682,super_luminous
