recon_error,ir_error_frac,label,predicted
0.005457575,0.3850107,normal,normal
0.0094564725,0.5142065,normal,normal
0.007680992,0.29480904,normal,normal
0.0011042379,0.33540967,normal,normal
0.012449727,0.53102404,normal,normal
0.02059295,0.44434127,normal,normal
0.0044547687,0.39399934,normal,normal
0.0007515234,0.021030521,normal,normal
0.015001023,0.48396978,normal,normal
0.0020898017,0.0012234764,normal,normal
0.0027345838,0.032790076,normal,normal
0.009735442,0.47367716,normal,normal
0.0029721807,0.55524004,normal,normal
0.0008729174,0.0067008864,normal,normal
0.001534085,0.55727863,normal,normal
0.017150383,0.5479119,normal,normal
0.012208783,0.55476487,normal,normal
0.04204905,0.52732736,normal,normal
0.0033528656,0.6018769,normal,normal
0.00030703563,0.01970015,normal,normal
0.02107763,0.57965183,normal,normal
0.006749588,0.10380191,normal,normal
0.0005034357,0.01263511,normal,normal
0.0018389589,0.086974636,normal,normal
0.0015916904,0.5449815,normal,normal
0.018011047,0.47376823,normal,normal
0.0075284443,0.24279642,normal,normal
0.0006529453,0.19139084,normal,normal
0.025169441,0.5375294,normal,normal
0.07125749,0.53503364,normal,normal
0.009352555,0.0038726288,normal,normal
0.003145302,0.50175905,normal,normal
0.013256415,0.50830853,normal,normal
0.0017303532,0.20570484,normal,normal
0.0036573885,0.49877045,normal,normal
0.0031447576,0.012465633,normal,normal
0.0036671497,0.43336365,normal,normal
0.023438841,0.5127319,normal,normal
0.0017726397,0.21181601,normal,normal
0.00045772825,0.11726983,normal,normal
0.00096098386,0.025604926,normal,normal
0.025399098,0.3495218,normal,normal
0.010839679,0.43589416,normal,normal
0.006387772,0.56918484,normal,normal
0.014021238,0.48554963,normal,normal
0.0064142323,0.53293866,normal,normal
0.0032831868,0.51487726,normal,normal
0.006771843,0.33414206,normal,normal
0.0035674302,0.4279922,normal,normal
0.014399494,0.589448,normal,normal
0.023725424,0.57367516,normal,normal
0.011428392,0.44462276,normal,normal
0.021903615,0.557715,normal,normal
0.00805656,0.53048503,normal,normal
0.0035384435,0.5158254,normal,normal
0.018140014,0.56264174,normal,normal
0.0015884205,0.45039013,normal,normal
0.01791215,0.45629442,normal,normal
0.005831837,0.52827764,normal,normal
0.0032313918,0.07943199,normal,normal
0.0077478113,0.46209276,normal,normal
0.00092510914,0.056201674,normal,normal
0.022299768,0.54920125,normal,normal
0.009436868,0.52806234,normal,normal
0.0036620633,0.3633098,normal,normal
0.011393704,0.22850592,normal,normal
0.002231534,0.21713859,normal,normal
0.0027851202,0.19916172,normal,normal
0.00257558,0.37817428,normal,normal
0.00073444034,0.5758937,normal,normal
0.00020591987,0.13464165,normal,normal
0.014883367,0.51207525,normal,normal
0.002623204,0.021558037,normal,normal
0.00075390283,0.4798269,normal,normal
0.0009520295,0.3681868,normal,normal
0.0068131466,0.3341259,normal,normal
0.0007254152,0.04048504,normal,normal
0.016173508,0.56452787,normal,normal
0.01428479,0.5100988,normal,normal
0.053399198,0.52562314,normal,normal
0.0113563575,0.4037687,normal,normal
0.0017524047,0.5747955,normal,normal
0.009675076,0.5421044,normal,normal
0.0036156173,0.5222684,normal,normal
0.012012195,0.47597203,normal,normal
0.004657005,0.4205326,normal,normal
0.01611032,0.4885131,normal,normal
0.018495541,0.55533904,normal,normal
0.005127418,0.50365907,normal,normal
0.0012132365,0.010941896,normal,normal
0.0011598123,0.011019119,normal,normal
0.004311472,0.52019644,normal,normal
0.0029266835,0.5178775,normal,normal
0.001950567,0.44559455,normal,normal
0.021894207,0.53300023,normal,normal
0.004435271,0.5509215,normal,normal
0.0018301781,0.059216943,normal,normal
0.0066822423,0.49825794,normal,normal
0.020808637,0.5243618,normal,normal
0.008143113,0.44464847,normal,normal
0.016001534,0.45699704,normal,normal
0.014488425,0.10537008,normal,normal
0.010083369,0.40755013,normal,normal
0.012883926,0.467339,normal,normal
0.005602718,0.49686128,normal,normal
0.001696101,0.005876942,normal,normal
0.010136387,0.54770976,normal,normal
0.02037517,0.5260531,normal,normal
0.0004978323,0.045168668,normal,normal
0.015731206,0.5273594,normal,normal
0.007520917,0.45028627,normal,normal
0.0050827595,0.5759072,normal,normal
0.005226055,0.3872428,normal,normal
0.0033161922,0.12906362,normal,normal
0.0018211169,0.50739545,normal,normal
6.555028e-05,0.2063243,normal,normal
0.0074242475,0.47252977,normal,normal
0.00551061,0.5403826,normal,normal
0.009095273,0.53497756,normal,normal
0.00038645748,0.06455421,normal,normal
0.002338448,0.5216622,normal,normal
0.005172896,0.3860768,normal,normal
0.031211875,0.509863,normal,normal
0.014143943,0.5220872,normal,normal
0.018023353,0.52573377,normal,normal
0.014284994,0.5342,normal,normal
0.0014153421,0.059698254,normal,normal
0.004195777,0.4812928,normal,normal
0.055862322,0.55337155,normal,normal
0.0012508464,0.050464038,normal,normal
0.0009619501,0.23273145,normal,normal
7.4610296e-05,0.123341195,normal,normal
0.0062888926,0.48194963,normal,normal
0.004631257,0.5853618,normal,normal
0.025221538,0.5160422,normal,normal
0.012906596,0.5251955,normal,normal
0.028397005,0.4983964,normal,normal
0.009494035,0.54497385,normal,normal
0.0015430355,0.21639398,normal,normal
0.008913876,0.3752553,normal,normal
0.002756871,0.56679994,normal,normal
0.001069611,0.07526567,normal,normal
0.009173953,0.5308239,normal,normal
0.0010329251,0.44432193,normal,normal
0.01929266,0.49245209,normal,normal
0.0046592546,0.4997201,normal,normal
0.004286583,0.33159214,normal,normal
0.0140799,0.51878077,normal,normal
0.00011276559,0.5714981,normal,normal
0.04542658,0.54111457,normal,normal
0.01050518,0.5400136,normal,normal
0.07648253,0.5533144,normal,normal
0.0007794672,0.42136705,normal,normal
0.01553979,0.34816432,normal,normal
0.0014583133,0.5827205,normal,normal
0.02032481,0.5031269,normal,normal
0.0033106892,0.43303353,normal,normal
0.022191575,0.46486506,normal,normal
0.008236153,0.5078653,normal,normal
0.007835202,0.5271581,normal,normal
0.02043843,0.5439481,normal,normal
0.027019177,0.53517693,normal,normal
0.0050889626,0.48346838,normal,normal
0.0080913,0.5391243,normal,normal
0.00027770406,0.06811976,normal,normal
0.02815612,0.55430096,normal,normal
0.0033350512,0.56533694,normal,normal
0.01188956,0.3975674,normal,normal
0.019967178,0.49163377,normal,normal
0.008160294,0.4931623,normal,normal
0.010538375,0.5104456,normal,normal
0.0073931613,0.17299151,normal,normal
0.006692734,0.55124456,normal,normal
0.0043638917,0.4877265,normal,normal
0.005036583,0.5476701,normal,normal
0.009073204,0.3451971,normal,normal
0.0054892125,0.50536734,normal,normal
0.01921227,0.51631206,normal,normal
0.00051908655,0.4994449,normal,normal
0.0030223778,0.20857704,normal,normal
0.012850771,0.56262946,normal,normal
0.011996636,0.5310066,normal,normal
0.0066790255,0.5611114,normal,normal
0.004119939,0.009354054,normal,normal
0.000110676745,0.08625162,normal,normal
0.00093992555,0.02936617,normal,normal
0.0011540147,0.4615625,normal,normal
0.018625887,0.52279425,normal,normal
0.005022001,0.5699474,normal,normal
0.003892005,0.29983303,normal,normal
0.015997684,0.53532493,normal,normal
0.0043601105,0.53150535,normal,normal
0.0059036915,0.01281246,normal,normal
0.0111890575,0.47425842,normal,normal
4.900925,0.34343913,yso,yso
0.0012995214,0.19510053,normal,normal
0.0031431613,0.019628715,normal,normal
0.0074041807,0.4535304,normal,normal
0.013960581,0.51877284,normal,normal
0.0038786232,0.32860115,normal,normal
0.0010839826,0.14491417,normal,normal
0.0058853817,0.5068517,normal,normal
0.04640024,0.5125552,normal,normal
0.0049536577,0.54618496,normal,normal
0.008171882,0.31877658,normal,normal
0.028805463,0.5525302,normal,normal
0.010241076,0.5519173,normal,normal
0.0041647293,0.35802042,normal,normal
0.009452848,0.31784302,normal,normal
0.036168687,0.55869895,normal,normal
0.009275587,0.5738725,normal,normal
0.030786654,0.542572,normal,normal
0.012562333,0.57900494,normal,normal
0.015319262,0.39191446,normal,normal
0.008513294,0.51835495,normal,normal
0.013666181,0.4975369,normal,normal
0.0031480768,0.4707488,normal,normal
0.00615064,0.5201259,normal,normal
0.012279474,0.52372825,normal,normal
0.009672479,0.49049535,normal,normal
0.015119755,0.5600293,normal,normal
0.0057114456,0.50859886,normal,normal
0.0056925197,0.31314075,normal,normal
0.014815986,0.5317824,normal,normal
0.002516951,0.0048266253,normal,normal
0.011471571,0.5149526,normal,normal
0.008954004,0.38377967,normal,normal
0.00624303,0.4586981,normal,normal
0.0074398024,0.5385671,normal,normal
0.0027203215,0.50258446,normal,normal
0.0005512983,0.3783192,normal,normal
0.0015582239,0.37505677,normal,normal
0.009488137,0.48933628,normal,normal
0.00046637762,0.24983683,normal,normal
0.005811436,0.21076335,normal,normal
0.008106817,0.5895497,normal,normal
0.0039457483,0.06557916,normal,normal
0.010558141,0.4052279,normal,normal
0.0003498703,0.11150995,normal,normal
2.550133,0.9138194,debris_disk,debris_disk
0.018117618,0.5248094,normal,normal
0.01826148,0.5361799,normal,normal
0.0038986446,0.32671374,normal,normal
0.021862533,0.52532035,normal,normal
0.0012969873,0.40999553,normal,normal
0.0043255202,0.58094734,normal,normal
0.0068033906,0.39713007,normal,normal
0.010868011,0.5125971,normal,normal
0.00029608893,0.20666268,normal,normal
0.0028714782,0.20408075,normal,normal
0.034979474,0.5620434,normal,normal
0.020990852,0.55092007,normal,normal
0.0005259671,0.27402467,normal,normal
0.022751093,0.53997046,normal,normal
0.019972177,0.509009,normal,normal
0.00040752912,0.51703936,normal,normal
0.0013984982,0.45504826,normal,normal
0.0022328678,0.010640577,normal,normal
0.0024058507,0.08895996,normal,normal
0.00055930763,0.38329768,normal,normal
0.007980184,0.5319902,normal,normal
0.016901838,0.5274002,normal,normal
0.012246145,0.5083587,normal,normal
0.0146150775,0.55059236,normal,normal
0.00581378,0.5808235,normal,normal
0.005986126,0.58337253,normal,normal
0.020716872,0.59203446,normal,normal
0.008814106,0.53411317,normal,normal
0.0034899067,0.5030383,normal,normal
0.01460956,0.50213146,normal,normal
0.007634162,0.4558188,normal,normal
0.0028273652,0.35846823,normal,normal
0.036519922,0.53449297,normal,normal
0.013575708,0.53051686,normal,normal
0.043639563,0.5017207,normal,normal
0.0030963994,0.5798218,normal,normal
0.030558031,0.49075112,normal,normal
0.0047799693,0.59630775,normal,normal
0.05071143,0.5473333,normal,normal
0.003648344,0.50933737,normal,normal
0.003922959,0.23290548,normal,normal
0.0028201104,0.53479487,normal,normal
0.031031992,0.5406029,normal,normal
0.0018000368,0.58795464,normal,normal
0.004708698,0.52088225,normal,normal
0.020306315,0.5256094,normal,normal
0.058077373,0.5433343,normal,normal
0.020174583,0.5299958,normal,normal
0.010279761,0.46148673,normal,normal
0.0016446201,0.3020682,normal,normal
0.008043768,0.3915771,normal,normal
0.062082883,0.5091169,normal,normal
0.027500512,0.51343125,normal,normal
0.0026454611,0.18105228,normal,normal
0.02074663,0.4900331,normal,normal
0.003158597,0.3407696,normal,normal
0.0026379486,0.2593123,normal,normal
0.0032421316,0.0400606,normal,normal
0.016662132,0.48672256,normal,normal
0.034558646,0.55310357,normal,normal
0.03257013,0.5599122,normal,normal
0.033182554,0.56329787,normal,normal
0.009626899,0.524673,normal,normal
0.0026490912,0.15494032,normal,normal
0.013700561,0.51853883,normal,normal
0.010824729,0.43170315,normal,normal
0.004242735,0.14474292,normal,normal
0.003037511,0.5261678,normal,normal
0.007916946,0.47932616,normal,normal
0.00504953,0.4098469,normal,normal
0.0057491804,0.5491118,normal,normal
10.255981,0.6495431,yso,yso
3.3913344e-05,0.58828783,normal,normal
0.006417411,0.39992154,normal,normal
0.0051846537,0.5249803,normal,normal
0.017890953,0.5167731,normal,normal
0.0006851376,0.5150318,normal,normal
0.00096673856,0.38087964,normal,normal
0.007161649,0.27627736,normal,normal
0.024647139,0.5340691,normal,normal
0.0014923417,0.40776622,normal,normal
0.009289487,0.55978143,normal,normal
0.012409763,0.50998676,normal,normal
0.0016926972,0.53397524,normal,normal
0.06270435,0.53197604,normal,normal
0.0033031926,0.18492898,normal,normal
0.036928,0.4880173,normal,normal
0.03126057,0.5308603,normal,normal
0.11932663,0.5533369,normal,normal
0.0036116606,0.55286235,normal,normal
0.010589104,0.41463903,normal,normal
0.0035350083,0.46696913,normal,normal
0.0031819472,0.484963,normal,normal
0.005358755,0.007584228,normal,normal
9.9207165e-05,0.37449053,normal,normal
0.0014044754,0.5162766,normal,normal
0.016059594,0.3893053,normal,normal
0.09632962,0.5429498,normal,normal
0.0023789261,0.30298334,normal,normal
0.0108546065,0.607684,normal,normal
0.06691864,0.5515077,normal,normal
0.012695814,0.47361743,normal,normal
0.00019856807,0.06587477,normal,normal
0.006179056,0.24991427,normal,normal
0.012600071,0.51453775,normal,normal
0.00029423783,0.20117669,normal,normal
0.0032410773,0.13616163,normal,normal
0.04061695,0.54523164,normal,normal
0.00028512964,0.090736866,normal,normal
0.0008427218,0.37986088,normal,normal
0.0056726346,0.120138586,normal,normal
0.01427564,0.5579894,normal,normal
0.00038134737,0.011213982,normal,normal
0.0032328798,0.45879847,normal,normal
0.005911946,0.48064584,normal,normal
0.00077395356,0.15607543,normal,normal
0.0072249365,0.47858498,normal,normal
0.00017369133,0.32055902,normal,normal
0.00039686734,0.6048855,normal,normal
0.0021531305,0.38750622,normal,normal
0.00023183344,0.16547444,normal,normal
0.005112716,0.30877265,normal,normal
0.03758256,0.4778656,normal,normal
0.010135382,0.46117142,normal,normal
0.0021588153,0.21627542,normal,normal
0.0011856749,0.6640906,normal,normal
0.0007972537,0.022013422,normal,normal
0.0034238347,0.4029685,normal,normal
0.012644603,0.5793486,normal,normal
0.054303996,0.5114888,normal,normal
0.0051203794,0.07657165,normal,normal
21.392704,0.7630356,agb,agb
0.005012507,0.005587503,normal,normal
0.019546833,0.45762947,normal,normal
0.00057296635,0.295329,normal,normal
0.0076416535,0.33148396,normal,normal
0.013404979,0.2925196,normal,normal
0.0019677577,0.4968334,normal,normal
0.004290918,0.51307625,normal,normal
0.025601618,0.55101013,normal,normal
0.0021315217,0.5141578,normal,normal
0.04600274,0.56529427,normal,normal
0.018674247,0.54748,normal,normal
0.022308469,0.5418154,normal,normal
0.03760114,0.5295511,normal,normal
0.00040507608,0.35829967,normal,normal
0.032036643,0.5281131,normal,normal
0.0010990028,0.54559207,normal,normal
9.023103e-05,0.44872132,normal,normal
0.0029299823,0.011857867,normal,normal
0.007216034,0.53368646,normal,normal
0.0009181217,0.09527265,normal,normal
0.025167624,0.5409023,normal,normal
0.0014783981,0.41658664,normal,normal
0.0009736857,0.15646583,normal,normal
0.020528134,0.55002475,normal,normal
0.006782311,0.4943877,normal,normal
0.007473924,0.14697796,normal,normal
0.008975186,0.5486834,normal,normal
0.008919702,0.530021,normal,normal
0.010012163,0.5282638,normal,normal
0.0036245463,0.20385268,normal,normal
0.001392826,0.06188565,normal,normal
0.012105997,0.53518635,normal,normal
0.010449867,0.4689464,normal,normal
0.0031214044,0.41439906,normal,normal
0.0074856756,0.50020444,normal,normal
0.0065307613,0.5846799,normal,normal
0.007289543,0.01887623,normal,normal
0.0074845064,0.39531362,normal,normal
0.0017128122,0.021736087,normal,normal
0.02165825,0.5009124,normal,normal
0.0013230062,0.5826513,normal,normal
0.016951052,0.5646036,normal,normal
0.00058591587,0.51623845,normal,normal
0.00812956,0.40030754,normal,normal
0.003815534,0.5551685,normal,normal
0.0038659296,0.3898368,normal,normal
0.008208079,0.5849031,normal,normal
0.0035060297,0.2989376,normal,normal
0.020329306,0.5309131,normal,normal
0.0058266637,0.5633184,normal,normal
0.00714343,0.5233474,normal,normal
0.007336003,0.4315242,normal,normal
0.0026479422,0.020606544,normal,normal
0.002771818,0.39974245,normal,normal
0.0011001534,0.5162549,normal,normal
0.0040062685,0.4248451,normal,normal
0.0057855276,0.535035,normal,normal
0.01264838,0.49451154,normal,normal
0.00815958,0.34729496,normal,normal
0.009802537,0.5705414,normal,normal
0.051512353,0.5174646,normal,normal
0.010990099,0.51562905,normal,normal
0.0038098064,0.017487532,normal,normal
0.004152593,0.542561,normal,normal
0.004595767,0.5570137,normal,normal
0.0020899565,0.40451425,normal,normal
0.015744187,0.4910828,normal,normal
0.035039403,0.49632934,normal,normal
0.001965543,0.10033611,normal,normal
0.006171478,0.18388565,normal,normal
0.0030585085,0.19654672,normal,normal
0.009865512,0.53495276,normal,normal
0.015792316,0.5389641,normal,normal
0.01159467,0.5963112,normal,normal
0.005098101,0.52413577,normal,normal
0.0112621095,0.5496672,normal,normal
0.001346091,0.47645748,normal,normal
0.00069152866,0.16145976,normal,normal
8.921312e-05,0.24201664,normal,normal
0.0042955955,0.53503126,normal,normal
0.028475491,0.5402839,normal,normal
0.022916077,0.5069532,normal,normal
0.00093278824,0.6119594,normal,normal
0.000115025905,0.073242955,normal,normal
0.0053765913,0.5152707,normal,normal
0.015656414,0.52351266,normal,normal
0.0018053805,0.07932958,normal,normal
0.049451903,0.5593439,normal,normal
0.000603157,0.15674049,normal,normal
0.0054498436,0.4684648,normal,normal
0.012007093,0.47191173,normal,normal
0.082324654,0.5612597,normal,normal
0.002453892,0.2669844,normal,normal
0.0038711338,0.21819513,normal,normal
0.012017442,0.48536807,normal,normal
0.01071449,0.22000544,normal,normal
0.001694,0.50528216,normal,normal
0.0018170637,0.4658225,normal,normal
0.00034840935,0.3792374,normal,normal
0.008368789,0.3479828,normal,normal
0.00036511433,0.5833403,normal,normal
0.021792809,0.55078524,normal,normal
0.011721636,0.5626519,normal,normal
0.007759653,0.55413973,normal,normal
10.407706,0.6524721,yso,yso
0.0025515868,0.04369195,normal,normal
0.003919591,0.26910418,normal,normal
0.011945928,0.427626,normal,normal
0.0242926,0.5183678,normal,normal
0.0016619663,0.44175905,normal,normal
0.0065500983,0.3935909,normal,normal
0.00034518927,0.575573,normal,normal
0.0018859929,0.5478008,normal,normal
0.0003106819,0.024862172,normal,normal
0.003733249,0.590223,normal,normal
0.019560793,0.48089057,normal,normal
0.018185105,0.2749759,normal,normal
0.0007966328,0.46248797,normal,normal
0.010014816,0.58554465,normal,normal
0.0073098615,0.4296017,normal,normal
0.00087347504,0.47071123,normal,normal
0.0033489617,0.3291378,normal,normal
0.0050167833,0.52308553,normal,normal
0.0029470276,0.07560301,normal,normal
0.011984562,0.55691785,normal,normal
0.0073556234,0.559039,normal,normal
0.026555149,0.5260006,normal,normal
0.026970949,0.55864596,normal,normal
0.0062343157,0.4700077,normal,normal
0.0023272862,0.07563247,normal,normal
0.016690858,0.54999346,normal,normal
0.0108065605,0.53728485,normal,normal
0.008979738,0.5385274,normal,normal
0.0010078779,0.032708768,normal,normal
0.0018940654,0.30398354,normal,normal
0.0021618237,0.4403113,normal,normal
0.018834788,0.4573384,normal,normal
0.0017262108,0.104135,normal,normal
0.0017447519,0.57232475,normal,normal
0.0024461842,0.061255354,normal,normal
0.08651597,0.53930753,normal,normal
0.0041449475,0.5005711,normal,normal
0.0053061517,0.52968353,normal,normal
0.004531328,0.5057397,normal,normal
0.0014173232,0.45034,normal,normal
0.0034910864,0.25067517,normal,normal
0.00070140854,0.3262463,normal,normal
0.0041644294,0.53019553,normal,normal
0.001374664,0.46811253,normal,normal
0.002972654,0.53222334,normal,normal
0.009143152,0.5383548,normal,normal
0.012767281,0.49642956,normal,normal
0.043183465,0.5586116,normal,normal
0.0024557062,0.0173242,normal,normal
0.006480337,0.50977844,normal,normal
0.031603567,0.549316,normal,normal
0.023232609,0.5479346,normal,normal
0.007781533,0.55141306,normal,normal
0.0012717447,0.55100304,normal,normal
0.0070256656,0.37624252,normal,normal
0.0032197912,0.5188745,normal,normal
0.011654044,0.5186146,normal,normal
0.013108861,0.5062975,normal,normal
0.012402698,0.16755904,normal,normal
0.0036202208,0.52151525,normal,normal
0.0033353653,0.020733714,normal,normal
0.002435699,0.23643869,normal,normal
0.000104068815,0.4589649,normal,normal
0.0035892453,0.52033275,normal,normal
0.049128786,0.5437549,normal,normal
0.0024562303,0.47428143,normal,normal
0.004365708,0.20193052,normal,normal
0.013534646,0.54408634,normal,normal
0.0024823945,0.2981839,normal,normal
0.015541413,0.55371076,normal,normal
0.005145739,0.29075766,normal,normal
0.0021828192,0.5304969,normal,normal
0.00763209,0.50511056,normal,normal
0.014705639,0.54129815,normal,normal
0.00504687,0.0056771087,normal,normal
0.003083583,0.170179,normal,normal
0.0017943417,0.3885795,normal,normal
0.0019660639,0.25310728,normal,normal
0.014300043,0.50282,normal,normal
0.006860392,0.15181078,normal,normal
0.00035507232,0.5676746,normal,normal
0.0134405885,0.5511297,normal,normal
0.01200961,0.015953524,normal,normal
0.00030603632,0.20553334,normal,normal
0.0018062314,0.14888734,normal,normal
0.00924037,0.49264616,normal,normal
0.0013051063,0.45607138,normal,normal
0.052460134,0.55726266,normal,normal
0.009498888,0.34249052,normal,normal
0.00038072973,0.32002372,normal,normal
0.015987929,0.470332,normal,normal
0.0051301015,0.477136,normal,normal
0.0065193293,0.51788366,normal,normal
0.002609511,0.017078722,normal,normal
0.02941846,0.53262025,normal,normal
0.009430491,0.4816508,normal,normal
0.012859599,0.5457666,normal,normal
0.02321484,0.55374825,normal,normal
0.0011657376,0.06986003,normal,normal
0.0018847379,0.4545721,normal,normal
0.043190658,0.54249936,normal,normal
0.00027359204,0.31900516,normal,normal
0.06511999,0.5754023,normal,normal
0.040762212,0.52784956,normal,normal
0.0036880122,0.0022000705,normal,normal
0.028382776,0.520792,normal,normal
0.05129011,0.5284561,normal,normal
0.0056360816,0.33636925,normal,normal
0.008062093,0.49518082,normal,normal
0.00067161705,0.4622801,normal,normal
0.011482809,0.515882,normal,normal
0.0128236795,0.49175003,normal,normal
0.012710417,0.5711594,normal,normal
0.008076841,0.29170716,normal,normal
0.00438694,0.39329004,normal,normal
0.00037574949,0.46485403,normal,normal
0.009987,0.4890257,normal,normal
0.0041998574,0.44381577,normal,normal
25.38361,0.78807443,agb,agb
0.009451273,0.56299657,normal,normal
0.003589306,0.55634433,normal,normal
0.0021351976,0.6034033,normal,normal
0.0077020503,0.4835594,normal,normal
0.0024510485,0.56154114,normal,normal
0.035617266,0.5126223,normal,normal
0.0027448838,0.28050312,normal,normal
0.0016281772,0.25564274,normal,normal
0.01114717,0.42136952,normal,normal
0.0043397876,0.38111892,normal,normal
0.020518716,0.50766283,normal,normal
0.00082935544,0.4705366,normal,normal
0.00022447824,0.10055845,normal,normal
0.01970006,0.49795568,normal,normal
0.00884046,0.52639246,normal,normal
0.023515442,0.5340265,normal,normal
0.01576556,0.5203554,normal,normal
0.019249387,0.5110835,normal,normal
0.0039214394,0.2559694,normal,normal
0.014365358,0.5657354,normal,normal
0.0005685279,0.14995658,normal,normal
0.0053755017,0.45548892,normal,normal
0.036687624,0.54986507,normal,normal
0.0009253471,0.14871107,normal,normal
0.009517055,0.0154618425,normal,normal
0.034391895,0.5307081,normal,normal
0.0033534197,0.5472813,normal,normal
0.00855977,0.4347872,normal,normal
0.01770814,0.51907784,normal,normal
0.016621815,0.51921225,normal,normal
0.01390587,0.5440375,normal,normal
0.009646262,0.5445461,normal,normal
0.0013895559,0.48181903,normal,normal
0.001680586,0.07470357,normal,normal
0.008087818,0.5411467,normal,normal
0.010926083,0.46722567,normal,normal
0.0003112033,0.0016987444,normal,normal
0.0029111714,0.54729617,normal,normal
0.014779972,0.4934257,normal,normal
0.005364969,0.42647558,normal,normal
0.0049067507,0.56734097,normal,normal
0.009014918,0.45144665,normal,normal
0.0040323306,0.5314365,normal,normal
0.00974996,0.51633203,normal,normal
0.0056246263,0.3649618,normal,normal
0.013266967,0.39088476,normal,normal
0.0155320605,0.5310366,normal,normal
0.0098942965,0.4950041,normal,normal
0.005966763,0.007913494,normal,normal
0.0058851885,0.053984005,normal,normal
0.0035867174,0.5499807,normal,normal
0.00016107432,0.49814284,normal,normal
0.01358811,0.37001392,normal,normal
0.03073981,0.47844926,normal,normal
0.006832994,0.56807804,normal,normal
0.01684092,0.44761857,normal,normal
0.014466848,0.5233844,normal,normal
0.01672299,0.51767856,normal,normal
0.011546064,0.3849743,normal,normal
0.04490498,0.5536864,normal,normal
0.006537448,0.5090072,normal,normal
0.018120684,0.5513336,normal,normal
0.0031333491,0.43679762,normal,normal
0.009860216,0.53821105,normal,normal
0.0011563333,0.5131668,normal,normal
0.007395205,0.5228082,normal,normal
0.005048637,0.23107773,normal,normal
0.008081653,0.22843568,normal,normal
0.002612624,0.48420402,normal,normal
0.00069564715,0.3068059,normal,normal
0.009505167,0.5764389,normal,normal
0.01597183,0.56984055,normal,normal
0.00011840962,0.25359765,normal,normal
0.003826932,0.5483658,normal,normal
0.006259652,0.52289575,normal,normal
0.00034231952,0.5716773,normal,normal
0.0005975207,0.17312162,normal,normal
0.009101981,0.53395265,normal,normal
0.0065393443,0.35475004,normal,normal
0.0049465494,0.41186756,normal,normal
0.010186543,0.4952718,normal,normal
0.00042038754,0.54846007,normal,normal
0.009277039,0.4694627,normal,normal
0.0015458491,0.27788565,normal,normal
0.00078134245,0.45513448,normal,normal
0.003967251,0.47773385,normal,normal
0.004725791,0.33815253,normal,normal
0.01691191,0.5453798,normal,normal
0.040025894,0.5393019,normal,normal
0.004765188,0.4125134,normal,normal
0.001619062,0.2410537,normal,normal
0.0630652,0.5641934,normal,normal
0.00036794724,0.0898362,normal,normal
0.0061176317,0.49992886,normal,normal
0.005675989,0.50808674,normal,normal
0.0025628076,0.4146755,normal,normal
0.004553296,0.4899708,normal,normal
6.423687e-05,0.1716589,normal,normal
0.006214932,0.03206555,normal,normal
8.574313e-05,0.1763467,normal,normal
0.0052337497,0.27073884,normal,normal
0.01150216,0.08751367,normal,normal
0.0122572435,0.47268677,normal,normal
0.0010380897,0.020086553,normal,normal
0.0025505004,0.5745681,normal,normal
0.0001960625,0.6380512,normal,normal
0.0046762973,0.29713997,normal,normal
0.0067688474,0.2362828,normal,normal
0.011326398,0.5213469,normal,normal
0.0024658667,0.16428585,normal,normal
0.007628049,0.43812087,normal,normal
0.0042968844,0.5338566,normal,normal
0.00028774788,0.51651895,normal,normal
0.013656493,0.54365486,normal,normal
0.049313612,0.55576086,normal,normal
0.000419803,0.49710575,normal,normal
0.0006656342,0.43902004,normal,normal
0.0725269,0.55025274,normal,normal
0.00049441075,0.026753701,normal,normal
0.0060754786,0.36915007,normal,normal
0.00016366373,0.3890729,normal,normal
0.0004926047,0.37306073,normal,normal
0.003728717,0.2615828,normal,normal
0.027965598,0.51506525,normal,normal
0.033000026,0.5709574,normal,normal
0.014636507,0.44594678,normal,normal
0.025580594,0.5570818,normal,normal
0.0029579701,0.5259198,normal,normal
0.0010629077,0.33313245,normal,normal
9.829023e-05,0.07730572,normal,normal
0.017949173,0.5573299,normal,normal
0.003802445,0.37838042,normal,normal
0.008860091,0.061089084,normal,normal
0.0025773412,0.06774774,normal,normal
0.0029813254,0.20042142,normal,normal
0.029595932,0.54548544,normal,normal
0.010478179,0.492891,normal,normal
0.014384468,0.5199675,normal,normal
0.0035017629,0.01414948,normal,normal
0.015997613,0.39346212,normal,normal
0.004841479,0.55292064,normal,normal
0.020597829,0.47891715,normal,normal
0.046128314,0.5542376,normal,normal
0.0037344194,0.42073527,normal,normal
0.0032963366,0.49338812,normal,normal
0.012242945,0.5143683,normal,normal
0.0059893643,0.4302116,normal,normal
0.012850363,0.5676464,normal,normal
0.004257057,0.46924102,normal,normal
0.0063333954,0.4904792,normal,normal
0.0035912506,0.48636118,normal,normal
0.0068092295,0.08534765,normal,normal
0.0005769055,0.554683,normal,normal
0.042473707,0.5516855,normal,normal
0.012389473,0.50042653,normal,normal
0.012483562,0.54482543,normal,normal
21.838285,0.5998348,agb,agb
0.007919805,0.41950476,normal,normal
0.0109809125,0.5738599,normal,normal
0.039751217,0.50588775,normal,normal
0.02858298,0.54198843,normal,normal
0.006100016,0.53027207,normal,normal
0.0014234999,0.25941122,normal,normal
