ra,dec,peak_flux,integrated_flux,flux_ratio,major_axis,minor_axis,axial_ratio,position_angle,spectral_index,type,log_peak_flux,log_integrated_flux,log_flux_ratio,recon_error,error_sigma,radio_class
256.14056,25.26171,5.0495,108.7967,24.2097,65.393,10.811,0.1653,133.11,-0.274,anomaly,0.7032483765361812,2.0366157226275527,1.3839894078162964,0.35819063,5.110745,giant_diffuse
295.30193,39.94577,8.2631,68.7003,9.7031,59.178,8.103,0.1369,162.19,-0.602,agn_jet,0.9171430086181649,1.8369586335378634,0.9869105072360647,0.3578079,5.1046305,jet_candidate
46.01962,-14.33608,23.3422,34.7151,1.6735,5.805,3.995,0.6882,69.07,-0.162,resolved_galaxy,1.3681417858495972,1.540518420619092,0.22362571669379594,0.35777193,5.104056,unclassified
262.20919,43.20756,16.8451,227.5172,12.6642,25.841,14.272,0.5523,172.57,-1.137,double_lobe,1.2264735934898479,2.357014234323793,1.1025777605253761,0.35735404,5.09738,unclassified
6.29778,-15.64955,0.1208,7.9666,58.1396,369.031,175.433,0.4754,10.27,-1.394,anomaly,-0.917933065714887,0.9012730119498221,1.7644720395019984,0.3572749,5.0961156,ultra_steep_spectrum
239.04126,23.25933,12.0788,167.4795,12.3069,113.088,42.686,0.3775,167.82,-0.638,double_lobe,1.082023790306214,2.2239616556610065,1.0901486717418882,0.35719454,5.094832,unclassified
105.03995,39.27472,10.4569,158.2055,17.706,52.645,6.197,0.1177,164.73,-0.608,anomaly,1.0194029548529802,2.1992215776327697,1.248120459883603,0.35705918,5.0926695,jet_candidate
283.60829,-34.15399,1.819,5.5616,3.3075,40.946,10.968,0.2679,162.92,-0.547,agn_jet,0.25983269906348355,0.7451997504325537,0.5194998528595386,0.35664302,5.0860214,unclassified
50.23392,78.38055,1.7134,31.7134,19.771,36.393,3.4,0.0934,16.17,-1.686,anomaly,0.23385876256482782,1.5012428053220204,1.2960286361067224,0.3564988,5.0837173,ultra_steep_spectrum
296.81723,28.04567,1.0523,10.0144,8.6598,16.742,6.61,0.3948,152.93,-0.869,agn_jet,0.02213957039839191,1.000624934209221,0.9375078620058702,0.35583398,5.0730963,unclassified
241.15596,61.50021,198.5124,853.3176,4.2643,90.302,19.261,0.2133,8.38,-0.614,double_lobe,2.297787639982652,2.9311107032138586,0.6298477503715815,0.35538542,5.0659304,unclassified
240.902,52.9475,0.1327,2.8866,23.0735,486.249,189.429,0.3896,111.48,-1.423,anomaly,-0.8771290771355644,0.4603866072862078,1.3631134772863616,0.3549381,5.058784,ultra_steep_spectrum
285.07526,7.92685,0.4746,45.1879,84.9598,426.697,189.52,0.4442,56.85,-1.739,anomaly,-0.3236722661186798,1.6550221589987475,1.9292134813857151,0.35489246,5.0580554,ultra_steep_spectrum
136.0954,59.73133,1.3153,2.6723,2.1437,30.809,7.449,0.2418,158.07,-0.816,agn_jet,0.11902482011478241,0.42688521167440147,0.33116400795135553,0.35480648,5.0566816,unclassified
274.42776,-13.21684,1.1435,10.0455,8.4994,26.743,15.712,0.5875,175.02,-1.257,double_lobe,0.05823616894276728,1.0019715579918607,0.929388268551187,0.35443375,5.050727,unclassified
193.68333,-35.77207,1.6894,45.6947,26.6025,28.993,4.751,0.1639,123.21,-0.581,anomaly,0.22773248984662614,1.6598658303929068,1.4249224518636427,0.35359,5.037248,double_lobe_candidate
227.09374,35.80682,0.329,31.7859,86.6004,278.577,190.678,0.6845,32.14,-1.079,anomaly,-0.48280410205002566,1.5022345127461862,1.937519897991845,0.35348946,5.0356417,giant_diffuse
217.04967,68.00573,4.2796,28.7457,7.2899,47.68,24.726,0.5186,177.3,-1.495,double_lobe,0.631403178847069,1.4585728888190368,0.8627215708768137,0.35296297,5.0272307,ultra_steep_spectrum
314.18949,12.09079,0.1026,7.2868,72.8118,287.603,229.172,0.7968,53.25,-1.979,anomaly,-0.9888526392242025,0.8625368496553855,1.8622017674944575,0.3528547,5.0255013,ultra_steep_spectrum
71.37849,-3.50476,75.0498,381.8542,4.8661,32.37,18.911,0.5842,166.28,-1.279,double_lobe,1.8753495392306934,2.581897571753578,0.6871810295849234,0.3527692,5.024135,unclassified
244.65829,-18.11313,1.6425,42.8273,24.8995,35.057,3.799,0.1084,119.22,-0.558,anomaly,0.2155053782318184,1.6317206956418917,1.3961906262354482,0.35267878,5.022691,jet_candidate
308.70245,5.06131,0.1232,10.4619,98.7148,342.84,173.589,0.5063,78.71,-1.829,anomaly,-0.9093892921715934,1.019610564510405,1.9943822699591633,0.35207757,5.0130863,ultra_steep_spectrum
341.89282,2.78477,29.7909,540.3697,13.7526,56.324,28.463,0.5053,178.69,-1.443,double_lobe,1.4740836236960617,2.7326909889589333,1.1383848115414759,0.35191524,5.010493,ultra_steep_spectrum
269.58396,62.59641,0.5662,28.6475,47.5142,322.742,220.457,0.6831,62.58,-1.198,anomaly,-0.24703013497091578,1.4570867280982358,1.6768234214148714,0.35184383,5.009352,giant_diffuse
55.8769,47.34747,1.5767,14.5218,9.557,10.113,2.422,0.2395,171.0,-0.853,agn_jet,0.1977490676226125,1.1620204511861885,0.9803215860087564,0.35137016,5.001785,double_lobe_candidate
91.4303,-8.01146,4.8785,59.4638,12.6803,16.758,3.052,0.1821,39.49,0.1,anomaly,0.6882863093259702,1.7742526590952687,1.1031295285302036,0.3508711,4.993812,double_lobe_candidate
161.67002,55.57421,0.7547,68.2116,95.8559,294.7,191.898,0.6512,64.19,-1.046,anomaly,-0.1222256500086019,1.8338582366447882,1.9816188491763636,0.3505763,4.989103,giant_diffuse
146.52225,-26.99288,895.0694,3456.8457,3.4702,48.414,5.393,0.1114,12.52,-0.369,agn_jet,2.951856710029372,3.5386799947769734,0.5403545054517782,0.3500563,4.9807954,jet_candidate
133.10271,-2.3533,0.1088,9.4793,78.4524,354.459,166.983,0.4711,152.61,-1.74,anomaly,-0.9633711046378389,0.9767762679961106,1.8946062339753886,0.34972805,4.9755516,ultra_steep_spectrum
108.07335,53.6729,29.8178,433.5604,13.7731,34.127,18.904,0.5539,173.44,-1.212,double_lobe,1.4744755974299713,2.637049608293091,1.1390317007050639,0.34923536,4.967681,unclassified
343.38077,-5.69164,3.6494,26.4089,7.5744,19.68,7.057,0.3586,167.64,-0.87,agn_jet,0.562221467714351,1.4217503120785946,0.8793482362489887,0.34873155,4.9596324,unclassified
295.9186,1.69868,0.6601,28.7733,39.1016,405.474,180.623,0.4455,117.93,-0.985,anomaly,-0.18039026724841478,1.4589896738333967,1.5921945286734658,0.34847876,4.955594,giant_diffuse
126.33043,13.92405,19.9707,461.1896,24.3669,54.007,7.325,0.1356,4.39,-1.783,anomaly,1.3003932877454827,2.663879505228174,1.3868002809889746,0.34838995,4.954175,ultra_steep_spectrum
161.11716,27.23974,0.2804,19.5744,70.3468,399.678,193.135,0.4832,66.63,-1.286,anomaly,-0.552221990705379,1.2916884588177084,1.8472443466328747,0.34797296,4.9475136,giant_diffuse
339.67773,24.185,0.5927,44.4778,72.9179,352.483,181.687,0.5154,33.89,-1.354,anomaly,-0.22716507276098186,1.6481432976502286,1.862834152693516,0.34795082,4.94716,ultra_steep_spectrum
251.37357,-20.30608,0.1521,8.2873,55.5515,360.275,161.19,0.4474,80.39,-0.963,anomaly,-0.8178707859470016,0.9184130605748846,1.744695790242281,0.34784827,4.9455214,giant_diffuse
162.12001,51.37971,0.4482,34.422,70.2365,489.426,158.211,0.3233,21.29,-1.483,anomaly,-0.3485281478009576,1.5368361002660846,1.8465628618308645,0.34783038,4.9452357,ultra_steep_spectrum
39.70218,5.29368,69.0815,408.1482,5.5201,108.468,22.581,0.2082,111.74,-0.731,double_lobe,1.8393617590438038,2.6108178855303033,0.7419469453115924,0.3477673,4.9442277,double_lobe_candidate
153.38497,-14.21229,0.1177,10.1502,68.3595,333.201,174.115,0.5226,35.02,-1.256,anomaly,-0.9292235371565654,1.0064745996916593,1.8347988775122,0.34758326,4.941288,giant_diffuse
67.9963,56.26144,1.8268,6.6787,3.6346,115.193,29.109,0.2527,47.26,-0.656,double_lobe,0.261691002934963,0.8246919358631872,0.5604566222510331,0.34742555,4.9387684,unclassified
342.37556,-22.09993,0.1056,3.2395,32.8243,123.046,39.495,0.321,17.23,-1.776,anomaly,-0.9763360818022065,0.5104779842813455,1.5161954732419778,0.34727487,4.9363613,ultra_steep_spectrum
113.24399,27.50003,1.1523,5.3685,4.5827,32.362,12.113,0.3743,154.55,-0.822,agn_jet,0.06156556188483864,0.7298529574456856,0.6611214276988452,0.34652,4.924302,unclassified
354.62439,69.82965,1.7495,8.041,5.1513,116.118,29.325,0.2525,22.18,-0.721,double_lobe,0.24291394681892525,0.9053100621160856,0.711916842940305,0.3464756,4.9235926,double_lobe_candidate
257.87176,51.01195,2.0849,9.032,4.6639,42.256,12.938,0.3062,153.84,-0.574,agn_jet,0.3190852293386986,0.9557839289169114,0.6687492300198731,0.34598973,4.9158306,unclassified
66.97206,59.47675,0.1216,5.7029,38.3799,453.935,191.292,0.4214,30.1,-1.578,anomaly,-0.9150664250632838,0.7560957563248996,1.5841038388334088,0.34505433,4.900887,ultra_steep_spectrum
307.83504,74.82339,0.5317,54.3596,93.8383,368.413,175.494,0.4764,27.26,-1.315,anomaly,-0.27433333968582146,1.7352762523571472,1.9723801313825493,0.3445993,4.893618,ultra_steep_spectrum
96.31069,-24.29722,0.1396,11.7457,94.1455,412.227,134.463,0.3262,171.36,-1.033,anomaly,-0.8551145817128577,1.0698789042194854,1.9737995662871013,0.34457123,4.8931694,giant_diffuse
65.9772,6.15246,0.2631,20.6342,73.7389,490.363,207.235,0.4226,101.36,-1.382,anomaly,-0.5798791519142971,1.3145876356888127,1.8676966547307257,0.3445532,4.8928814,ultra_steep_spectrum
189.55182,-12.63987,2.2275,42.8425,15.4937,39.41,4.157,0.1055,124.83,-0.515,anomaly,0.34781771270891243,1.6318748054027221,1.1901551425945667,0.3439104,4.882612,jet_candidate
200.24372,62.62811,2.3071,8.8328,3.2477,25.588,7.869,0.3075,155.76,-0.836,resolved_galaxy,0.36306641918817795,0.9460983968718951,0.5115759053099159,0.34385097,4.881663,unclassified
194.25635,55.78468,0.2687,19.9046,67.08,311.974,216.33,0.6934,140.18,-1.227,anomaly,-0.5707323335668315,1.2989534544879011,1.826593053934048,0.3425342,4.860627,giant_diffuse
70.0136,-15.99416,94.633,691.3958,6.6653,112.481,37.328,0.3319,13.05,-0.581,double_lobe,1.976042608058936,2.8397267370195727,0.8238197014486685,0.3422486,4.8560643,unclassified
333.75936,-30.88207,8.2649,70.4571,7.336,20.355,9.831,0.483,171.19,-1.014,double_lobe,0.9172376032539971,1.847924763739964,0.8654593226619647,0.34186593,4.8499513,unclassified
129.61339,-24.79817,0.2969,19.8504,72.0176,314.495,169.682,0.5395,148.25,-1.083,anomaly,-0.5273898024039554,1.2977692625370423,1.8574386443315187,0.34184685,4.8496466,giant_diffuse
290.45257,35.44436,1.0997,4.0923,4.1589,111.78,23.487,0.2101,16.94,-1.518,double_lobe,0.041274225054230125,0.6119674636444331,0.6189784779580298,0.3417735,4.8484745,ultra_steep_spectrum
170.77099,32.09602,0.1595,3.5581,27.7574,285.537,200.721,0.703,39.27,-1.286,anomaly,-0.7972393126068,0.5512181497169604,1.443378783881699,0.3410706,4.8372455,giant_diffuse
315.09911,26.27267,2.22,11.0194,4.8496,118.772,25.122,0.2115,5.67,-1.493,double_lobe,0.3463529744506387,1.0421579480744652,0.685705919023547,0.3410342,4.836664,ultra_steep_spectrum
230.35175,5.4927,1.2816,3.9804,3.138,37.768,7.198,0.1906,167.05,-0.509,agn_jet,0.10775249874016246,0.5999267175671071,0.49665293925091786,0.3404466,4.8272767,unclassified
145.57886,-10.8608,3.556,35.3442,9.4321,49.595,16.195,0.3266,171.56,-0.512,agn_jet,0.5509617522981761,1.5483181560491635,0.9746083965418639,0.340416,4.8267884,unclassified
245.15972,-20.22565,83.3072,1237.6292,14.3665,52.5,30.374,0.5786,166.96,-1.373,double_lobe,1.9206825378430479,3.092590547337458,1.1573509771927972,0.33994386,4.8192453,ultra_steep_spectrum
39.37362,-11.52352,0.7839,62.0813,83.9766,481.409,195.126,0.4053,138.66,-1.606,anomaly,-0.1057393355530119,1.7929608025947708,1.924158287173438,0.339631,4.814247,ultra_steep_spectrum
216.01914,66.35416,38.562,883.3919,24.2383,21.301,2.824,0.1326,9.82,0.819,anomaly,1.5861595502940435,2.9461534128061952,1.3845021564798219,0.33942553,4.810965,inverted_spectrum
359.26903,-15.34551,1.5062,5.8587,4.1274,27.897,4.188,0.1501,145.72,-0.632,agn_jet,0.17788264326532469,0.7678012601375254,0.6156765598332449,0.33892387,4.8029504,unclassified
120.90006,-13.58274,2.5775,61.9012,23.6163,63.733,7.692,0.1207,39.5,-0.555,anomaly,0.41119867395555415,1.7916990682176428,1.3732118570601661,0.33846283,4.795585,jet_candidate
229.25706,-2.87092,5.9269,41.7015,8.651,49.132,3.494,0.0711,9.69,0.105,anomaly,0.7728275997859113,1.6201516767964568,0.9370663120174282,0.33844575,4.7953124,jet_candidate
213.47416,-8.93664,5.0886,54.5295,10.7639,74.868,5.962,0.0796,16.16,0.19,anomaly,0.7065983135928257,1.7366315155075347,1.0319696543787917,0.33837026,4.7941065,jet_candidate
295.14299,-6.31746,209.7166,1054.1333,5.3642,43.646,25.054,0.574,178.3,-1.252,double_lobe,2.32163280816238,3.0228955328821856,0.7295049618113897,0.3381736,4.7909646,unclassified
204.61132,21.9611,15.7913,527.8833,29.8456,78.498,13.767,0.1754,6.2,-1.071,anomaly,1.1984178842569662,2.722537922973549,1.4748803141397346,0.3375065,4.780308,giant_diffuse
257.62515,39.19698,1.3408,8.6315,5.4806,113.507,25.449,0.2242,3.67,-0.909,double_lobe,0.1273640012862013,0.9360862748710761,0.7388281063721495,0.33745012,4.7794065,double_lobe_candidate
14.48777,-2.79041,3.3351,39.3252,10.4584,53.613,30.604,0.5708,146.74,-1.525,double_lobe,0.5231088603806299,1.594670940034689,1.0194652481716486,0.33673957,4.7680554,ultra_steep_spectrum
34.29766,-3.00378,157.2932,479.5606,3.0074,99.802,23.139,0.2319,175.93,-0.659,double_lobe,2.1967099478851337,2.680843494890774,0.4781911953900285,0.33597413,4.7558274,unclassified
186.6278,-34.2594,8.7218,105.6627,13.7088,115.937,26.897,0.232,21.07,-0.73,double_lobe,0.9406061236246978,2.0239217040238273,1.136999440479724,0.33591485,4.7548804,double_lobe_candidate
261.06304,-32.90639,2.0268,14.7097,8.3268,32.684,11.61,0.3552,154.54,-0.745,agn_jet,0.3068108956186335,1.1676038155097763,0.9204781335379068,0.33587098,4.7541795,unclassified
221.96218,39.9596,5.067,73.3781,14.6714,30.882,18.208,0.5896,40.2,-1.44,double_lobe,0.7047509042906711,1.8655664622550536,1.1664715578285816,0.33576453,4.7524786,ultra_steep_spectrum
317.37666,51.1948,0.8268,49.9229,47.3368,432.852,201.917,0.4665,115.39,-1.339,anomaly,-0.08259953204474937,1.6982998053886351,1.6751988959818513,0.33518523,4.743224,ultra_steep_spectrum
102.44256,-22.43634,92.6251,615.8556,6.5954,59.067,3.993,0.0676,163.92,-1.051,anomaly,1.966728689861066,2.789478894835391,0.8192411399164717,0.33421308,4.7276936,jet_candidate
115.32837,-14.97811,10.7382,74.1433,7.3935,20.829,12.043,0.5782,166.94,-1.042,double_lobe,1.0309314884787275,1.8700719118782725,0.8688500772104054,0.33413076,4.726379,unclassified
48.26397,-10.64153,0.9105,84.9914,91.9053,328.182,163.389,0.4979,40.58,-1.1,anomaly,-0.040720049869061185,1.9293749831084015,1.9633405570268487,0.33400708,4.724403,giant_diffuse
231.51304,62.74258,17.3002,134.4797,9.179,58.301,6.428,0.1103,166.32,-0.621,agn_jet,1.2380511238452294,2.128656731599693,0.9627953698572332,0.33397922,4.723958,jet_candidate
161.32655,-19.08619,4.3596,14.2606,3.4608,52.578,19.39,0.3688,158.76,-0.526,agn_jet,0.6394466439103396,1.1541377983915353,0.5391765020950162,0.33288008,4.7063985,unclassified
309.73165,-14.13549,1.1065,8.5982,7.4592,37.354,11.607,0.3107,175.71,-0.783,double_lobe,0.04395141826327677,0.9344075428845209,0.8726922518404827,0.33269718,4.703477,unclassified
80.7421,58.96203,24.9367,340.391,12.304,82.213,43.892,0.5339,127.49,-1.734,double_lobe,1.396838980553288,2.531978068739197,1.0900463224573558,0.33130586,4.6812496,ultra_steep_spectrum
40.68327,11.02545,1.2308,15.9376,12.0354,66.683,23.304,0.3495,7.07,-1.639,double_lobe,0.09018748757542079,1.2024229227544658,1.0804605287536286,0.33112958,4.678434,ultra_steep_spectrum
76.54248,-5.95121,1.7513,18.2801,9.6924,100.269,20.14,0.2009,163.5,-0.548,double_lobe,0.24336054767376658,1.2619785671816968,0.9864313289289532,0.3310504,4.677169,double_lobe_candidate
178.05232,-14.64835,9.6208,18.7572,2.0254,57.979,16.097,0.2776,147.51,-0.505,agn_jet,0.9832111865014239,1.2731680091333197,0.3065108056433824,0.33104464,4.677077,unclassified
301.06949,22.32806,0.2494,23.6503,98.9001,467.167,197.971,0.4238,77.22,-1.492,anomaly,-0.6031035508574761,1.373836654059802,1.9951967307218126,0.33008325,4.661718,ultra_steep_spectrum
276.55894,-3.37944,74.8298,711.252,8.8811,24.164,13.598,0.5627,168.9,-1.037,double_lobe,1.8740745844718327,2.8520235006161223,0.9484667601866843,0.3297978,4.657158,unclassified
324.72277,-16.49797,1.3554,35.2229,24.8655,69.876,6.363,0.0911,48.01,-1.485,anomaly,0.13206748130400664,1.5468251097842651,1.395597196528538,0.3297009,4.6556096,ultra_steep_spectrum
350.94038,44.34209,1.3221,30.5493,23.0905,51.679,5.664,0.1096,42.25,-1.939,anomaly,0.12126430522958138,1.4850012633635068,1.3634333371999778,0.32953054,4.6528883,ultra_steep_spectrum
186.97863,57.53599,1.2542,2.4188,1.8362,5.052,4.157,0.8228,41.52,-0.371,resolved_galaxy,0.09836679643933102,0.3835999599339041,0.26391998305577236,0.3288857,4.6425867,unclassified
128.82927,71.42999,0.1584,4.6615,30.3636,363.26,177.203,0.4878,34.99,-1.426,anomaly,-0.8002448227465253,0.6685256885568623,1.482353261539876,0.32844687,4.6355762,ultra_steep_spectrum
289.4893,-32.97589,3.3195,24.3386,7.5795,44.851,4.701,0.1048,30.62,-0.277,agn_jet,0.5210726729829392,1.386295593213631,0.8796405572939118,0.32791936,4.627149,jet_candidate
15.411,75.14885,1.0755,24.7723,24.8052,78.576,15.224,0.1938,3.9,0.797,anomaly,0.03161041472348133,1.3939663308061132,1.3945427330269602,0.3279068,4.6269484,inverted_spectrum
134.5941,14.75193,0.7443,79.6117,89.8028,119.304,67.641,0.567,43.86,-1.63,anomaly,-0.12825198100812849,1.9009768977884431,1.953289877932245,0.32770413,4.6237106,ultra_steep_spectrum
172.42924,-20.06601,2.5939,17.8962,6.9281,20.402,7.717,0.3782,157.94,-0.853,agn_jet,0.41395322915541466,1.2527608245983537,0.8406141476488339,0.32748556,4.6202188,unclassified
112.97519,61.72306,0.7275,64.3537,92.8324,203.926,81.241,0.3984,5.97,-1.805,anomaly,-0.1381670023420551,1.80857352161163,1.9676995784322318,0.32693678,4.611452,ultra_steep_spectrum
141.52648,46.36042,0.5921,19.9025,31.2794,323.957,231.207,0.7137,87.79,-1.657,anomaly,-0.22760493891799982,1.298907632591162,1.4952584138510996,0.32684854,4.610042,ultra_steep_spectrum
201.10745,32.09063,251.4258,3756.5974,14.0619,87.378,36.723,0.4203,163.81,-1.609,double_lobe,2.400409840663879,3.574794653586839,1.1480440051622274,0.32660884,4.606213,ultra_steep_spectrum
120.80857,65.91356,2.6329,17.3741,6.6616,30.106,3.621,0.1203,162.68,-0.617,agn_jet,0.42043436450943866,1.239902316850227,0.8235785516502414,0.32647967,4.6041493,jet_candidate
304.89642,48.51623,7.1042,32.222,4.3324,71.204,29.352,0.4122,8.61,-1.645,double_lobe,0.8515151793574995,1.5081524933149453,0.6367285471622031,0.3264758,4.604088,ultra_steep_spectrum
332.94683,73.04512,89.7786,797.0644,6.8941,107.267,22.108,0.2061,166.69,-0.894,double_lobe,1.9531728287665109,2.9014934122803324,0.8384775786270802,0.3260806,4.597774,double_lobe_candidate
132.39284,54.41667,2.7385,36.684,13.7934,11.133,2.023,0.1817,58.91,-0.181,anomaly,0.43751274526480405,1.5644766847737137,1.1396713306599924,0.3258163,4.593552,double_lobe_candidate
17.83749,-15.86468,265.6574,4320.4589,13.7445,64.154,37.502,0.5846,73.23,-1.52,double_lobe,2.424321917871975,3.635529878100354,1.1381289456206938,0.32575494,4.5925717,ultra_steep_spectrum
53.07441,29.65512,0.7342,56.3916,77.8652,130.983,46.321,0.3536,55.05,-1.087,anomaly,-0.13418561983203206,1.7512144170092283,1.8913434034393766,0.325727,4.592125,giant_diffuse
62.69828,-0.05671,0.5837,28.7895,51.4602,497.789,195.709,0.3932,54.11,-1.206,anomaly,-0.23381030668984007,1.4592341223589231,1.7114714697625437,0.3255422,4.5891733,giant_diffuse
132.61643,35.77715,0.2587,10.3608,38.8242,334.823,192.204,0.574,132.12,-1.312,anomaly,-0.5872035712834566,1.0153932903678737,1.5891025155489522,0.3254449,4.587619,ultra_steep_spectrum
32.34849,22.0686,94.4934,2760.5658,29.1024,66.777,5.772,0.0864,88.9,-0.754,anomaly,1.975401475771911,3.440998103309642,1.4639288056105537,0.32528287,4.58503,jet_candidate
289.80133,-35.66542,23.0319,153.1582,7.0969,14.244,2.345,0.1646,47.76,0.116,anomaly,1.3623297662525164,2.185140253636338,0.8510686857764191,0.32480344,4.577371,double_lobe_candidate
230.95842,30.97792,0.3242,27.9938,81.9408,325.584,160.559,0.4931,151.67,-1.089,anomaly,-0.4891869894875039,1.447061855487078,1.9135001997182888,0.32391107,4.563115,giant_diffuse
197.18831,41.99037,71.6852,1296.5193,20.6756,32.515,1.692,0.052,19.48,-0.079,anomaly,1.8554295012494222,3.1127789860657358,1.3154581215091392,0.3237927,4.561224,jet_candidate
303.34643,50.86255,6.8654,196.8722,27.8494,74.893,8.785,0.1173,176.23,-0.181,anomaly,0.8366658456852266,2.294184394457121,1.4448158429748783,0.32344395,4.5556526,jet_candidate
119.86211,-2.79652,0.3981,38.2374,96.4798,103.195,67.906,0.658,23.88,-1.289,anomaly,-0.40000782241590205,1.5824883542096693,1.984436394516366,0.32312867,4.550616,giant_diffuse
29.2843,64.6018,4.5258,24.7031,5.5807,39.294,5.411,0.1377,177.05,-0.617,agn_jet,0.6556953580995877,1.3927514564343924,0.746688676907192,0.32252517,4.5409746,jet_candidate
9.9414,-31.56596,3.8814,41.2587,10.4829,43.146,24.079,0.5581,152.52,-0.695,double_lobe,0.588988401524132,1.6155155398823833,1.0204814429314046,0.32247645,4.5401964,unclassified
322.95964,54.27423,0.349,12.422,31.7474,433.757,185.156,0.4269,24.26,-1.636,anomaly,-0.45717457304082015,1.094191524909532,1.5017081638992062,0.32240516,4.5390577,ultra_steep_spectrum
299.18072,7.54726,1.0621,4.0881,3.8641,107.105,48.328,0.4512,5.24,-0.748,double_lobe,0.026165408839252276,0.6115215106386467,0.5870483571032448,0.3223971,4.538929,unclassified
49.48576,25.18296,0.1592,5.0135,38.9619,308.364,191.533,0.6211,61.04,-1.533,anomaly,-0.7980569365983498,0.7001410192774195,1.5906401273491753,0.32219502,4.5357003,ultra_steep_spectrum
341.64083,-18.363,9.6481,115.1846,12.0461,32.962,18.692,0.5671,168.84,-1.107,double_lobe,0.9844417961666319,2.061394418478704,1.0808464641199615,0.32149827,4.5245695,unclassified
141.50347,22.46666,0.4301,13.8402,28.8421,314.313,225.042,0.716,120.82,-1.689,anomaly,-0.3664305574459082,1.1411423660072124,1.460026878280715,0.3214172,4.5232744,ultra_steep_spectrum
239.66208,3.31044,1.7181,22.165,13.2247,66.055,38.357,0.5807,122.29,-1.713,double_lobe,0.23504843783299165,1.3456677356353532,1.1213858289248155,0.32140303,4.523048,ultra_steep_spectrum
179.21146,10.00751,9.0252,49.2419,5.1614,29.327,17.165,0.5853,150.8,-1.223,double_lobe,0.9554568347255038,1.692334801846525,0.7127675174813384,0.3213828,4.5227246,unclassified
228.82189,-33.3442,2.1999,18.8647,8.6083,21.236,11.667,0.5494,29.64,-1.438,double_lobe,0.34240293971527297,1.275649903129353,0.9349173937863317,0.32138142,4.5227027,ultra_steep_spectrum
216.63435,48.82619,0.9091,88.1381,84.8335,238.188,126.764,0.5322,37.97,-1.842,anomaly,-0.04138834223512058,1.9451636841542772,1.9285673851830862,0.32115734,4.519123,ultra_steep_spectrum
264.39595,2.1028,1.5944,2.2601,1.5656,5.54,4.615,0.833,18.46,-0.315,resolved_galaxy,0.2025972856924312,0.3541276552922638,0.19468081264994477,0.32066557,4.5112667,unclassified
223.71402,-25.04157,2.0001,5.4213,2.7402,32.425,11.196,0.3453,146.91,-0.807,agn_jet,0.3010517098452264,0.7341034406212331,0.43778226199064424,0.32040864,4.507162,unclassified
232.55108,-16.43786,8.4642,74.7386,10.0115,41.447,24.484,0.5907,107.62,-1.5,double_lobe,0.9275859167268125,1.8735449584056545,1.0004991516969421,0.3198402,4.498081,ultra_steep_spectrum
316.46605,54.38892,4.4066,86.949,21.0003,75.206,12.23,0.1626,168.79,-0.738,anomaly,0.6441036301157824,1.93926459154886,1.3222254988964883,0.31981534,4.497684,giant_diffuse
81.13611,51.00315,5.269,16.6695,3.0139,36.297,3.71,0.1022,150.07,-0.552,agn_jet,0.7217281985727882,1.2219225734034358,0.4791288384999573,0.31941915,4.491355,jet_candidate
317.81343,9.9807,0.4024,27.0751,68.4257,175.121,52.622,0.3005,27.63,-1.276,anomaly,-0.395342027952129,1.4325700693368035,1.8352192489697363,0.31901637,4.48492,giant_diffuse
303.03987,-20.05001,4.493,60.5593,14.0865,95.342,27.579,0.2893,12.04,-0.568,double_lobe,0.6525364185930255,1.7821808465466016,1.1488030996027478,0.31870282,4.479911,double_lobe_candidate
205.15066,-38.04076,3.1596,24.5498,8.2373,51.547,12.952,0.2513,169.74,-0.526,agn_jet,0.499632105153693,1.39004795840399,0.9157848831467302,0.31868616,4.479645,double_lobe_candidate
161.28033,4.041,2.6747,12.2259,5.3238,94.592,21.044,0.2225,18.85,-0.663,double_lobe,0.4272750777026657,1.0872808392187048,0.7262217319025848,0.31847584,4.476285,double_lobe_candidate
41.27961,33.85835,2.3227,17.0659,8.3709,33.119,6.215,0.1877,176.87,-0.602,agn_jet,0.3659931199344447,1.2321291964955283,0.9227721538141644,0.31831768,4.473758,double_lobe_candidate
245.76004,-28.53421,3.475,78.1638,28.2552,12.316,0.671,0.0545,98.32,-0.336,anomaly,0.5409548089261327,1.8930056648217037,1.4510983857301467,0.31830773,4.4735994,jet_candidate
7.39106,59.10605,0.7805,66.4557,83.25,419.208,190.443,0.4543,73.77,-1.392,anomaly,-0.10762709260156371,1.8225322369323422,1.9203842421783575,0.31804922,4.4694695,ultra_steep_spectrum
260.19064,15.39107,0.9568,9.5733,8.9477,26.179,3.023,0.1155,144.68,-0.512,agn_jet,-0.019178833355664383,0.9810616686805516,0.9517114145697964,0.31791478,4.467322,jet_candidate
350.72317,13.45472,13.203,41.3376,3.3212,31.52,17.866,0.5668,25.86,-1.411,double_lobe,1.1206726232826076,1.6163452585270368,0.5212950292512132,0.31777167,4.465036,ultra_steep_spectrum
203.22683,-3.06059,0.8008,41.3706,56.0433,101.895,67.955,0.6669,9.44,-0.84,anomaly,-0.0964759355287378,1.6166918195370292,1.7485236999469758,0.31734496,4.458219,giant_diffuse
14.24054,14.93337,18.4114,81.6223,3.867,96.383,34.695,0.36,174.53,-0.717,double_lobe,1.265086813444672,1.9118088284087638,0.5873741720730654,0.31731567,4.457751,unclassified
