ra,dec,g,r,i,z,Y,type,g-r,r-i,i-z,z-Y,ae_error,iso_score,ensemble_score,known_variable_match,known_qso_match,known_galaxy_match,uncataloged
67.33705,-43.30558,20.011,20.4088,18.9104,19.2049,17.3072,anomaly,-0.39780000000000015,1.4984000000000002,-0.2944999999999993,1.8976999999999968,0.35252148,-0.04780206233980322,98606.5,False,False,False,True
61.87572,-38.20769,23.1856,19.4291,16.3236,14.4291,13.8565,anomaly,3.7565000000000026,3.1054999999999993,1.894499999999999,0.5725999999999996,0.1544759,-0.01124698905111654,98606.0,False,False,False,True
21.6954,-32.91695,22.1243,17.5546,15.1272,13.5474,11.9081,anomaly,4.569700000000001,2.4274000000000004,1.5798000000000005,1.6393000000000004,0.15633067,-0.012843128576683127,98600.0,False,False,False,True
42.74498,-38.54101,22.8287,22.8739,19.8877,20.8291,19.7499,anomaly,-0.045199999999997686,2.9862,-0.9414000000000016,1.0792000000000002,0.16324338,-0.01646159448672435,98600.0,False,False,False,True
73.18822,-36.08066,16.0313,11.9249,9.2731,7.2721,6.254,anomaly,4.1064000000000025,2.6517999999999997,2.0009999999999994,1.0181000000000004,0.12003807,0.033692039769612436,98596.0,False,False,False,True
83.0011,-62.99848,19.0657,19.5649,16.9175,17.8164,16.9776,anomaly,-0.49920000000000186,2.647400000000001,-0.8989000000000011,0.8388000000000027,0.19966063,-0.03121867028948422,98595.0,False,False,True,False
10.29424,-49.78867,17.5445,17.1114,14.2944,15.2121,13.8953,anomaly,0.4330999999999996,2.817,-0.9177,1.3167999999999989,0.17760547,-0.02346615500541005,98594.5,False,False,True,False
64.28139,-51.10578,16.3852,16.0591,14.4728,14.8124,13.6318,anomaly,0.3261000000000003,1.5863000000000014,-0.3396000000000008,1.1806,0.16583931,-0.018329808771327505,98592.0,False,False,False,True
38.63152,-48.44201,22.6451,22.3739,19.7679,20.7168,18.6882,anomaly,0.27120000000000033,2.605999999999998,-0.9488999999999983,2.028600000000001,0.15740414,-0.01391753355160863,98591.0,False,False,False,True
77.94202,-35.61875,23.9688,24.1571,21.2359,21.9772,20.4773,anomaly,-0.18829999999999814,2.921199999999999,-0.741299999999999,1.4999000000000002,0.123245575,0.02113632118463138,98590.0,False,False,False,True
69.34445,-52.49866,16.1474,15.9177,14.3458,14.8648,13.1498,anomaly,0.22970000000000113,1.5718999999999994,-0.5190000000000001,1.7149999999999999,0.139683,3.64518286610771e-05,98589.0,False,False,True,False
42.02878,-43.93372,17.3793,13.9184,11.3496,10.2208,8.6755,anomaly,3.4609000000000005,2.5687999999999995,1.1288,1.545300000000001,0.15001726,-0.009513668837591749,98588.5,False,False,False,True
57.506,-34.52546,16.1339,15.7202,13.712,14.1768,12.2157,anomaly,0.4137000000000004,2.0082000000000004,-0.4648000000000003,1.9611,0.11947972,0.034940482880604584,98588.5,False,False,False,True
36.74617,-62.54787,20.1693,17.0284,13.7251,11.1166,10.0085,anomaly,3.1408999999999985,3.303300000000002,2.6084999999999994,1.1081000000000003,0.14311379,-0.0035538461409511113,98588.0,False,False,False,True
57.20283,-48.0019,19.9286,16.5084,12.9502,11.022,9.8918,anomaly,3.4201999999999977,3.558200000000001,1.9282000000000004,1.1302000000000003,0.17587502,-0.023517338748443084,98586.0,True,False,False,False
17.49565,-50.44394,22.044,18.8192,16.4211,14.3825,13.2334,anomaly,3.224800000000002,2.3980999999999995,2.038599999999999,1.1491000000000007,0.21643229,-0.035881350962919445,98577.5,False,True,False,False
11.90704,-31.56616,20.1807,20.5957,18.8535,19.1437,17.1847,anomaly,-0.41499999999999915,1.7422000000000004,-0.2901999999999987,1.9589999999999996,0.29218093,-0.04595501129082413,98569.5,False,False,False,True
25.59653,-31.69214,17.5544,13.2181,9.5722,7.1932,6.4382,anomaly,4.336300000000001,3.6458999999999993,2.3790000000000004,0.7549999999999999,0.1255226,0.015710163283925715,98564.0,False,False,False,True
60.47028,-33.09336,19.4788,15.8729,12.2974,10.9096,9.0735,anomaly,3.6059,3.5755,1.3878000000000004,1.8361,0.14378881,-0.006196152461690807,98558.5,False,False,False,True
17.44827,-41.21923,17.657,17.4982,15.6584,15.987,14.0665,anomaly,0.15879999999999939,1.8398000000000003,-0.3285999999999998,1.9205000000000005,0.2146492,-0.03727206157648921,98547.0,False,False,False,True
3.93153,-42.40219,20.572,17.3209,13.9111,10.9935,9.6895,anomaly,3.2510999999999974,3.4098000000000024,2.9176,1.3039999999999985,0.12511349,0.014419161305142758,98537.5,False,False,False,True
86.22738,-51.98262,18.8824,14.8273,12.4096,10.5241,9.2017,anomaly,4.055100000000001,2.4177,1.8854999999999986,1.3224,0.1643829,-0.02109952637843282,98536.5,False,False,False,True
33.05892,-43.24167,23.4775,24.2402,24.5776,25.1549,25.6507,anomaly,-0.7627000000000024,-0.3373999999999988,-0.577300000000001,-0.49579999999999913,0.12639427,0.011928288995039837,98535.5,False,False,False,True
55.3432,-39.43787,22.0444,18.1998,14.7023,12.8481,12.0992,anomaly,3.8446,3.4975000000000005,1.8541999999999987,0.7489000000000008,0.1932439,-0.032861405269974386,98534.0,False,False,False,True
74.7163,-54.68282,22.6818,22.979,20.0551,20.9561,19.5248,anomaly,-0.29720000000000013,2.9238999999999997,-0.9009999999999998,1.4313000000000002,0.16363944,-0.021017841733449893,98528.0,False,False,False,True
23.11054,-59.36529,23.5317,23.1372,21.2074,21.5571,20.0372,anomaly,0.39450000000000074,1.9298000000000002,-0.34969999999999857,1.5198999999999998,0.20746425,-0.037317159220648266,98516.0,False,False,True,False
70.38548,-61.15582,18.2693,13.8822,11.3438,8.7636,7.6788,anomaly,4.387100000000002,2.5383999999999993,2.5801999999999996,1.0848000000000004,0.13969858,-0.004959679756223356,98515.5,False,True,False,False
24.89995,-54.83066,22.0267,23.1174,24.1612,24.5594,24.6526,anomaly,-1.0906999999999982,-1.043800000000001,-0.3981999999999992,-0.0931999999999995,0.15703957,-0.01863964385848149,98509.5,False,True,False,False
55.34212,-51.78296,22.0748,17.93,14.3161,12.8693,11.7211,anomaly,4.1448,3.6138999999999992,1.4467999999999996,1.148200000000001,0.16976057,-0.025846542268974537,98509.0,False,False,False,True
71.80766,-37.12149,21.6617,18.0083,16.0164,14.6373,13.7588,anomaly,3.6534000000000013,1.9918999999999976,1.379100000000001,0.878499999999999,0.21640214,-0.04094588119420961,98503.0,False,True,True,False
55.65063,-60.4645,16.5191,16.8101,14.6483,15.5851,14.6125,anomaly,-0.2909999999999968,2.1617999999999977,-0.9367999999999999,0.9725999999999999,0.16328317,-0.022484010842755198,98501.5,False,False,False,True
44.55308,-59.5129,23.0661,24.1787,24.5707,25.4232,25.8168,anomaly,-1.1126000000000005,-0.39199999999999946,-0.8525000000000027,-0.3935999999999993,0.12538825,0.010281551985006132,98499.5,False,False,False,True
64.94877,-47.08,16.8567,13.5869,10.4846,8.8082,7.4933,anomaly,3.2698,3.1022999999999996,1.676400000000001,1.3148999999999997,0.13550703,-0.001689551587789051,98498.5,False,False,False,True
33.62659,-43.88222,22.9855,19.6409,16.1355,13.1282,11.8206,anomaly,3.3446,3.505399999999998,3.0073000000000008,1.307599999999999,0.121187665,0.017783609560544145,98496.5,True,False,False,False
77.09818,-59.52172,19.1837,14.7627,12.3114,10.2918,8.9988,anomaly,4.421000000000001,2.4513,2.0196000000000005,1.293000000000001,0.15791515,-0.02005935728913777,98495.5,False,False,False,True
11.93801,-47.09275,17.9076,18.1191,16.1838,16.447,14.6413,anomaly,-0.2115000000000009,1.935299999999998,-0.26319999999999766,1.8056999999999999,0.22129954,-0.04259532987698156,98495.0,False,True,False,False
75.91941,-44.44374,22.9483,22.9107,20.159,21.108,20.146,anomaly,0.03760000000000119,2.7516999999999996,-0.9490000000000016,0.9619999999999997,0.1605521,-0.02179215422816705,98492.5,True,False,False,False
67.32677,-45.9783,22.184,22.8333,23.1202,23.8677,24.2925,anomaly,-0.6493000000000002,-0.28689999999999927,-0.7474999999999987,-0.4248000000000012,0.16278146,-0.022950518576904222,98487.5,False,False,False,True
3.89722,-32.61661,16.6804,13.3981,10.3666,8.6232,7.7949,anomaly,3.2822999999999993,3.0314999999999994,1.7433999999999994,0.8283000000000005,0.13227059,0.000351054232890724,98481.5,False,False,False,True
4.30206,-50.04462,17.6513,13.4368,10.9371,8.709,7.6886,anomaly,4.214499999999999,2.4997000000000007,2.2280999999999995,1.0203999999999995,0.14297326,-0.010487765924056647,98478.5,False,False,False,True
82.23222,-51.96865,23.4651,19.8739,17.6681,16.3914,15.4068,anomaly,3.5912000000000006,2.2058,1.2766999999999982,0.9846000000000004,0.15459408,-0.018911898955250805,98475.0,False,False,False,True
76.04131,-32.75087,19.9706,16.8543,13.8347,12.4329,11.2159,anomaly,3.1163000000000025,3.0195999999999987,1.4017999999999997,1.2170000000000005,0.16718352,-0.026987443330286687,98471.0,False,False,False,True
30.81326,-63.95358,22.0354,22.3286,19.496,20.4131,18.8243,anomaly,-0.29320000000000235,2.832600000000003,-0.9171000000000014,1.588799999999999,0.1957594,-0.03720187473409586,98469.0,True,False,False,False
87.14654,-56.41795,19.4088,15.9825,13.5058,11.3544,10.5488,anomaly,3.4262999999999995,2.4766999999999992,2.1514000000000006,0.8056000000000001,0.15441693,-0.019634859354789924,98457.0,False,False,True,False
71.30144,-45.45034,23.7684,23.6219,20.6427,21.4019,19.9709,anomaly,0.14649999999999963,2.9791999999999987,-0.7591999999999999,1.431000000000001,0.13248183,-0.0014813416035796,98452.0,False,False,False,True
62.50437,-55.58157,16.1279,12.7078,9.7349,7.0813,6.336,anomaly,3.4200999999999997,2.972900000000001,2.6536,0.7452999999999994,0.11387203,0.03743080739216431,98451.0,False,False,True,False
19.38825,-38.54251,23.3719,23.3731,20.3571,21.1599,19.7295,anomaly,-0.001200000000000756,3.016000000000002,-0.8028000000000013,1.4303999999999988,0.14293149,-0.011923031811400309,98451.0,False,False,True,False
68.31854,-34.51291,22.266,22.5946,20.9493,21.3512,19.3955,anomaly,-0.32860000000000156,1.6452999999999989,-0.4018999999999977,1.9557000000000002,0.1853158,-0.03548859730742726,98449.5,False,True,True,False
75.22466,-50.33318,21.7696,18.4435,15.9483,14.3186,12.4478,anomaly,3.3261000000000003,2.4952000000000005,1.6296999999999997,1.8707999999999991,0.14614722,-0.01495246174074405,98448.5,False,False,False,True
60.93434,-59.19922,21.1026,17.5711,14.0542,11.249,10.4688,anomaly,3.5314999999999976,3.5169000000000015,2.8051999999999992,0.7802000000000007,0.13062093,-0.00017812036744180304,98448.0,False,False,True,False
38.68605,-58.44387,19.8576,20.1712,18.5234,18.9097,16.9275,anomaly,-0.31359999999999744,1.6478000000000002,-0.3863000000000021,1.9822000000000024,0.2254998,-0.04603425520006177,98445.5,False,False,False,True
57.34413,-60.87442,23.2709,18.8572,15.4718,14.1727,12.8682,anomaly,4.413700000000002,3.385399999999999,1.2990999999999993,1.3045000000000009,0.14641796,-0.015194673856983254,98445.0,False,False,False,True
74.46065,-53.1138,20.7322,17.4231,14.1293,13.0798,11.9195,anomaly,3.3090999999999973,3.293800000000001,1.0495,1.1603000000000012,0.15824509,-0.023707142157602945,98444.0,False,False,False,True
6.64255,-31.55666,23.398,23.7147,20.9666,21.3288,20.5264,anomaly,-0.31670000000000087,2.748100000000001,-0.3622000000000014,0.8024000000000022,0.1409314,-0.010916887299702971,98443.5,True,False,True,False
14.43552,-54.62681,19.7974,14.9642,11.8737,9.6682,8.9943,anomaly,4.8332,3.0905000000000005,2.205499999999999,0.6738999999999997,0.12708256,0.003691929995310428,98437.5,False,False,False,True
39.80973,-56.22931,16.7431,12.203,9.4385,6.6168,4.8527,anomaly,4.540099999999999,2.7645,2.8217,1.7641,0.110851884,0.06990870111746417,98437.0,False,False,False,True
75.16885,-37.46867,16.6446,16.1824,13.3046,14.0831,12.1803,anomaly,0.4621999999999993,2.8778000000000006,-0.7784999999999993,1.9027999999999992,0.11434092,0.03182596532631232,98431.0,False,False,False,True
83.98809,-36.6378,22.8037,18.0029,15.1667,13.5437,11.7793,anomaly,4.800799999999999,2.8362,1.623000000000001,1.7644000000000002,0.12703611,0.0033424538968044315,98430.5,False,False,True,False
34.48546,-50.88501,19.3279,14.8335,12.4002,10.6293,9.4467,anomaly,4.494399999999999,2.433300000000001,1.7708999999999993,1.1826000000000008,0.1535989,-0.020804520004213733,98430.5,False,False,False,True
67.46757,-53.54798,21.3224,21.6427,18.9575,19.9057,18.2541,anomaly,-0.32030000000000314,2.685200000000002,-0.9481999999999999,1.6515999999999984,0.18805166,-0.037098015447724064,98429.5,False,False,False,True
87.71891,-48.7253,18.6254,18.4116,16.8925,17.2564,15.3284,anomaly,0.2137999999999991,1.5191000000000017,-0.363900000000001,1.927999999999999,0.27188283,-0.05291646966548047,98428.0,False,False,False,True
58.86727,-61.84249,17.5781,12.8475,10.0812,7.5724,6.4678,anomaly,4.730599999999999,2.7662999999999993,2.508800000000001,1.1045999999999996,0.11887892,0.017141175370709583,98428.0,False,False,False,True
87.38966,-53.99441,21.6844,17.1502,14.287,11.3034,10.0221,anomaly,4.5341999999999985,2.863200000000001,2.983600000000001,1.2812999999999999,0.12121568,0.01156967061619718,98424.5,True,False,True,False
61.4292,-60.03097,21.1067,17.5843,15.1186,13.0508,11.8432,anomaly,3.522400000000001,2.4656999999999982,2.0678,1.2076000000000011,0.18661138,-0.037100659381486434,98423.5,False,False,False,True
78.35054,-54.04945,20.9814,17.7524,14.3579,12.4721,11.4504,anomaly,3.228999999999999,3.3945000000000007,1.8858000000000015,1.0216999999999992,0.15765616,-0.024651037725915148,98423.5,False,False,False,True
20.57571,-34.19334,16.8049,17.0039,15.2944,15.6203,14.2162,anomaly,-0.19900000000000162,1.709500000000002,-0.32590000000000074,1.4040999999999997,0.20058243,-0.04232253287489107,98422.5,False,False,True,False
78.87151,-36.84364,22.0115,18.3022,14.7431,13.3096,12.3723,anomaly,3.7093000000000025,3.559099999999999,1.4335000000000004,0.9373000000000005,0.17049126,-0.03143142469625115,98422.0,False,False,False,True
53.19595,-49.82648,21.2481,16.4703,13.2539,10.8251,9.328,anomaly,4.777799999999999,3.216400000000002,2.428799999999999,1.4971000000000014,0.13081819,-0.002318065020835869,98420.5,False,False,True,False
56.88126,-37.92588,20.7744,16.0615,12.94,9.9166,8.5076,anomaly,4.712900000000001,3.1214999999999993,3.0233999999999988,1.4090000000000007,0.11738584,0.019381943282119396,98420.0,False,True,False,False
37.5103,-52.88783,21.2176,17.8746,14.5428,12.5646,10.6323,anomaly,3.343,3.331800000000001,1.9781999999999993,1.9322999999999997,0.12907234,0.00025868354696867435,98420.0,False,True,True,False
48.14092,-45.08974,17.761,13.0515,9.5814,8.2459,6.6739,anomaly,4.7094999999999985,3.4701000000000004,1.3354999999999997,1.572000000000001,0.11663307,0.020255661220494492,98413.0,False,True,False,False
79.43248,-52.76641,18.1776,14.1556,10.5749,9.4065,8.025,anomaly,4.022000000000002,3.5807,1.1684,1.381499999999999,0.13491037,-0.0075459156860342436,98409.0,False,False,False,True
32.1801,-33.13085,20.3758,16.6644,14.1339,12.7813,10.9007,anomaly,3.711400000000001,2.5305,1.3526000000000007,1.8805999999999994,0.136543,-0.009361395834081354,98408.0,False,True,False,False
47.93663,-56.78072,19.3582,15.4869,11.8587,10.1009,8.7854,anomaly,3.8712999999999997,3.6281999999999996,1.7578000000000014,1.3155000000000001,0.15486884,-0.023552117654332627,98404.5,False,False,False,True
43.99786,-46.43708,23.0436,19.4482,17.1154,15.4028,14.1425,anomaly,3.5954000000000015,2.332799999999999,1.712600000000002,1.260299999999999,0.14609489,-0.017898303352091416,98398.5,False,False,False,True
16.37628,-49.75136,21.2709,21.7029,22.0408,22.8181,23.294,anomaly,-0.4319999999999986,-0.3379000000000012,-0.7773000000000003,-0.4758999999999993,0.21236107,-0.046426142649078295,98396.0,False,False,False,True
42.06401,-37.41896,23.2647,20.0341,16.8079,15.5781,14.2148,anomaly,3.2306000000000026,3.2261999999999986,1.229800000000001,1.3632999999999988,0.13582174,-0.00925868915506467,98396.0,False,False,True,False
33.02407,-52.09744,20.795,16.1384,13.6397,12.5147,11.7151,anomaly,4.656600000000001,2.4987000000000013,1.125,0.7995999999999999,0.14473075,-0.017128961305832524,98393.5,False,False,False,True
65.19731,-57.32072,23.8965,19.4911,17.2598,15.7761,15.0873,anomaly,4.4054,2.231300000000001,1.483699999999999,0.6887999999999987,0.12804492,-0.000701109883487816,98384.0,False,False,False,True
88.1019,-56.85524,16.111,12.3857,8.8099,6.7048,6.0134,anomaly,3.7253000000000007,3.575799999999999,2.105100000000001,0.6913999999999998,0.11088202,0.04498176488057759,98382.0,False,False,False,True
46.6287,-63.5014,19.1682,15.3542,12.8722,10.4327,9.4692,anomaly,3.8139999999999983,2.482000000000001,2.439499999999999,0.9634999999999998,0.1438385,-0.01729226403830031,98378.0,False,False,True,False
72.84494,-38.39962,22.4898,18.4978,14.9619,13.472,11.9653,anomaly,3.9919999999999973,3.5359000000000016,1.4899000000000004,1.5067000000000004,0.14857508,-0.020829408609140843,98378.0,False,True,False,False
44.83519,-31.68111,22.1923,17.3886,14.8054,12.7482,11.989,anomaly,4.803699999999999,2.5831999999999997,2.0572,0.7591999999999999,0.14436224,-0.01777547479484065,98375.5,True,False,False,False
11.83121,-47.88387,22.2509,22.6583,20.0007,20.9371,19.3471,anomaly,-0.4073999999999991,2.657600000000002,-0.9364000000000026,1.5899999999999999,0.1737839,-0.035702501027471745,98375.0,False,False,False,True
38.7382,-47.51197,23.5085,20.3759,17.3218,14.4372,13.9341,anomaly,3.1326,3.054100000000002,2.884599999999999,0.5030999999999999,0.113612905,0.025292314148684603,98368.5,False,False,False,True
84.96183,-36.65028,19.751,20.1546,17.0977,17.4689,16.6153,anomaly,-0.4035999999999973,3.056899999999999,-0.37120000000000175,0.8536000000000001,0.17882738,-0.0375790192393064,98368.0,False,False,False,True
6.42242,-54.9931,18.4916,14.6149,12.4687,11.2037,10.3883,anomaly,3.876699999999998,2.1462000000000003,1.2650000000000006,0.8154000000000003,0.13805324,-0.01266085979206144,98366.5,False,False,False,True
59.07594,-36.08592,22.4658,18.3079,15.8978,13.441,11.5356,anomaly,4.1579000000000015,2.4101,2.4567999999999994,1.9054000000000002,0.124497995,0.0023432345582308223,98362.5,False,False,True,False
55.26732,-34.91522,22.36,19.3269,16.5725,15.0691,13.6161,anomaly,3.033100000000001,2.754399999999997,1.503400000000001,1.4530000000000012,0.15119791,-0.024062010171853054,98361.5,False,False,False,True
15.15055,-58.50234,22.5937,23.8781,24.8327,25.2294,25.3561,anomaly,-1.2844000000000015,-0.9545999999999992,-0.39669999999999916,-0.12670000000000314,0.124945775,0.0016682964978411707,98357.5,False,False,False,True
51.96957,-44.20953,22.7686,23.011,21.4178,21.8466,20.0633,anomaly,-0.24239999999999995,1.5931999999999995,-0.42879999999999896,1.783299999999997,0.15816207,-0.029309792872124873,98352.0,False,False,False,True
21.7566,-57.79732,19.8155,19.3159,16.7545,17.7954,16.6892,anomaly,0.49960000000000093,2.561399999999999,-1.0409000000000006,1.1062000000000012,0.19902156,-0.045954149092197305,98348.5,False,False,False,True
23.08745,-42.10277,19.8681,15.026,11.9772,8.9967,7.9681,anomaly,4.8420999999999985,3.0488,2.9804999999999993,1.0286000000000008,0.11250039,0.02868230465795174,98348.5,True,False,False,False
32.46362,-55.48181,23.0091,23.8759,24.1974,24.7806,25.2924,anomaly,-0.8668000000000013,-0.3214999999999968,-0.5832000000000015,-0.5118000000000009,0.12878582,-0.004702481191134478,98343.5,False,True,False,False
57.17878,-30.49114,23.1761,18.6371,16.1005,14.3335,13.1342,anomaly,4.5390000000000015,2.5366,1.7669999999999995,1.199300000000001,0.14997125,-0.024971509468458497,98336.0,False,False,False,True
61.91975,-47.98856,16.1413,11.3928,8.4922,6.099,5.1558,anomaly,4.748500000000002,2.900599999999999,2.3932,0.9432,0.10757233,0.08243741918057312,98335.5,False,True,False,False
32.70435,-47.00932,22.1354,18.997,16.3372,14.8307,13.7084,anomaly,3.1384000000000007,2.6598000000000006,1.506499999999999,1.122300000000001,0.16558406,-0.03441890491694133,98332.5,False,False,False,True
33.85797,-37.43757,22.5254,18.2599,14.7484,13.0568,11.6723,anomaly,4.265500000000003,3.511499999999998,1.6915999999999993,1.384500000000001,0.14951389,-0.025029640421042942,98330.0,False,False,False,True
77.10866,-52.49627,17.9638,14.4973,11.0486,9.6808,8.0932,anomaly,3.4665,3.4486999999999988,1.3678000000000008,1.5876000000000001,0.13114366,-0.009052372273439468,98329.0,False,False,False,True
63.62468,-30.99515,17.4004,13.5042,9.8359,7.4901,6.2638,anomaly,3.8962000000000003,3.6683000000000003,2.3458000000000006,1.2263000000000002,0.12273627,0.002048661038374755,98326.5,True,False,False,False
6.28439,-42.93296,18.4277,18.5124,16.7,16.9703,15.2283,anomaly,-0.084699999999998,1.8124000000000002,-0.2703000000000024,1.7420000000000009,0.22752568,-0.0541066687597046,98324.5,True,False,False,False
17.96383,-47.96823,23.8041,19.6136,17.2398,15.9286,14.5679,anomaly,4.190499999999997,2.373800000000003,1.3111999999999995,1.3606999999999996,0.1295523,-0.006937885649809128,98323.0,False,False,False,True
57.84825,-50.09545,19.3483,14.6511,11.5004,9.4614,8.8269,anomaly,4.697199999999999,3.1506999999999987,2.0390000000000015,0.6344999999999992,0.12079663,0.0045615726398227086,98323.0,False,False,False,True
2.33705,-34.08011,23.0603,19.2112,15.7641,13.3886,11.669,anomaly,3.8491,3.4471000000000025,2.375499999999999,1.7195999999999998,0.119541235,0.006569909954698194,98319.5,False,False,False,True
53.4108,-50.88611,22.9088,18.3229,15.1634,13.3171,12.5704,anomaly,4.585899999999999,3.1595000000000013,1.8462999999999994,0.7467000000000006,0.15361102,-0.02810802451027483,98319.0,False,False,False,True
26.98144,-46.51479,17.1638,12.894,9.2574,7.4776,6.3268,anomaly,4.269799999999998,3.6365999999999996,1.7798000000000007,1.1507999999999994,0.11991979,0.005313388646345563,98311.5,False,False,True,False
57.31242,-40.95666,19.4669,16.3341,13.3111,12.1819,11.5586,anomaly,3.1327999999999996,3.0229999999999997,1.129199999999999,0.6233000000000004,0.12904386,-0.007184802998315254,98307.0,False,False,False,True
15.62534,-60.39703,21.1257,18.0551,15.3414,12.6271,11.6786,anomaly,3.070599999999999,2.7136999999999993,2.7142999999999997,0.948500000000001,0.13759966,-0.015503607001825959,98307.0,False,False,False,True
89.12271,-43.24497,22.9317,19.7438,17.24,15.8854,14.2811,anomaly,3.187899999999999,2.503800000000002,1.3545999999999978,1.6043000000000003,0.13543537,-0.013888056916991132,98306.0,False,True,True,False
41.67549,-32.08825,16.9347,13.5775,10.6325,8.6966,6.7577,anomaly,3.357199999999999,2.9450000000000003,1.9359000000000002,1.9389000000000003,0.11561695,0.013808730837100214,98305.5,False,True,False,False
48.01797,-39.28409,17.9948,17.5393,14.6696,15.504,14.6678,anomaly,0.4555000000000007,2.8697,-0.8343999999999987,0.8361999999999998,0.17254755,-0.03940947327105959,98305.0,False,False,False,True
57.423,-31.34906,19.8468,16.5757,14.2071,12.3096,11.4838,anomaly,3.2711000000000006,2.3686000000000007,1.8975000000000009,0.8257999999999992,0.15558447,-0.030259778468906595,98304.0,False,False,False,True
83.67598,-45.83226,21.4892,22.8417,23.6875,23.8893,24.0716,anomaly,-1.3524999999999991,-0.8458000000000006,-0.20179999999999865,-0.18230000000000146,0.16740577,-0.037314117172835726,98294.0,False,False,False,True
72.76694,-42.28497,17.7231,13.5412,9.9349,8.5498,6.6995,anomaly,4.181899999999999,3.606299999999999,1.3851000000000013,1.8502999999999998,0.11409786,0.01677697017363411,98293.5,False,False,False,True
25.99879,-53.06908,16.7284,16.7781,14.1942,15.0915,13.9308,anomaly,-0.04969999999999786,2.583899999999998,-0.8972999999999995,1.1607000000000003,0.15182073,-0.028697701848423574,98289.5,False,False,False,True
87.2543,-59.26395,16.1227,11.1467,8.5124,7.3815,6.5946,anomaly,4.975999999999999,2.6342999999999996,1.1308999999999996,0.7869000000000002,0.105782285,0.08594994108036902,98279.5,False,False,False,True
77.78892,-41.33504,17.6171,13.2225,10.7672,9.0605,8.2842,anomaly,4.3946000000000005,2.4552999999999994,1.7067000000000014,0.7762999999999991,0.11916125,0.004420194920406018,98277.5,False,False,False,True
77.39501,-35.09504,17.5413,17.5097,14.9605,15.9482,14.3365,anomaly,0.03160000000000096,2.549199999999999,-0.9877000000000002,1.6117000000000008,0.1501805,-0.029365046857111388,98261.5,False,False,False,True
48.96856,-53.51807,20.8268,21.334,18.6419,19.5053,18.6762,anomaly,-0.507200000000001,2.6921,-0.8633999999999986,0.8290999999999968,0.17158587,-0.041588819835224444,98261.5,False,False,True,False
52.57427,-64.96213,16.0556,16.1111,14.078,14.4609,12.7029,anomaly,-0.0555000000000021,2.033100000000001,-0.38290000000000113,1.758000000000001,0.11479059,0.011844404624309579,98259.0,False,True,False,False
84.47147,-32.83781,18.2349,18.5826,16.2967,16.6057,14.6591,anomaly,-0.3476999999999997,2.285899999999998,-0.3089999999999975,1.9465999999999983,0.15590021,-0.03370669312372587,98258.5,False,False,False,True
49.11469,-38.89306,23.7699,25.1645,26.0134,26.1837,26.4077,anomaly,-1.3946000000000005,-0.8489000000000004,-0.170300000000001,-0.22399999999999665,0.105657116,0.06579824157489012,98258.0,False,False,False,True
53.96438,-56.58062,22.4082,22.1293,20.064,21.0796,20.0453,anomaly,0.27890000000000015,2.0653000000000006,-1.0155999999999992,1.0342999999999982,0.17274779,-0.0426730818776041,98254.5,False,False,False,True
66.65017,-33.95728,17.6244,17.2932,15.3827,15.6883,14.1174,anomaly,0.3312000000000026,1.910499999999999,-0.3056000000000001,1.5709,0.19277267,-0.05010796922877048,98246.5,False,False,False,True
17.14876,-46.91785,16.4832,12.4707,10.4302,9.1928,8.7019,anomaly,4.012499999999999,2.0405000000000015,1.2373999999999992,0.4908999999999999,0.10854154,0.032543526965278624,98243.0,False,False,False,True
67.52549,-35.71605,22.1716,22.261,19.454,20.3211,18.526,anomaly,-0.0893999999999977,2.8069999999999986,-0.8671000000000006,1.7951000000000015,0.15189025,-0.03213714652265054,98238.0,False,False,False,True
53.91063,-50.49922,22.4862,22.0313,19.0661,19.8769,18.0616,anomaly,0.4548999999999985,2.965200000000003,-0.8108000000000004,1.8153000000000006,0.13358088,-0.016636871284906207,98236.5,False,False,False,True
41.08994,-60.23108,16.1826,12.6547,9.8359,7.3778,5.5199,anomaly,3.5279000000000007,2.8187999999999995,2.458100000000001,1.8578999999999999,0.106373,0.0458326248980967,98234.5,False,False,False,True
53.07628,-44.7472,23.3618,20.2277,17.0782,14.7641,14.1059,anomaly,3.1341,3.1494999999999997,2.3141,0.658199999999999,0.11825168,0.00349929667931137,98234.5,False,False,False,True
38.7405,-32.74581,17.823,14.1188,11.4912,8.8993,7.6566,anomaly,3.7042,2.627600000000001,2.591899999999999,1.2427000000000001,0.12617168,-0.008875144147224345,98229.0,False,False,False,True
45.66513,-45.23328,23.1614,19.2626,17.2635,15.5018,14.8557,anomaly,3.8988000000000014,1.9990999999999985,1.7617000000000012,0.6460999999999988,0.13285507,-0.01623213526135303,98228.5,False,False,False,True
43.49511,-42.89224,18.9271,18.7336,15.8701,16.8456,15.8301,anomaly,0.19350000000000023,2.8634999999999984,-0.9755000000000003,1.0155000000000012,0.17369787,-0.04504445938712309,98221.0,False,False,False,True
0.66891,-50.63437,20.1157,15.7334,13.2196,12.1537,10.5465,anomaly,4.382300000000001,2.5138,1.0658999999999992,1.6072000000000006,0.12938558,-0.012947546744980998,98220.0,False,False,False,True
26.95246,-44.88993,16.2598,16.231,13.4706,14.0025,13.1687,anomaly,0.028799999999996828,2.7604000000000024,-0.5319000000000003,0.8338000000000001,0.11618132,0.005817576229916299,98219.0,False,False,False,True
