source_id,type,flux_soft,flux_medium,flux_hard,log_flux_soft,log_flux_medium,log_flux_hard,hr1,hr2,extent,log_extent,variability_index,pileup_fraction,ra,dec,recon_error,error_sigma,xray_class
16509,anomaly,2.5523832741443037e-15,1.850615629658792e-15,1.256934826026374e-13,-14.5931,-14.7327,-12.9007,-0.1594,0.971,0.605,-0.2182,0.6,0.011,117.03576,-14.18376,0.25037247,4.909804,unclassified
7676,xrb,5.925470120540381e-15,1.1729810694384724e-14,1.9423656728894282e-14,-14.2273,-13.9307,-13.7117,0.3288,0.247,0.061,-1.0,4.904,0.0255,87.09931,-53.23633,0.25000882,4.9012833,unclassified
31626,anomaly,8.707722611850749e-16,7.94456284414844e-13,6.056833911295072e-12,-15.0601,-12.0999,-11.2178,0.9978,0.7681,1.582,0.1992,0.454,0.176,5.7005,18.1105,0.24999301,4.900913,ultra_hard
63214,xrb,3.2693183831122605e-15,8.745183175955834e-15,2.2495378917154078e-14,-14.4855,-14.0582,-13.6479,0.4558,0.4401,0.395,-0.4039,4.802,0.063,280.64633,15.12398,0.24980412,4.896487,unclassified
79783,anomaly,9.7297929738939e-12,1.8743334804493826e-13,7.8330096052192295e-16,-11.0119,-12.7272,-15.1061,-0.9622,-0.9917,2.943,0.4688,1.472,0.0193,190.08521,-3.52593,0.24960425,4.891804,ultra_soft
13347,anomaly,5.107015713885668e-13,1.2477357812028077e-13,6.370507591829754e-14,-12.2918,-12.9039,-13.1958,-0.6073,-0.324,0.02,-1.0,17.193,0.0859,152.21947,50.76872,0.24944927,4.8881726,ultra_soft
73573,xrb,1.0474929183365648e-14,4.0347380491820894e-15,2.1039370253191437e-15,-13.9798,-14.3942,-14.677,-0.4439,-0.3145,0.317,-0.4987,4.83,0.0187,103.02556,-12.93356,0.24916652,4.8815475,unclassified
30979,anomaly,1.254915660202632e-12,1.808006416672813e-15,5.681032279231282e-15,-11.9014,-14.7428,-14.2456,-0.9971,0.5172,0.175,-0.7569,2.755,0.04,99.67032,11.89868,0.24909374,4.8798423,unclassified
54658,anomaly,2.1875636385061225e-13,2.1341581259967063e-15,9.290119518848934e-17,-12.66,-14.6708,-16.032,-0.9807,-0.9166,0.244,-0.6122,3.574,0.1282,338.17074,-47.42039,0.24886772,4.8745465,ultra_soft
2624,anomaly,7.574356529305011e-13,1.7388530996913728e-14,2.8744509457429585e-15,-12.1207,-13.7597,-14.5414,-0.9551,-0.7163,0.173,-0.763,3.473,0.0654,21.91708,25.43606,0.2487093,4.870835,ultra_soft
4533,xrb,1.0655867775711921e-13,4.7721894430100544e-14,2.5404492378732824e-14,-12.9724,-13.3213,-13.5951,-0.3814,-0.3052,0.1,-1.0,3.324,0.1237,64.11054,64.50303,0.2486873,4.8703194,unclassified
31154,agn,1.861286804742335e-14,1.8660515191482863e-14,4.8006244851837536e-14,-13.7302,-13.7291,-13.3187,0.0013,0.4402,1.787,0.2522,3.99,0.0511,235.58497,51.40984,0.24854192,4.866913,unclassified
70134,anomaly,5.9619390641815425e-12,2.7999155617173986e-14,5.4259181230723694e-15,-11.2246,-13.5529,-14.2655,-0.9907,-0.6753,0.293,-0.5326,1.6,0.0802,345.54156,-59.40495,0.24852198,4.8664455,ultra_soft
73094,anomaly,2.499882598158042e-12,2.5967133990253736e-13,7.271132871233933e-13,-11.6021,-12.5856,-12.1384,-0.8118,0.4737,0.869,-0.0611,13.075,0.111,218.8452,-9.24127,0.2483738,4.8629737,extreme_variable
73864,anomaly,6.24974439265976e-14,1.126086019231449e-13,1.3486116884152666e-13,-13.2041,-12.9484,-12.8701,0.2862,0.0899,26.203,1.4183,9.185,0.0018,135.55733,-43.94686,0.24824736,4.860011,extended_transient
23237,anomaly,1.1776939450609382e-15,4.970740124456819e-13,2.7257526201413253e-12,-14.929,-12.3036,-11.5645,0.9953,0.6915,0.04,-1.0,2.632,0.0024,65.29834,62.59732,0.24819589,4.858805,ultra_hard
33541,agn,1.9502558117757248e-16,1.355115436614822e-13,1.6354385480341258e-13,-15.7099,-12.868,-12.7864,0.9971,0.0937,1.423,0.1531,3.568,0.0906,205.51447,-86.92328,0.24794367,4.8528953,unclassified
36358,anomaly,2.0896497684081804e-15,2.88085697693617e-13,3.690516145560168e-12,-14.6799,-12.5405,-11.4329,0.9856,0.8552,0.211,-0.6764,0.527,0.1768,344.90175,-64.30727,0.24793544,4.8527026,ultra_hard
13502,xrb,8.229020892210958e-14,3.916126644391169e-14,3.758686386186543e-14,-13.0847,-13.4071,-13.425,-0.3551,-0.0205,0.059,-1.0,9.888,0.1064,148.1097,-50.53506,0.24791983,4.852337,extreme_variable
5062,xrb,8.814932345932393e-16,9.110870993489086e-15,2.0544348022934922e-14,-15.0548,-14.0404,-13.6873,0.8236,0.3855,0.954,-0.0202,5.062,0.052,270.12461,76.64127,0.24791366,4.8521924,unclassified
49001,anomaly,5.15217030177989e-12,7.32967887314027e-14,1.1313538073151171e-14,-11.288,-13.1349,-13.9464,-0.9719,-0.7326,2.323,0.366,3.53,0.0119,32.33977,-18.07931,0.24773946,4.8481107,ultra_soft
28378,anomaly,9.468352986933821e-12,1.6163031515642388e-12,2.8150303519054168e-12,-11.0237,-11.7915,-11.5505,-0.7084,0.2705,0.191,-0.719,11.515,0.1457,32.65486,-15.72959,0.24769889,4.84716,extreme_variable
53766,xrb,2.1536963587074034e-14,1.5550217605356305e-14,1.1191020914776688e-15,-13.6668,-13.8083,-14.9511,-0.1614,-0.8657,0.221,-0.6552,2.626,0.088,341.48377,-12.81388,0.24732403,4.838377,unclassified
31237,anomaly,8.545879548956777e-12,5.011703397757044e-14,2.7933105579947478e-14,-11.0682,-13.3,-13.5539,-0.9883,-0.2842,0.668,-0.1751,2.901,0.1489,315.0658,-15.56475,0.24724971,4.8366356,unclassified
47018,anomaly,5.705445115673155e-13,9.488464245138037e-14,7.008531339547575e-14,-12.2437,-13.0228,-13.1544,-0.7148,-0.1503,0.105,-0.9781,6.24,0.0919,115.3106,26.32271,0.24722782,4.8361225,unclassified
64372,anomaly,5.497885720823529e-16,5.999279937300272e-15,3.436262066575714e-13,-15.2598,-14.2219,-12.4639,0.8321,0.9657,0.084,-1.0,1.792,0.182,177.79555,-81.96823,0.24721146,4.835739,ultra_hard
35061,anomaly,9.135361946548451e-12,2.7082243524804456e-14,2.0808807480081474e-15,-11.0393,-13.5673,-14.6818,-0.9941,-0.8573,2.16,0.3345,1.022,0.0069,94.47852,41.12914,0.24720073,4.835488,ultra_soft
57913,anomaly,3.057841011243758e-12,3.48215811788764e-15,1.6360548926918718e-15,-11.5146,-14.4582,-14.7862,-0.9977,-0.3607,2.104,0.3231,2.796,0.0069,348.46467,28.44998,0.24702203,4.8313007,ultra_soft
33994,xrb,4.024380801332731e-14,3.2988655125416605e-14,1.6545742285237597e-14,-13.3953,-13.4816,-13.7813,-0.0991,-0.3319,0.117,-0.933,3.703,0.1127,351.5956,-88.18652,0.24689929,4.828425,unclassified
19981,anomaly,4.964194276554966e-12,1.1986291531053061e-14,2.2799966066340534e-14,-11.3042,-13.9213,-13.6421,-0.9952,0.3109,2.198,0.342,3.755,0.0234,225.37505,56.10385,0.24666162,4.8228564,unclassified
62145,anomaly,7.605944970080199e-12,1.5924579247430233e-14,5.992489980130962e-14,-11.1188,-13.7979,-13.2224,-0.9958,0.5801,2.857,0.4559,2.51,0.0561,284.12198,-50.04641,0.24663424,4.8222146,unclassified
52966,agn,6.086691817271697e-18,1.3707925226267219e-15,2.3573449937605584e-15,-17.2156,-14.863,-14.6276,0.9912,0.2646,0.084,-1.0,2.949,0.0009,174.6799,-14.23253,0.24660937,4.821632,unclassified
19905,xrb,3.0466380074353364e-12,2.80916769881922e-12,4.959472985908513e-13,-11.5162,-11.5514,-12.3046,-0.0406,-0.6999,0.08,-1.0,2.044,0.1013,158.60498,71.16129,0.24641733,4.8171325,unclassified
48773,xrb,2.609595600619732e-13,1.9519835886412528e-13,1.2114785368524027e-13,-12.5834,-12.7095,-12.9167,-0.1442,-0.2341,0.112,-0.9495,2.27,0.0946,98.11415,-54.72963,0.24635348,4.815636,unclassified
17347,anomaly,4.036471817587698e-16,3.427318829846508e-13,3.4956812250386446e-12,-15.394,-12.465,-11.4565,0.9976,0.8214,0.059,-1.0,0.675,0.192,226.25898,-89.19685,0.2463436,4.815405,ultra_hard
69527,anomaly,2.105205163211095e-12,1.095858223982638e-14,1.0952642817302627e-14,-11.6767,-13.9602,-13.9605,-0.9896,-0.0003,1.203,0.0802,4.847,0.1389,116.31171,18.83788,0.24570817,4.800516,unclassified
37952,anomaly,9.031600957049341e-13,2.6071113761799778e-15,1.3895969199371036e-15,-12.0442,-14.5838,-14.8571,-0.9942,-0.3046,0.934,-0.0297,4.246,0.0003,29.88939,71.82048,0.24544844,4.7944307,ultra_soft
55133,anomaly,5.424654225236987e-12,3.753667775522673e-12,9.751991004209901e-13,-11.2656,-11.4255,-12.0109,-0.1821,-0.5876,0.078,-1.0,12.999,0.0161,85.5836,-83.41461,0.245266,4.790156,extreme_variable
26699,anomaly,5.4660197871124635e-12,4.366957533043508e-12,1.5729967014216088e-11,-11.2623,-11.3598,-10.8033,-0.1118,0.5654,6.893,0.8384,10.537,0.0162,339.64983,-75.9643,0.24519655,4.788529,extreme_variable
32524,agn,6.034147511338892e-16,4.148350611530096e-13,9.698201289518954e-13,-15.2194,-12.3821,-12.0133,0.9971,0.4008,1.347,0.1295,0.643,0.0959,170.4671,80.58111,0.24490972,4.781808,heavily_absorbed
14853,anomaly,7.447937949208549e-16,7.987998467738876e-14,4.2623444036226023e-13,-15.128,-13.0976,-12.3704,0.9815,0.6843,1.773,0.2488,2.386,0.0917,299.58725,86.53343,0.24471486,4.777242,ultra_hard
55799,agn,8.756869887582077e-14,1.7197044395394743e-13,2.1807738951132427e-13,-13.0577,-12.7645,-12.6614,0.3252,0.1182,1.905,0.2799,2.934,0.0669,235.05963,7.93055,0.24449728,4.7721443,unclassified
11299,xrb,1.22975467441875e-13,1.9407146611757186e-12,2.808184572849032e-12,-12.9102,-11.712,-11.5516,0.8808,0.1827,0.002,-1.0,2.443,0.1477,64.26524,36.62471,0.2443864,4.7695465,unclassified
34699,agn,3.620431229776834e-14,2.1200562977564947e-14,3.025105828544203e-14,-13.4412,-13.6737,-13.5193,-0.2614,0.1759,0.125,-0.9046,3.614,0.0872,27.23965,1.4491,0.24434805,4.7686477,unclassified
37543,anomaly,5.1102872539004276e-14,2.3149744804385767e-13,6.29774540300171e-14,-13.2916,-12.6355,-13.2008,0.6383,-0.5723,15.351,1.1861,12.82,0.0542,229.55396,59.27186,0.24432415,4.768088,extended_transient
7230,anomaly,3.90064299818573e-15,3.2527270303333975e-15,1.350711222702027e-13,-14.4089,-14.4878,-12.8694,-0.0906,0.953,0.163,-0.7869,0.113,0.0303,34.69925,35.38112,0.24417385,4.7645664,unclassified
8982,anomaly,1.034375301168936e-13,3.6277849310360853e-16,9.695310996975732e-16,-12.9853,-15.4404,-15.0134,-0.993,0.4554,1.229,0.0894,4.572,0.0024,196.89055,88.68691,0.24404652,4.761583,unclassified
3349,xrb,2.1068417482073487e-12,7.759699300480699e-13,9.50600904537156e-13,-11.6764,-12.1102,-12.022,-0.4617,0.1011,0.081,-1.0,7.762,0.1081,347.93247,-89.30763,0.24393389,4.7589436,unclassified
19125,anomaly,2.4342399915364996e-16,1.2340283587970206e-14,1.1914102003498305e-12,-15.6136,-13.9087,-11.9239,0.9613,0.9795,1.722,0.236,2.538,0.086,286.52778,-20.45077,0.2437573,4.754806,ultra_hard
15975,anomaly,1.1883198293998782e-14,1.4143958746218722e-13,8.91340032986336e-12,-13.9251,-12.8494,-11.05,0.845,0.9688,0.185,-0.7321,0.664,0.0126,152.32265,-80.08965,0.24335325,4.745339,ultra_hard
70151,agn,1.1636604973668467e-13,1.1983816801031848e-13,2.2655213148855265e-13,-12.9342,-12.9214,-12.6448,0.0147,0.3081,1.568,0.1954,3.978,0.0577,265.42366,89.16903,0.24332528,4.7446837,unclassified
13436,anomaly,3.7982706371131045e-12,1.4698541198750066e-14,1.3453967561585599e-14,-11.4204,-13.8327,-13.8711,-0.9923,-0.0442,2.951,0.4699,1.419,0.0075,246.79524,22.54447,0.24314703,4.740507,unclassified
23108,anomaly,8.582132716732461e-12,4.642090485445185e-14,1.6614550360833893e-15,-11.0664,-13.3333,-14.7795,-0.9892,-0.9309,0.652,-0.1861,1.914,0.004,73.28231,-66.54263,0.24313428,4.740208,ultra_soft
48427,xrb,4.09876539379249e-15,1.4221682765224018e-14,1.7672684844684144e-14,-14.3873,-13.847,-13.7527,0.5525,0.1082,0.626,-0.2035,4.909,0.0172,15.82589,-50.87272,0.24302791,4.737716,unclassified
55334,anomaly,1.1208829774248995e-15,9.934683157228202e-14,4.297389684713673e-12,-14.9504,-13.0028,-11.3668,0.9777,0.9548,1.597,0.2034,2.684,0.0968,66.91702,32.31785,0.2430006,4.7370763,ultra_hard
25576,agn,6.918417851032422e-17,6.682502132696322e-14,1.3991312066507146e-13,-16.16,-13.1751,-12.8541,0.9979,0.3535,0.078,-1.0,3.733,0.0094,352.13605,15.57064,0.24296807,4.736314,heavily_absorbed
12677,anomaly,2.179599435586891e-12,4.5902591983037044e-15,6.528990456584429e-15,-11.6616,-14.3382,-14.1852,-0.9958,0.1744,2.235,0.3494,3.52,0.148,344.09184,71.7091,0.24269299,4.729869,unclassified
4811,anomaly,7.067964183318006e-12,7.982827663696166e-14,3.406093226420605e-14,-11.1507,-13.0978,-13.4677,-0.9777,-0.4019,1.877,0.2734,4.24,0.0454,234.41717,-19.36742,0.24263868,4.728596,ultra_soft
38864,anomaly,9.930218754309554e-10,6.951153128016688e-10,2.979065626292866e-10,-9.003,-9.1579,-9.5259,-0.1765,-0.4,0.929,-0.0321,3.973,0.2411,284.69159,53.01046,0.24261762,4.7281027,super_luminous
35046,agn,3.0050073397393413e-13,1.336206391965088e-12,8.447464161220206e-13,-12.5222,-11.8741,-12.0733,0.6328,-0.2253,0.112,-0.9512,0.37,0.0035,187.63661,70.86955,0.24257505,4.727105,unclassified
50279,xrb,1.6582450612120155e-14,2.824939785115412e-13,3.296034777884538e-13,-13.7804,-12.549,-12.482,0.8891,0.077,0.075,-1.0,2.04,0.1492,305.68514,-72.32837,0.24249884,4.72532,unclassified
27222,anomaly,5.471391895493737e-12,1.1867859651604713e-12,6.257088746084659e-14,-11.2619,-11.9256,-13.2036,-0.6435,-0.8998,0.007,-1.0,11.878,0.0083,194.04445,30.05865,0.2421504,4.7171555,ultra_soft
23258,anomaly,4.290013290797592e-12,4.847794842676522e-13,1.2827437567063438e-12,-11.3675,-12.3145,-11.8919,-0.7969,0.4515,1.198,0.0785,15.007,0.0688,191.06213,-39.68271,0.24202925,4.714317,extreme_variable
15889,xrb,1.054483479866309e-14,6.426897791123451e-15,4.595231635888781e-16,-13.977,-14.192,-15.3377,-0.2426,-0.8665,0.242,-0.6154,2.375,0.1375,260.3389,51.63091,0.24200232,4.713686,unclassified
18461,anomaly,8.964631193495084e-12,1.595654181032092e-13,4.6640292936985635e-14,-11.0475,-12.7971,-13.3312,-0.965,-0.5476,2.137,0.3299,1.063,0.0383,302.09826,69.10062,0.24199349,4.713479,ultra_soft
79144,xrb,4.4109053888674276e-16,4.8436795361470005e-15,1.3818433460257592e-14,-15.3555,-14.3148,-13.8595,0.8331,0.4809,0.184,-0.7343,4.479,0.0598,26.6202,-5.2415,0.24171,4.7068367,unclassified
29012,anomaly,7.800825584204387e-12,2.15349603944949e-14,2.432099906980955e-16,-11.1079,-13.6669,-15.614,-0.9945,-0.9777,0.693,-0.1594,1.077,0.006,88.15339,-17.30582,0.2416381,4.705152,ultra_soft
10152,xrb,4.745334717096874e-13,1.9700922328184552e-13,1.596615755302916e-13,-12.3237,-12.7055,-12.7968,-0.4133,-0.1047,0.006,-1.0,3.272,0.1109,82.67246,58.69708,0.24147126,4.701243,unclassified
35123,xrb,1.233550968645769e-15,9.011998988031501e-15,1.7313605825710932e-14,-14.9088,-14.0452,-13.7616,0.7592,0.3153,0.188,-0.7249,4.356,0.0295,272.47682,19.91102,0.24141714,4.6999745,unclassified
71581,anomaly,1.003672450997943e-12,3.891673030575439e-15,1.934064624707839e-15,-11.9984,-14.4099,-14.7135,-0.9923,-0.336,0.371,-0.4301,2.039,0.018,359.25216,28.58291,0.2413566,4.698556,ultra_soft
33770,anomaly,5.125459135953556e-13,1.2277639404237608e-13,6.522033690875045e-14,-12.2903,-12.9109,-13.1856,-0.6135,-0.3062,0.051,-1.0,13.786,0.1036,284.70451,-73.22618,0.2413519,4.6984463,ultra_soft
69342,anomaly,4.95832243279369e-12,2.4636129922798048e-14,1.2497280644299812e-14,-11.3047,-13.6084,-13.9032,-0.9901,-0.3269,0.106,-0.9727,1.497,0.0532,224.84909,14.20718,0.2412839,4.6968527,ultra_soft
47045,agn,5.678992101002299e-14,9.44071813299524e-13,1.5355068768203668e-12,-13.2457,-12.025,-11.8137,0.8865,0.2385,0.068,-1.0,0.078,0.0087,322.1971,48.02809,0.24105042,4.6913824,unclassified
31356,agn,1.004518275131843e-15,1.3941786490248042e-15,1.6919162722800308e-15,-14.998,-14.8557,-14.7716,0.1624,0.0965,0.069,-1.0,0.245,0.0953,321.82318,-39.70387,0.24101914,4.6906495,unclassified
50150,xrb,1.924582866428474e-15,4.589289939036745e-15,1.0881414089276732e-14,-14.7157,-14.3383,-13.9633,0.4091,0.4067,0.708,-0.1498,4.962,0.0633,108.33958,-40.23274,0.2408959,4.687762,unclassified
36187,xrb,1.353340653511792e-14,5.129551488902636e-15,6.3304027377701e-15,-13.8686,-14.2899,-14.1986,-0.4503,0.1048,0.606,-0.2177,4.989,0.0802,58.19157,38.01119,0.24074268,4.6841717,unclassified
21309,anomaly,2.4979383768837132e-12,4.761487572553074e-15,8.160567307187417e-16,-11.6024,-14.3223,-15.0883,-0.9962,-0.7074,0.19,-0.7221,3.428,0.1106,33.87071,71.44707,0.24064395,4.6818585,ultra_soft
71122,anomaly,8.462163292675757e-17,1.6911607551398586e-15,1.5623763660448538e-13,-16.0725,-14.7718,-12.8062,0.9047,0.9786,1.779,0.2501,0.679,0.0831,218.40732,-20.63045,0.24057832,4.6803207,ultra_hard
14019,anomaly,1.482308396565703e-13,2.27093144016444e-14,4.397136581515955e-14,-12.8291,-13.6438,-13.3568,-0.7343,0.3189,1.487,0.1725,12.128,0.1429,216.59087,83.29434,0.24055609,4.6798,extreme_variable
74284,agn,5.08999408080239e-14,2.0873915987135438e-14,6.781791831982907e-14,-13.2933,-13.6804,-13.1687,-0.4183,0.5293,1.87,0.2718,3.06,0.0425,111.87905,36.61349,0.2405341,4.6792846,unclassified
48443,anomaly,2.296134004159483e-16,9.958730524677264e-15,2.897808162063101e-13,-15.639,-14.0018,-12.5379,0.9549,0.9336,0.159,-0.7991,0.274,0.0114,18.31807,-12.7599,0.24036068,4.675221,ultra_hard
31269,anomaly,1.793616830220069e-14,8.904002358865829e-15,7.824459862516944e-13,-13.7463,-14.0504,-12.1065,-0.3365,0.9775,0.927,-0.0328,1.045,0.0092,248.79111,19.12626,0.24000725,4.66694,unclassified
71853,anomaly,4.689725362015841e-12,1.4286963235608216e-13,3.726334753590538e-14,-11.3289,-12.8451,-13.4287,-0.9409,-0.5863,1.951,0.2902,3.82,0.1018,303.8921,29.31099,0.23996198,4.6658792,ultra_soft
28224,agn,9.773504399172999e-14,9.37303194891575e-13,1.0681144774586687e-12,-13.0099,-12.0281,-11.9714,0.8111,0.0652,1.595,0.2029,0.892,0.0746,272.46727,-37.67295,0.23978914,4.66183,unclassified
62849,anomaly,2.0289693108354497e-13,2.7883091071427602e-14,2.2877550668378102e-14,-12.6927,-13.5547,-13.6406,-0.7584,-0.0986,1.52,0.1818,7.431,0.0365,334.22034,48.47714,0.2394444,4.6537523,unclassified
69068,anomaly,5.19445384672186e-12,1.5025370796967947e-13,1.2777528647016897e-14,-11.2845,-12.8232,-13.8936,-0.9438,-0.8433,0.277,-0.5577,2.624,0.1302,73.86752,-38.45163,0.23940296,4.6527815,ultra_soft
36524,anomaly,6.581148637868991e-16,5.939849597374047e-14,4.296421679148579e-13,-15.1817,-13.2262,-12.3669,0.9781,0.7571,0.034,-1.0,0.077,0.0105,304.25924,47.18171,0.2391465,4.6467724,ultra_hard
6512,agn,7.639835396220742e-15,4.271393233164368e-14,7.627486155392499e-14,-14.1169,-13.3694,-13.1176,0.6966,0.2821,1.965,0.2933,2.811,0.0705,318.5984,23.54162,0.23906365,4.644831,unclassified
22327,anomaly,8.210322726122353e-12,1.0427907670504712e-14,6.811017354370443e-14,-11.0856,-13.9818,-13.1668,-0.9975,0.7344,1.201,0.0796,3.106,0.0718,348.41697,-58.62512,0.23892407,4.6415606,unclassified
25343,anomaly,8.235697491637341e-12,1.1904359030164231e-12,6.347095160914718e-13,-11.0843,-11.9243,-12.1974,-0.7474,-0.3045,1.901,0.2789,5.702,0.1496,190.87508,42.36438,0.23870501,4.636428,ultra_soft
14203,anomaly,3.824418375217879e-12,7.635882760042752e-14,2.6287399071791545e-14,-11.4174,-13.1171,-13.5803,-0.9608,-0.4878,1.872,0.2723,4.551,0.0595,73.65995,41.96371,0.23864792,4.6350904,ultra_soft
79569,xrb,5.421182077831286e-13,2.9144795824112316e-13,1.764240170136934e-14,-12.2659,-12.5354,-13.7534,-0.3007,-0.8858,0.068,-1.0,2.216,0.0956,185.11475,17.66208,0.23860718,4.6341357,unclassified
27211,xrb,6.297679560601787e-16,4.702764943293591e-15,1.347837795468953e-14,-15.2008,-14.3276,-13.8704,0.7638,0.4827,0.163,-0.7883,4.425,0.0652,139.75015,48.87176,0.23859951,4.633956,unclassified
79894,anomaly,2.388695001427371e-13,1.675019299201211e-15,1.3238854509448543e-17,-12.6218,-14.776,-16.8781,-0.9861,-0.9843,0.064,-1.0,4.113,0.0842,92.27187,38.55443,0.23850259,4.6316853,ultra_soft
62654,agn,1.0800371520362571e-16,1.273525339246803e-13,1.8160495738346325e-13,-15.9666,-12.895,-12.7409,0.9983,0.1756,0.057,-1.0,3.678,0.0076,179.35309,-64.75623,0.23831365,4.627258,unclassified
9109,xrb,1.1268165889831444e-13,1.3969729012608352e-12,3.1713817812843847e-12,-12.9481,-11.8548,-11.4988,0.8507,0.3884,0.019,-1.0,2.605,0.1411,226.98693,-17.01551,0.23822483,4.625177,unclassified
67162,anomaly,1.616104730310252e-16,4.12178967460988e-14,2.312976517346983e-13,-15.7915,-13.3849,-12.6358,0.9922,0.6975,0.065,-1.0,0.636,0.1493,281.00866,-21.42741,0.23820665,4.624751,ultra_hard
4078,anomaly,3.064814935658716e-12,7.713184240716112e-14,8.047955244609207e-17,-11.5136,-13.1128,-16.0943,-0.9509,-0.9979,0.328,-0.4845,1.768,0.0323,307.20501,4.04871,0.23819576,4.624496,ultra_soft
11219,anomaly,3.158390936345436e-13,3.221669108512886e-14,7.426613885672823e-14,-12.5005,-13.4919,-13.1292,-0.8149,0.3949,1.955,0.2911,19.894,0.1454,188.80833,-78.75739,0.23764692,4.611636,extreme_variable
4211,agn,4.468690347336276e-15,7.738922499914042e-13,1.089450968058266e-12,-14.3498,-12.1113,-11.9628,0.9885,0.1694,0.881,-0.0549,3.736,0.0854,189.44199,62.47504,0.23757118,4.6098614,unclassified
30375,xrb,1.0304011309672041e-15,9.939372145138832e-15,1.599581805013439e-14,-14.987,-14.0026,-13.796,0.8121,0.2335,0.784,-0.1054,4.75,0.0165,13.38207,87.18329,0.23755811,4.6095552,unclassified
7335,xrb,1.3662402855498875e-14,7.577371103685938e-15,6.271666881123173e-15,-13.8645,-14.1205,-14.2026,-0.2865,-0.0943,0.078,-1.0,4.651,0.0118,102.02334,46.76978,0.23737445,4.6052523,unclassified
26967,anomaly,4.9292049970018355e-12,5.915747784895399e-15,2.1611887455791967e-14,-11.3072,-14.228,-13.6653,-0.9976,0.5702,1.974,0.2953,3.681,0.0443,167.67176,-55.7054,0.23709723,4.598757,unclassified
61420,anomaly,2.0044191352980293e-13,4.3147961201226987e-13,9.361573012897566e-14,-12.698,-12.365,-13.0287,0.3656,-0.6434,21.517,1.3328,8.992,0.0108,300.04781,-57.83844,0.23708992,4.598585,extended_transient
41382,agn,4.0312950036886946e-14,2.3362432194277415e-14,4.553837737191988e-14,-13.3946,-13.6315,-13.3416,-0.2662,0.3219,0.102,-0.9896,0.173,0.0998,347.76478,50.84329,0.23641768,4.5828342,unclassified
14578,anomaly,4.570941208156247e-12,5.479474797292362e-15,9.371044244900434e-15,-11.34,-14.2613,-14.0282,-0.9976,0.262,0.348,-0.4586,3.624,0.0661,326.62671,-37.91582,0.23614167,4.576367,unclassified
42202,xrb,3.366949847624241e-15,8.253866973935819e-15,1.4491822047943015e-14,-14.4728,-14.0833,-13.8389,0.4205,0.2742,0.013,-1.0,2.563,0.1197,327.14554,15.16646,0.23612925,4.576076,unclassified
43729,anomaly,7.150119597796044e-16,9.861940964518143e-14,4.867091663333436e-13,-15.1457,-13.006,-12.3127,0.9856,0.663,0.086,-1.0,0.451,0.181,297.10117,-53.51949,0.23608252,4.574981,ultra_hard
50388,agn,1.5993601817358129e-15,3.4970872877400116e-15,2.9994487434839838e-15,-14.7961,-14.4563,-14.523,0.3724,-0.0766,0.014,-1.0,3.738,0.0975,304.21686,-8.30482,0.23598158,4.572616,unclassified
66316,anomaly,7.4573203962451475e-16,2.865511923324726e-15,2.321324783862385e-13,-15.1274,-14.5428,-12.6343,0.587,0.9756,0.886,-0.0526,2.905,0.0581,33.51973,57.93741,0.235849,4.5695095,ultra_hard
53662,agn,9.09534537684949e-14,4.139800808708259e-14,7.82484415112747e-14,-13.0412,-13.383,-13.1065,-0.3744,0.308,1.786,0.2518,3.231,0.0431,235.59061,38.41596,0.23582296,4.5688996,unclassified
52289,anomaly,2.0355686589915304e-12,7.51130408739112e-13,2.069016238305163e-14,-11.6913,-12.1243,-13.6842,-0.4609,-0.9464,0.047,-1.0,12.982,0.0093,327.5722,85.27436,0.23581041,4.5686054,extreme_variable
33513,anomaly,3.1947286114236164e-12,2.627470896722532e-14,1.2827859179564127e-14,-11.4956,-13.5805,-13.8918,-0.9837,-0.3439,2.149,0.3323,1.097,0.1111,70.24555,23.18671,0.23564419,4.564711,ultra_soft
42836,anomaly,7.166037291623039e-13,1.4574642193068592e-13,1.6679310552652694e-14,-12.1447,-12.8364,-13.7778,-0.662,-0.7946,0.105,-0.9791,18.512,0.0627,36.00158,-48.38145,0.23547564,4.560762,ultra_soft
73887,agn,1.5958085130435824e-19,1.2092624897743481e-15,1.880061249554396e-15,-18.797,-14.9175,-14.7258,0.9997,0.2171,0.071,-1.0,3.577,0.0044,275.41929,-36.69112,0.23544043,4.5599365,unclassified
47032,anomaly,4.4171098624018315e-12,1.106386355912668e-13,2.93444606161358e-15,-11.3549,-12.9561,-14.5325,-0.9511,-0.9483,0.481,-0.3179,4.72,0.0266,42.43157,-86.44018,0.23526056,4.555722,ultra_soft
13061,agn,8.758234232336104e-14,1.3651620126828208e-13,1.3222251244259842e-13,-13.0576,-12.8648,-12.8787,0.2184,-0.016,1.606,0.2056,3.503,0.0611,346.66607,81.22417,0.23515186,4.553175,unclassified
66430,anomaly,4.079132461262786e-12,6.354593966123523e-15,3.015741657339744e-15,-11.3894,-14.1969,-14.5206,-0.9969,-0.3563,1.255,0.0987,1.027,0.1413,319.3775,-86.37851,0.23508072,4.5515084,ultra_soft
75478,anomaly,1.2949747205352052e-13,8.591696485619086e-13,2.0610671570009086e-13,-12.8877,-12.0659,-12.6859,0.738,-0.613,27.964,1.4466,8.397,0.0314,46.61266,-6.14872,0.23486945,4.5465584,extended_transient
