ra,dec,total_flux_144,peak_flux_144,compactness,angular_size,spectral_index_nvss,spectral_index_first,type,log_total_flux,log_angular_size,recon_error,error_sigma,radio_class,is_uss,panstarrs_match,wise_match,optical_id,no_optical_counterpart
195.16841,28.00675,32.4596,0.6278,0.0205,1947.466,-1.607,-2.017,anomaly,1.5113431637076153,3.289469884243816,0.8335069,5.9341507,uss_diffuse,True,True,False,True,False
145.7468,48.73941,776.7397,20.2099,0.022,1833.524,-1.724,-1.837,anomaly,2.890275502979059,3.2632865990521975,0.8326137,5.927366,uss_diffuse,True,False,False,False,True
129.38413,37.22642,865.1037,360.671,0.4812,34.204,-0.757,-0.827,resolved_agn,2.9370681694745393,1.5340768977621637,0.8315757,5.9194803,unclassified_anomaly,False,False,True,True,False
182.65927,51.81563,875.4144,323.044,0.3571,56.702,-0.713,-0.686,resolved_agn,2.942213686198849,1.75359837765208,0.831372,5.917933,unclassified_anomaly,False,False,False,False,True
236.64622,40.75475,860.7241,330.2748,0.3708,116.745,-0.541,-0.674,resolved_agn,2.9348639632427416,2.067238289504452,0.8313335,5.9176407,unclassified_anomaly,False,True,True,True,False
228.89994,26.38051,711.1094,304.4974,0.4577,25.362,-0.553,-0.314,resolved_agn,2.851936419522208,1.4041834982126624,0.8305532,5.9117126,unclassified_anomaly,False,True,True,True,False
215.99401,54.21555,709.0581,3.6718,0.0059,1980.552,-1.496,-1.076,anomaly,2.850681822595758,3.2967862494247804,0.83030903,5.909858,uss_diffuse,True,False,True,True,False
164.89243,57.09828,801.7389,307.2089,0.4613,17.837,-0.509,-0.65,resolved_agn,2.904032955875664,1.2513218123155883,0.83009446,5.908228,unclassified_anomaly,False,False,True,True,False
185.90709,51.07685,977.6596,187.5046,0.1966,119.054,-0.585,-0.403,resolved_agn,2.9901876691281615,2.0757439914985154,0.83009356,5.9082212,remnant_candidate,False,True,False,True,False
128.87422,36.77671,782.3124,366.8902,0.4812,111.182,-0.828,-0.849,resolved_agn,2.8933802140615636,2.0460344820892247,0.829795,5.905953,unclassified_anomaly,False,True,True,True,False
174.32895,45.52743,900.6102,315.5218,0.3363,99.576,-0.583,-0.73,resolved_agn,2.9545368613240384,1.998154676540579,0.8294376,5.9032383,unclassified_anomaly,False,True,True,True,False
162.09439,63.98983,534.1342,498.6917,0.82,1.705,0.658,0.362,anomaly,2.7276503862368116,0.23172438332851655,0.8294193,5.903099,gps_candidate,False,True,False,True,False
175.0747,20.6318,686.549,528.8088,0.8877,3.567,0.714,0.43,anomaly,2.8366715389073516,0.552303109338354,0.8287247,5.8978224,gps_candidate,False,False,False,False,True
219.32443,63.25978,488.4455,419.0763,0.885,3.49,1.897,-0.479,anomaly,2.6888161128455947,0.5428254269591799,0.8280487,5.8926873,gps_candidate,False,False,False,False,True
142.29298,23.92491,738.6628,441.1417,0.4779,37.959,-0.968,-0.97,resolved_agn,2.8684462279481124,1.5793147627594062,0.8280154,5.892434,unclassified_anomaly,False,False,True,True,False
144.17413,25.28958,897.9518,284.5094,0.3244,106.251,-0.743,-0.515,resolved_agn,2.953253025357911,2.0263330261805907,0.8272761,5.886818,unclassified_anomaly,False,False,False,False,True
201.92911,25.22136,885.5441,287.8566,0.2649,119.246,-0.785,-0.758,resolved_agn,2.9472101938826722,2.0764438199380355,0.8272378,5.886527,unclassified_anomaly,False,True,True,True,False
208.17326,48.09437,565.6302,3.915,0.0064,1910.074,-1.777,-1.29,anomaly,2.7525325891608587,3.2810501929907185,0.82617676,5.8784666,uss_diffuse,True,False,True,True,False
122.89759,41.1696,1003.8192,186.8445,0.2007,74.75,-0.558,-0.392,resolved_agn,3.0016554981544736,1.8736111969964673,0.82612133,5.8780456,unclassified_anomaly,False,False,True,True,False
122.26859,60.03625,793.8554,310.1885,0.4565,117.643,-0.871,-1.093,resolved_agn,2.899741403307294,2.070566090867616,0.8249719,5.869314,unclassified_anomaly,False,True,True,True,False
167.67423,61.40013,790.7366,348.5465,0.3967,96.464,-0.814,-0.798,resolved_agn,2.8980318409982986,1.9843652665212774,0.8249096,5.8688407,unclassified_anomaly,False,False,False,False,True
201.20164,54.53589,855.5442,317.6742,0.3895,83.543,-0.585,-0.623,resolved_agn,2.9322424514226886,1.9219100665725353,0.8246752,5.86706,unclassified_anomaly,False,False,True,True,False
208.41139,57.80367,782.9804,347.0669,0.3717,69.44,-0.8,-0.711,resolved_agn,2.893750890693467,1.8416097121684354,0.82333755,5.8568983,unclassified_anomaly,False,False,True,True,False
165.75303,44.371,873.0158,308.0184,0.4083,88.769,-0.572,-0.39,resolved_agn,2.9410221037178492,1.9482613274962908,0.8221437,5.847829,unclassified_anomaly,False,False,False,False,True
146.46369,50.6667,867.2687,317.2612,0.3785,102.227,-0.632,-0.718,resolved_agn,2.9381536728487823,2.009565615978314,0.8215511,5.8433275,unclassified_anomaly,False,False,False,False,True
132.19256,39.14943,893.9676,302.5156,0.3968,109.519,-0.71,-0.618,resolved_agn,2.951321778979139,2.039489469672458,0.82151115,5.8430243,unclassified_anomaly,False,False,True,True,False
234.13966,51.84249,935.1836,296.0332,0.358,75.068,-0.574,-0.526,resolved_agn,2.9708968821444226,1.8754548453250988,0.82149565,5.8429065,unclassified_anomaly,False,True,False,True,False
236.90871,59.76595,896.9269,272.5966,0.3099,38.712,-0.552,-0.447,resolved_agn,2.9527570492645077,1.5878456091005675,0.8212409,5.840971,unclassified_anomaly,False,False,True,True,False
244.79276,42.45604,601.4346,610.6526,0.9395,2.636,1.577,-0.178,anomaly,2.779188409060196,0.42094540592197227,0.8207507,5.8372474,gps_candidate,False,True,False,True,False
175.53267,61.12917,779.1656,379.7379,0.4636,86.67,-0.991,-1.0,resolved_agn,2.8916297702823077,1.9378687965638595,0.8201141,5.832411,unclassified_anomaly,False,True,False,True,False
120.4106,24.45782,839.6417,356.9908,0.4784,41.902,-0.555,-0.783,resolved_agn,2.9240939992650294,1.6222347525184295,0.8190123,5.8240414,unclassified_anomaly,False,False,False,False,True
179.75549,33.95751,813.8604,304.1567,0.3675,36.404,-0.711,-0.569,resolved_agn,2.9105499175316583,1.5611491056953546,0.81848747,5.8200545,unclassified_anomaly,False,False,True,True,False
126.60394,53.79318,828.1063,352.3141,0.4857,52.8,-0.604,-0.701,resolved_agn,2.91808608864512,1.7226339225338123,0.8178096,5.8149047,unclassified_anomaly,False,False,True,True,False
120.02951,61.17507,909.364,259.9143,0.2741,111.673,-0.827,-0.927,resolved_agn,2.9587377573126603,2.047948183246032,0.8176174,5.813445,unclassified_anomaly,False,False,True,True,False
234.96649,21.47669,1037.0893,262.4556,0.2973,16.877,-0.821,-0.75,resolved_agn,3.015816153522576,1.2272952503917105,0.8170238,5.8089356,unclassified_anomaly,False,True,False,True,False
160.32731,33.75266,955.4152,311.158,0.345,82.847,-0.978,-1.035,resolved_agn,2.9801921463293883,1.91827678665958,0.8166421,5.806036,unclassified_anomaly,False,True,True,True,False
227.96399,23.52864,889.8236,9.2979,0.0124,1838.178,-1.268,-0.756,anomaly,2.949303919971089,3.264387564000457,0.8165648,5.8054485,diffuse_halo_relic,False,True,True,True,False
235.57427,29.99687,546.1074,412.9005,0.8382,3.478,0.639,-0.39,anomaly,2.7372780614602674,0.5413295776666937,0.8162633,5.8031583,gps_candidate,False,False,False,False,True
233.88,37.33938,849.9163,297.9692,0.3555,90.696,-0.83,-0.595,resolved_agn,2.9293761583754954,1.9575881336286205,0.8150295,5.7937856,unclassified_anomaly,False,False,False,False,True
156.49235,43.4709,909.5994,9.6184,0.0117,1952.453,-1.797,-1.848,anomaly,2.9588501652056514,3.2905805882157515,0.814194,5.787439,uss_diffuse,True,False,False,False,True
154.47512,29.83139,920.1523,245.4559,0.2773,113.349,-0.528,-0.368,resolved_agn,2.963859716014493,2.054417692998949,0.81402004,5.786117,unclassified_anomaly,False,False,False,False,True
212.58444,34.26832,803.2467,323.2648,0.4449,32.629,-0.837,-0.639,resolved_agn,2.9048489500035317,1.5136037639154607,0.8124935,5.7745204,unclassified_anomaly,False,False,True,True,False
189.14503,20.13932,799.5956,309.7227,0.3851,31.37,-0.568,-0.585,resolved_agn,2.902870395624946,1.496514518697745,0.8108284,5.7618713,unclassified_anomaly,False,False,True,True,False
174.61804,20.49621,847.6733,315.6014,0.3708,72.412,-0.504,-0.464,resolved_agn,2.92822850397212,1.8598105427432172,0.81072694,5.761101,unclassified_anomaly,False,False,False,False,True
243.31075,53.40307,973.8573,147.0211,0.1591,101.053,-0.592,-0.541,resolved_agn,2.988495324062517,2.004549211113133,0.81034267,5.7581816,remnant_candidate,False,False,False,False,True
220.5397,48.34856,812.2498,319.2089,0.3529,91.534,-0.923,-1.042,resolved_agn,2.9096896130808467,1.9615824412757596,0.80935663,5.750691,unclassified_anomaly,False,True,False,True,False
142.99597,57.46095,980.8229,286.7039,0.2982,93.605,-0.888,-0.992,resolved_agn,2.99159059708822,1.9712990476100374,0.80847853,5.7440205,unclassified_anomaly,False,False,False,False,True
198.25292,45.11063,915.1005,144.0783,0.1689,104.868,-0.583,-0.812,resolved_agn,2.961468792644177,2.0206429853949546,0.80770206,5.738122,remnant_candidate,False,True,True,True,False
221.12896,41.36483,830.0933,322.295,0.3749,87.623,-0.551,-0.644,resolved_agn,2.9191269085181597,1.9426181182913882,0.8072669,5.734816,unclassified_anomaly,False,False,True,True,False
181.69795,21.62984,922.5798,325.0112,0.3687,58.17,-0.967,-0.89,resolved_agn,2.9650039414443983,1.764699063798368,0.80636,5.7279267,unclassified_anomaly,False,True,False,True,False
169.58145,52.98214,581.9849,483.3422,0.876,1.07,0.622,0.089,anomaly,2.7649117167259196,0.029383777685209667,0.80469185,5.715255,gps_candidate,False,False,True,True,False
197.64621,63.55369,859.7939,289.9455,0.3671,115.483,-0.801,-0.555,resolved_agn,2.934394359592645,2.06251805739194,0.804661,5.71502,unclassified_anomaly,False,False,False,False,True
227.66194,58.77623,350.8193,249.9245,0.8424,1.603,1.999,-0.447,anomaly,2.5450834776613225,0.20493352235414483,0.80419075,5.7114477,gps_candidate,False,True,False,True,False
174.93838,38.62426,96.5613,1.5168,0.0159,1996.968,-1.764,-1.936,anomaly,1.9848031040137541,3.300371105664509,0.8038245,5.7086654,uss_diffuse,True,False,False,False,True
132.72603,37.71769,1022.6473,254.93,0.2698,81.0,-0.741,-0.904,resolved_agn,3.0097258760630434,1.9084850188786497,0.80372083,5.707878,unclassified_anomaly,False,False,False,False,True
153.41431,64.2415,706.7303,362.5731,0.4619,100.554,-0.873,-1.048,resolved_agn,2.849253711437418,2.0023993513462366,0.802592,5.6993027,unclassified_anomaly,False,True,True,True,False
196.65584,38.53605,535.4705,530.0508,0.9032,1.639,0.549,-0.142,anomaly,2.7287355497895014,0.21457895357049908,0.80144024,5.690553,gps_candidate,False,False,True,True,False
187.78439,38.59937,754.5773,19.9908,0.0265,1975.055,-1.413,-1.437,anomaly,2.877703736151189,3.295579194070792,0.801204,5.688759,uss_diffuse,True,True,True,True,False
221.05591,22.80974,743.1135,363.3847,0.4897,85.349,-0.574,-0.599,resolved_agn,2.8710551511214724,1.9311984370263104,0.7999848,5.6794972,unclassified_anomaly,False,False,True,True,False
234.00618,24.5056,734.287,371.807,0.4914,110.866,-0.67,-0.7,resolved_agn,2.865865839418162,2.044798378643768,0.7995937,5.676526,unclassified_anomaly,False,False,True,True,False
156.7213,28.5211,938.2096,124.8301,0.1252,94.71,-0.995,-1.093,resolved_agn,2.9722998724458187,1.9763958366118797,0.7995274,5.6760225,remnant_candidate,False,False,False,False,True
129.24941,38.41376,803.4702,288.0293,0.3465,19.511,-0.689,-0.582,resolved_agn,2.90496977379935,1.290279528920517,0.79899913,5.6720095,unclassified_anomaly,False,False,False,False,True
146.11787,38.36078,896.5765,332.8872,0.3725,68.206,-0.89,-0.929,resolved_agn,2.952587351467007,1.8338225807015665,0.79871124,5.669822,unclassified_anomaly,False,False,True,True,False
244.16919,59.33657,82.2619,0.9671,0.0137,1943.485,-1.792,-1.531,anomaly,1.915198736172259,3.2885811930545668,0.79837185,5.667244,uss_diffuse,True,True,True,True,False
249.0169,20.85653,946.3638,250.2147,0.2628,94.24,-0.771,-0.768,resolved_agn,2.9760581194464515,1.9742352774430263,0.79774064,5.662449,unclassified_anomaly,False,True,True,True,False
249.27984,51.66513,846.1045,336.581,0.424,28.314,-0.974,-0.82,resolved_agn,2.927424004848281,1.452001227726593,0.79765874,5.6618266,unclassified_anomaly,False,True,True,True,False
202.17092,35.5438,914.0229,291.0779,0.3372,56.532,-0.517,-0.562,resolved_agn,2.9609570767174733,1.7522943502858586,0.7973975,5.659842,unclassified_anomaly,False,False,True,True,False
179.75043,46.22161,901.285,270.7858,0.3242,85.557,-0.535,-0.426,resolved_agn,2.954862143205125,1.9322555479157617,0.7972952,5.6590652,unclassified_anomaly,False,False,True,True,False
152.41092,32.42332,912.3046,181.3174,0.1707,98.648,-0.632,-0.381,resolved_agn,2.960139864658358,1.9940882847451418,0.7965701,5.653557,remnant_candidate,False,False,False,False,True
188.04979,56.39216,583.5473,530.1528,0.8497,1.921,1.477,-0.136,anomaly,2.76607606397426,0.28352736486169366,0.79647505,5.652835,gps_candidate,False,True,False,True,False
237.3152,62.47396,799.0701,246.4414,0.3181,42.897,-0.513,-0.29,resolved_agn,2.9025848803249557,1.6324269208792883,0.79618394,5.6506233,unclassified_anomaly,False,False,True,True,False
166.9205,49.87203,976.6537,180.4904,0.1923,78.682,-0.808,-0.873,resolved_agn,2.9897405997069746,1.8958753906210215,0.79570764,5.647005,remnant_candidate,False,True,False,True,False
129.42844,46.33842,797.8661,381.3238,0.4268,55.913,-0.971,-1.035,resolved_agn,2.90193001301681,1.7475127948609286,0.7955512,5.6458163,unclassified_anomaly,False,False,True,True,False
143.30628,64.92607,639.8218,487.5096,0.839,3.549,1.043,0.089,anomaly,2.8060590332760866,0.5501059993475927,0.7952722,5.6436973,gps_candidate,False,False,False,False,True
177.28337,41.12456,937.795,207.8649,0.2099,93.057,-0.586,-0.492,resolved_agn,2.97210791290038,1.9687490475047185,0.79464,5.6388946,unclassified_anomaly,False,False,False,False,True
151.25215,31.90071,567.2574,583.5919,0.9183,1.876,1.755,0.054,anomaly,2.753780170062842,0.2732328340430456,0.79285413,5.625328,gps_candidate,False,False,False,False,True
127.21099,58.00242,922.4908,251.6673,0.3252,92.136,-0.663,-0.558,resolved_agn,2.9649620436341797,1.964429353829011,0.7923148,5.621231,unclassified_anomaly,False,True,True,True,False
237.82151,26.94169,890.3326,271.9994,0.3226,99.9,-0.956,-0.708,resolved_agn,2.949552275589897,1.9995654882259823,0.79174227,5.616882,unclassified_anomaly,False,True,True,True,False
125.83432,20.58157,858.4809,188.9627,0.2477,114.18,-0.985,-1.053,resolved_agn,2.9337306371592766,2.0575900386706643,0.79153246,5.615288,unclassified_anomaly,False,False,True,True,False
235.34738,34.22448,40.7284,1.5549,0.0298,1997.942,-1.701,-1.627,anomaly,1.6098973493244033,3.300582876559851,0.7912727,5.6133146,uss_diffuse,True,False,False,False,True
179.86613,32.68021,835.6727,307.0173,0.3695,52.47,-0.769,-0.61,resolved_agn,2.922036214739849,1.719911064198339,0.79118514,5.6126494,unclassified_anomaly,False,False,True,True,False
121.36539,42.83762,939.7977,326.5974,0.3793,44.374,-0.927,-0.998,resolved_agn,2.973034377824057,1.6471285790349717,0.79101294,5.6113415,unclassified_anomaly,False,False,False,False,True
215.77383,49.42192,739.2361,356.665,0.4971,112.585,-0.729,-0.856,resolved_agn,2.868783167151415,2.0514805321567495,0.7909735,5.6110415,unclassified_anomaly,False,True,False,True,False
120.65846,63.97163,903.2877,203.3392,0.2103,118.786,-0.809,-0.824,resolved_agn,2.9558260965177126,2.0747652581449123,0.7907709,5.609503,unclassified_anomaly,False,True,False,True,False
187.40437,23.09113,679.6139,9.8697,0.0144,1948.057,-1.554,-1.145,anomaly,2.8322622528214407,3.2896016601520954,0.7903605,5.606385,uss_diffuse,True,True,True,True,False
196.23988,56.61456,956.0311,251.2019,0.2794,84.328,-0.581,-0.664,resolved_agn,2.98047202024545,1.9259718003239743,0.78927267,5.598121,unclassified_anomaly,False,True,False,True,False
177.9732,44.6524,809.9454,349.5077,0.4638,49.166,-0.807,-0.778,resolved_agn,2.9084557432268645,1.6916648768158578,0.78890765,5.5953484,unclassified_anomaly,False,True,True,True,False
143.22622,34.91668,918.689,154.0432,0.1892,37.529,-0.971,-0.897,resolved_agn,2.9631685163448815,1.5743669923302694,0.7879593,5.588144,unclassified_anomaly,False,False,True,True,False
192.49137,59.76687,833.2893,312.2407,0.3803,100.262,-0.627,-0.604,resolved_agn,2.920795805225641,2.0011363635555166,0.78771555,5.5862923,unclassified_anomaly,False,False,True,True,False
136.58001,39.51747,824.648,304.758,0.408,90.414,-0.653,-0.48,resolved_agn,2.916268610029283,1.9562356832628554,0.7876804,5.586025,unclassified_anomaly,False,True,False,True,False
202.14704,39.95956,897.1165,224.9583,0.2303,102.86,-0.957,-0.955,resolved_agn,2.9528488444062253,2.012246519985071,0.7866448,5.5781584,unclassified_anomaly,False,False,False,False,True
197.34835,35.78161,849.003,353.8843,0.4288,38.782,-0.901,-1.004,resolved_agn,2.928909224850718,1.5886302020239325,0.7862593,5.5752296,unclassified_anomaly,False,True,False,True,False
204.68522,22.79647,978.6917,224.8184,0.2473,30.934,-0.596,-0.526,resolved_agn,2.9906459052091328,1.4904360811932098,0.7861708,5.5745573,unclassified_anomaly,False,True,False,True,False
181.96112,57.94872,857.016,318.3219,0.3616,80.301,-0.754,-0.794,resolved_agn,2.9329889300292025,1.9047209536445306,0.7858117,5.57183,unclassified_anomaly,False,True,False,True,False
149.8421,40.58168,904.7536,307.8485,0.3347,95.158,-0.902,-0.952,resolved_agn,2.9565303198344224,1.9784453056004998,0.78571457,5.5710917,unclassified_anomaly,False,False,True,True,False
203.57492,45.43052,942.2915,298.6846,0.3088,101.774,-0.712,-0.75,resolved_agn,2.9741852735550283,2.007636843828489,0.7856955,5.5709467,unclassified_anomaly,False,False,False,False,True
160.1941,62.06346,963.095,278.2767,0.2954,95.883,-0.816,-0.89,resolved_agn,2.9836691281846215,1.9817416138374517,0.78550434,5.5694947,unclassified_anomaly,False,True,False,True,False
137.31477,32.87926,842.6917,23.1985,0.0222,1837.384,-1.747,-1.813,anomaly,2.925668716406168,3.2641999302051383,0.7851231,5.566599,uss_diffuse,True,False,True,True,False
126.11158,28.44655,958.8231,224.0501,0.2415,83.091,-0.795,-0.64,resolved_agn,2.9817384885256577,1.919553985733423,0.7848552,5.5645633,unclassified_anomaly,False,False,True,True,False
163.38067,57.48803,922.3103,221.9132,0.2554,52.161,-0.505,-0.446,resolved_agn,2.964877058695442,1.71734590884194,0.7845032,5.5618896,unclassified_anomaly,False,True,False,True,False
188.7758,59.40242,12.2233,0.1166,0.0089,1998.818,-1.552,-2.096,anomaly,1.087188470907496,3.3007732517498747,0.78431034,5.5604243,uss_diffuse,True,True,True,True,False
133.31365,26.57165,12.8253,0.1354,0.0097,1985.103,-1.785,-2.231,anomaly,1.108067532600287,3.2977830456941537,0.78421164,5.5596747,uss_diffuse,True,False,False,False,True
127.73366,44.49363,57.8289,0.8866,0.0135,1972.703,-1.683,-1.256,anomaly,1.7621449313927593,3.295061705034081,0.78294843,5.5500784,uss_diffuse,True,True,True,True,False
196.02958,50.90443,973.9162,280.1002,0.3047,30.454,-0.555,-0.603,resolved_agn,2.988521589893726,1.4836443434003308,0.7827317,5.5484324,unclassified_anomaly,False,False,False,False,True
160.60307,58.2675,935.3059,269.2647,0.287,92.189,-0.737,-0.723,resolved_agn,2.9709536739256244,1.9646791040872527,0.7822893,5.5450716,unclassified_anomaly,False,False,False,False,True
247.70275,52.44387,42.9665,0.3891,0.0089,1938.547,-1.372,-1.792,anomaly,1.6331299780126227,3.2874763349244542,0.78182673,5.5415573,uss_diffuse,True,True,False,True,False
121.19864,61.51206,656.2992,534.3415,0.8489,3.48,1.015,0.462,anomaly,2.8171018748712804,0.541579243946581,0.7812188,5.5369396,gps_candidate,False,False,True,True,False
130.61288,23.56025,973.5741,181.5153,0.1945,93.653,-0.578,-0.491,resolved_agn,2.9883690118359176,1.9715216937515954,0.78051966,5.531628,remnant_candidate,False,True,True,True,False
126.63392,44.98162,1014.4583,253.1813,0.2599,66.683,-0.885,-1.042,resolved_agn,3.0062341997655166,1.8240151300602505,0.7803869,5.5306196,unclassified_anomaly,False,True,True,True,False
165.72096,45.15493,753.878,331.6163,0.4225,32.05,-0.648,-0.606,resolved_agn,2.8773010697242136,1.5058280338548362,0.78011954,5.528589,unclassified_anomaly,False,True,True,True,False
192.30686,36.79701,17.7323,0.2503,0.0138,1980.83,-1.774,-2.011,anomaly,1.2487650702046957,3.2968472048520368,0.7799376,5.5272064,uss_diffuse,True,False,True,True,False
166.94952,25.15775,386.419,461.5891,0.9352,1.786,2.0,0.264,anomaly,2.587058472278367,0.25188145455252764,0.77969795,5.525386,gps_candidate,False,False,False,False,True
135.68829,52.33029,707.7559,339.8909,0.4385,117.223,-0.769,-0.84,resolved_agn,2.8498834984211223,2.069012831759588,0.77961814,5.52478,unclassified_anomaly,False,True,True,True,False
148.81692,62.61283,805.4436,360.6781,0.4513,26.22,-0.972,-0.937,resolved_agn,2.9060351349894455,1.4186326873540656,0.7790716,5.520628,unclassified_anomaly,False,False,True,True,False
158.45602,64.90962,933.9536,319.4744,0.3252,46.487,-0.915,-0.88,resolved_agn,2.9703253004650803,1.667331520253101,0.7787555,5.518226,unclassified_anomaly,False,False,False,False,True
170.59383,29.88986,967.3325,194.9888,0.2242,93.378,-0.86,-0.903,resolved_agn,2.985575779248122,1.970244567835678,0.7782974,5.5147467,unclassified_anomaly,False,True,False,True,False
195.95818,42.04513,757.9105,12.1393,0.0148,1911.599,-1.624,-1.706,anomaly,2.8796179237705246,3.2813967946597025,0.77826744,5.5145187,uss_diffuse,True,True,False,True,False
218.60677,58.57065,938.8986,296.7085,0.3205,104.81,-0.682,-0.755,resolved_agn,2.972618691479766,2.020402720983878,0.77807385,5.513048,unclassified_anomaly,False,True,True,True,False
122.26772,20.0057,708.4842,354.7731,0.4161,85.645,-0.615,-0.581,resolved_agn,2.8503301694327,1.9327020137020647,0.77799636,5.5124598,unclassified_anomaly,False,False,False,False,True
232.62988,39.77881,789.9721,314.3626,0.4499,58.859,-0.568,-0.495,resolved_agn,2.8976117532777685,1.7698128792693488,0.77793825,5.512018,unclassified_anomaly,False,True,False,True,False
222.89038,40.60515,826.1476,329.1953,0.3913,38.361,-0.732,-0.765,resolved_agn,2.9170576455515564,1.5838899198964682,0.7775322,5.5089335,unclassified_anomaly,False,False,True,True,False
140.78759,21.14053,48.0092,0.5957,0.0114,1834.948,-1.32,-0.47,anomaly,1.6813244691751594,3.2636237614311345,0.7771112,5.5057354,uss_diffuse,True,True,True,True,False
198.20473,23.23981,533.9646,389.8521,0.8015,2.19,1.048,-0.242,anomaly,2.727512465765878,0.34044411484011833,0.7768861,5.5040255,gps_candidate,False,False,True,True,False
170.05877,23.10365,733.8271,345.2487,0.4647,106.104,-0.768,-0.91,resolved_agn,2.8655937460723373,2.02573175661748,0.7768074,5.503428,unclassified_anomaly,False,False,False,False,True
136.95575,24.71611,806.5187,346.3355,0.4584,56.124,-0.606,-0.753,resolved_agn,2.906614441424497,1.749148615956129,0.7765025,5.501111,unclassified_anomaly,False,True,False,True,False
216.2946,59.04763,71.3165,0.541,0.0076,1974.259,-1.641,-1.942,anomaly,1.8531900211552335,3.2954041264958787,0.77601355,5.497397,uss_diffuse,True,False,False,False,True
122.04909,23.35143,966.8002,137.0214,0.1522,73.522,-0.917,-0.687,resolved_agn,2.985336731577242,1.8664173125395034,0.77533746,5.492261,remnant_candidate,False,True,False,True,False
143.36068,36.2607,742.0357,352.8652,0.4689,79.296,-0.644,-0.582,resolved_agn,2.8704248000769175,1.8992512803599506,0.7748252,5.4883695,unclassified_anomaly,False,False,True,True,False
199.97135,41.22936,980.0918,263.0838,0.2729,18.394,-0.849,-0.688,resolved_agn,2.9912667556580637,1.2646761821488246,0.77447575,5.485715,unclassified_anomaly,False,False,False,False,True
204.58927,56.12997,581.8113,559.1792,0.8946,3.873,1.342,0.077,anomaly,2.7647821519058633,0.5880474969860827,0.77442896,5.4853597,gps_candidate,False,True,True,True,False
237.95457,21.57351,773.7055,375.7036,0.4815,66.983,-0.713,-0.867,resolved_agn,2.888575684115142,1.8259645945963359,0.7727844,5.4728665,unclassified_anomaly,False,False,True,True,False
236.94126,34.46639,743.6585,331.0517,0.4542,30.772,-0.687,-0.581,resolved_agn,2.8713735462798944,1.4881557237657097,0.7724649,5.470439,unclassified_anomaly,False,True,True,True,False
220.30233,23.30763,779.6396,358.7985,0.4691,48.401,-0.588,-0.743,resolved_agn,2.891893889994978,1.6848543345782028,0.7722204,5.4685817,unclassified_anomaly,False,True,True,True,False
199.2521,33.49605,874.422,311.2847,0.3974,86.451,-0.662,-0.689,resolved_agn,2.9417210757010333,1.9367700212301855,0.7707087,5.457098,unclassified_anomaly,False,True,True,True,False
163.27514,46.84683,916.3969,278.5815,0.3405,110.743,-0.511,-0.568,resolved_agn,2.962083611382516,2.0443162842634903,0.7704897,5.4554343,unclassified_anomaly,False,False,True,True,False
229.60021,22.31744,934.0921,245.3072,0.2547,63.858,-0.598,-0.535,resolved_agn,2.9703896990885763,1.805215312534689,0.76974803,5.4498005,unclassified_anomaly,False,False,False,False,True
221.25131,54.2927,662.5871,19.1382,0.0276,1835.237,-1.586,-1.513,anomaly,2.8212429762888434,3.2636921564060635,0.768863,5.443077,uss_diffuse,True,True,True,True,False
174.91534,41.09736,1002.4109,246.4367,0.2375,26.926,-0.893,-0.763,resolved_agn,3.0010457804363284,1.4301718414562665,0.76877004,5.442371,unclassified_anomaly,False,False,True,True,False
178.07813,42.19943,775.798,14.1684,0.0204,1937.375,-1.373,-1.048,anomaly,2.889748655658362,3.287213691275638,0.76799726,5.4365005,uss_diffuse,True,False,False,False,True
173.44423,34.66275,857.191,226.7041,0.2412,107.807,-0.855,-1.198,resolved_agn,2.9330776025577796,2.0326469608755278,0.76763624,5.433758,unclassified_anomaly,False,False,True,True,False
240.3601,36.16092,38.1193,0.9326,0.0263,1923.819,-1.722,-1.35,anomaly,1.5811449169156957,3.2841642095942363,0.7671987,5.4304338,uss_diffuse,True,False,True,True,False
193.22658,21.63796,977.3746,202.7077,0.2093,94.513,-0.75,-0.869,resolved_agn,2.9900610483987453,1.9754915486146911,0.7666413,5.4262,unclassified_anomaly,False,True,True,True,False
210.80371,31.57925,795.8916,318.3308,0.3781,91.716,-0.835,-1.042,resolved_agn,2.9008539210948814,1.9624451056325989,0.76632917,5.4238286,unclassified_anomaly,False,False,True,True,False
154.44247,20.78423,910.3418,263.9121,0.3415,99.349,-0.77,-0.656,resolved_agn,2.95920448461031,1.9971635000651837,0.76621544,5.4229646,unclassified_anomaly,False,False,True,True,False
234.69837,62.52364,925.1502,150.8935,0.1427,90.651,-0.616,-0.853,resolved_agn,2.966212247047898,1.9573725992984494,0.76586825,5.420327,remnant_candidate,False,True,True,True,False
240.47351,33.75212,83.3697,1.8376,0.0252,1963.123,-1.78,-1.991,anomaly,1.9210082387217076,3.2929475112901603,0.7656875,5.4189544,uss_diffuse,True,True,True,True,False
210.85309,35.77024,957.1401,225.9822,0.2517,40.581,-0.544,-0.522,resolved_agn,2.9809755116573795,1.6083227447458954,0.7651887,5.415165,unclassified_anomaly,False,False,False,False,True
136.29106,40.99683,24.577,0.1657,0.0075,1975.672,-1.542,-1.128,anomaly,1.390528869479608,3.29571484490038,0.7640837,5.4067707,uss_diffuse,True,False,True,True,False
