source_id,type,mag_F115W,mag_F150W,mag_F200W,mag_F277W,mag_F356W,mag_F444W,F115W_F150W,F150W_F200W,F200W_F277W,F277W_F356W,F356W_F444W,lya_ew,continuum_slope,balmer_break,oiii_ew,ha_ew,photo_z,ra,dec,recon_error,error_sigma,jwst_class
9738,dropout,35.0,27.666,27.508,27.771,27.236,27.687,71.3344,0.1578,-0.2628,0.535,-0.4515,9.72,-1.641,0.529,216.87,0.0,10.008,187.57739,-43.26169,8.712512,5.464641,high_z_dropout_candidate
15629,anomaly,23.517,26.757,26.585,23.391,25.699,26.329,-3.2405,0.1722,3.1938,-2.3082,-0.6299,38.38,-0.581,2.981,201.37,6.11,4.633,56.38406,-14.14784,8.710346,5.463179,inverted_SED
30518,dropout,35.0,28.205,28.198,28.072,28.144,28.339,70.7947,0.0072,0.1256,-0.072,-0.1941,154.91,-1.786,0.446,132.72,0.0,8.969,257.23664,-5.54304,8.705643,5.4600043,ultra_high_z_candidate
12850,anomaly,25.803,26.604,26.491,23.533,26.385,23.151,-0.8009,0.1125,2.9577,-2.8515,3.2344,177.29,2.113,2.605,424.12,86.57,3.785,269.27253,-60.04135,8.703618,5.458637,extremely_red_object
6643,dropout,35.0,28.235,28.661,28.629,28.648,28.428,70.7647,-0.4257,0.0321,-0.0186,0.2192,125.83,-2.624,0.642,0.89,0.0,9.183,296.07117,61.67198,8.69992,5.456141,ultra_high_z_candidate
35504,anomaly,27.244,27.284,27.201,23.289,27.288,27.197,-0.0408,0.0835,3.9118,-3.999,0.0913,163.68,-1.268,0.943,448.48,148.65,14.537,101.55594,25.08725,8.699857,5.4560986,ultra_high_z_candidate
23864,anomaly,26.581,27.667,27.311,29.667,26.406,30.104,-1.0864,0.3559,-2.3554,3.2609,-3.6981,9.27,2.241,0.598,3.29,238.61,1.83,30.62953,17.7279,8.693402,5.451741,extremely_red_object
15409,anomaly,24.101,23.762,24.967,21.299,21.546,24.819,0.3395,-1.2057,3.6678,-0.2465,-3.2728,113.39,-0.032,1.327,229.11,83.44,12.687,184.15841,39.4878,8.693389,5.451732,ultra_high_z_candidate
37209,dropout,35.0,27.862,27.724,27.95,27.811,27.823,71.1376,0.138,-0.2255,0.1388,-0.0122,43.32,-1.792,0.552,623.36,0.0,9.17,28.47869,-85.31321,8.69193,5.4507475,high_z_dropout_candidate
680,dropout,35.0,28.12,28.219,27.625,28.289,28.1,70.8804,-0.0994,0.5937,-0.6635,0.1892,64.35,-2.382,0.313,10.41,0.0,9.88,246.52933,60.79298,8.676209,5.4401355,ultra_high_z_candidate
23902,dropout,35.0,27.942,26.82,27.07,26.509,26.795,71.0578,1.1221,-0.2495,0.5608,-0.2864,19.02,-2.008,0.509,50.68,0.0,10.609,272.82534,-14.93636,8.674666,5.439094,high_z_dropout_candidate
35883,anomaly,28.83,29.096,28.791,25.145,29.093,28.911,-0.266,0.3052,3.6459,-3.9483,0.1819,78.32,-1.549,3.63,396.53,14.68,6.722,335.12735,-44.71771,8.672601,5.4376993,unclassified
34479,dropout,35.0,29.598,26.424,26.947,26.448,26.539,69.4021,3.1734,-0.5228,0.4993,-0.091,20.17,-2.967,0.71,856.8,0.0,10.767,97.23162,56.69374,8.672428,5.437583,high_z_dropout_candidate
27343,dropout,35.0,27.908,28.093,27.385,27.914,27.786,71.0919,-0.1849,0.7082,-0.5295,0.1284,7.85,-2.407,0.433,103.77,0.0,10.149,111.3019,-14.65916,8.665092,5.432631,high_z_dropout_candidate
18037,dropout,35.0,28.169,26.946,26.828,26.947,27.278,70.8306,1.2231,0.1188,-0.1193,-0.3311,60.31,-2.973,0.452,9.02,0.0,11.595,114.11646,-20.59634,8.663449,5.431522,high_z_dropout_candidate
41047,dropout,35.0,27.592,27.773,27.649,27.706,27.725,71.4082,-0.1816,0.1248,-0.0571,-0.0195,10.35,-2.546,0.896,262.65,0.0,8.986,298.7383,47.32943,8.659363,5.4287634,high_z_dropout_candidate
227,dropout,35.0,35.0,26.855,26.515,26.728,26.731,0.0,72.1455,0.3398,-0.2129,-0.0037,38.3,-2.877,0.324,1374.33,0.0,13.115,10.80768,-9.98491,8.658873,5.4284325,high_z_dropout_candidate
5088,dropout,35.0,28.073,26.405,26.193,26.16,26.204,70.9269,1.6678,0.2125,0.0331,-0.044,21.91,-2.934,0.883,267.63,0.0,10.882,168.97543,-25.22789,8.652139,5.423887,high_z_dropout_candidate
33525,dropout,35.0,27.785,27.407,27.639,28.038,27.618,71.215,0.3779,-0.2319,-0.3986,0.4199,8.14,-1.522,0.995,229.71,0.0,10.187,239.30195,-53.00718,8.64878,5.4216194,high_z_dropout_candidate
4460,dropout,35.0,28.064,26.936,27.092,26.784,26.777,70.9362,1.1281,-0.1563,0.3079,0.0073,65.27,-2.787,0.586,37.15,0.0,11.902,0.89295,20.3692,8.640145,5.4157906,high_z_dropout_candidate
8787,dropout,35.0,28.283,26.807,26.276,26.55,26.412,70.7169,1.4765,0.5307,-0.2741,0.1383,67.29,-2.016,0.346,19.5,0.0,10.814,109.58404,84.65648,8.63479,5.412176,high_z_dropout_candidate
36431,dropout,35.0,27.937,27.909,27.377,28.078,27.642,71.0632,0.0278,0.532,-0.701,0.4363,16.87,-2.763,0.485,82.35,0.0,9.081,76.45921,71.44977,8.6327915,5.4108267,high_z_dropout_candidate
46756,anomaly,26.366,25.566,28.699,25.933,27.996,25.642,0.8006,-3.1328,2.7657,-2.0632,2.3541,0.82,-1.032,0.656,9.34,528.21,13.653,166.91677,-87.18425,8.612456,5.3970995,ultra_high_z_candidate
48419,dropout,35.0,28.712,26.596,26.242,25.973,26.094,70.2882,2.1161,0.3538,0.2693,-0.1213,45.12,-2.341,0.365,721.74,0.0,11.947,172.36721,50.74678,8.609989,5.395434,high_z_dropout_candidate
34694,dropout,35.0,27.763,27.179,27.695,27.464,27.612,71.2366,0.5843,-0.5156,0.2309,-0.1483,31.78,-2.22,0.607,187.12,0.0,9.159,250.96722,2.0589,8.609786,5.395297,high_z_dropout_candidate
31419,dropout,35.0,27.879,28.119,28.639,28.441,28.312,71.1211,-0.2406,-0.5193,0.1975,0.1296,26.91,-2.536,0.816,14.4,0.0,9.611,37.25232,-26.27158,8.599585,5.3884106,ultra_high_z_candidate
2178,dropout,35.0,27.813,27.72,27.562,27.671,28.093,71.1866,0.0937,0.1578,-0.1089,-0.4218,27.63,-1.963,0.823,458.44,0.0,9.697,180.82732,52.49534,8.591596,5.3830175,ultra_high_z_candidate
40496,anomaly,25.435,25.356,25.518,21.462,25.399,25.278,0.0793,-0.1623,4.0562,-3.9369,0.1209,190.87,-0.295,0.252,176.93,98.41,14.453,298.7684,-88.19097,8.58139,5.3761287,ultra_high_z_candidate
220,dropout,35.0,27.858,27.957,27.884,28.139,27.505,71.142,-0.0992,0.0733,-0.2551,0.634,42.55,-2.512,0.327,95.24,0.0,9.882,2.29646,86.10386,8.576478,5.3728127,high_z_dropout_candidate
43200,dropout,35.0,28.707,26.072,26.411,26.279,26.271,70.2934,2.6347,-0.3386,0.132,0.0077,51.49,-1.887,0.607,365.35,0.0,11.194,5.82774,55.48104,8.568185,5.367214,high_z_dropout_candidate
13243,dropout,35.0,28.822,26.116,26.074,26.571,26.376,70.178,2.7063,0.0416,-0.4972,0.1949,0.3,-1.679,0.789,341.93,0.0,11.885,139.39213,-53.15697,8.566576,5.3661284,high_z_dropout_candidate
20611,dropout,35.0,29.065,26.281,26.395,26.354,26.43,69.9347,2.7844,-0.1142,0.0409,-0.0756,110.41,-1.964,0.939,54.09,0.0,10.505,239.68847,83.60525,8.559084,5.3610706,high_z_dropout_candidate
49541,anomaly,23.115,23.346,23.267,23.208,20.825,23.243,-0.2315,0.0786,0.0595,2.3834,-2.4183,543.63,-1.271,2.991,44.56,30.97,7.54,16.70405,-10.89447,8.556934,5.3596196,extreme_emission_line
8065,dropout,35.0,27.714,27.508,27.672,27.798,27.632,71.2856,0.2065,-0.164,-0.1263,0.1658,16.27,-2.409,0.548,341.89,0.0,9.832,42.90796,24.90448,8.552732,5.3567834,high_z_dropout_candidate
23676,anomaly,24.113,23.875,24.084,24.099,20.29,24.056,0.2377,-0.2096,-0.015,3.8099,-3.7664,100.34,-0.228,3.441,450.2,174.07,6.603,29.34311,-65.84836,8.549876,5.354855,extreme_emission_line
39220,dropout,35.0,27.923,27.743,27.978,28.236,27.942,71.0771,0.1795,-0.2347,-0.2583,0.2942,30.77,-1.59,0.394,4.32,0.0,9.162,288.75913,80.25725,8.539298,5.3477144,high_z_dropout_candidate
19501,dropout,35.0,27.856,27.758,28.104,27.719,27.847,71.1444,0.0977,-0.3465,0.3854,-0.1279,8.32,-2.712,0.475,2.74,0.0,9.735,324.90528,79.09826,8.539269,5.3476954,high_z_dropout_candidate
33404,dropout,35.0,28.5,27.151,26.857,27.388,26.773,70.4998,1.3489,0.2947,-0.5317,0.6149,129.65,-2.062,0.594,123.39,0.0,11.97,72.11687,-0.5144,8.535316,5.345027,high_z_dropout_candidate
37043,anomaly,29.433,28.925,30.097,26.232,29.113,29.584,0.5082,-1.1716,3.8643,-2.8811,-0.4707,3.69,-1.704,2.818,33.26,75.48,13.156,344.68148,-55.37143,8.533404,5.343736,ultra_high_z_candidate
10288,dropout,35.0,28.452,26.255,26.024,26.361,26.333,70.5484,2.1962,0.2314,-0.3369,0.0284,27.24,-2.529,0.387,321.2,0.0,10.307,161.42226,-67.30431,8.528587,5.340484,high_z_dropout_candidate
20108,anomaly,29.019,30.015,26.662,29.568,27.271,26.8,-0.9961,3.3533,-2.9069,2.297,0.4712,107.54,2.376,1.795,158.36,877.41,1.59,323.54553,69.28986,8.522222,5.3361874,extremely_red_object
18000,dropout,35.0,27.744,27.798,28.071,27.685,27.62,71.2565,-0.0542,-0.2732,0.3861,0.0651,30.42,-2.765,0.901,455.88,0.0,9.203,317.34547,52.24298,8.5083,5.3267894,high_z_dropout_candidate
42818,dropout,35.0,27.938,27.502,27.828,27.97,28.064,71.0616,0.4361,-0.326,-0.1415,-0.0938,41.95,-2.161,0.773,39.0,0.0,9.427,336.92611,-19.97973,8.503338,5.32344,ultra_high_z_candidate
22423,dropout,35.0,27.81,27.604,27.928,28.084,27.467,71.1898,0.2066,-0.3248,-0.1558,0.6177,28.72,-2.42,0.927,410.74,0.0,9.007,286.06787,41.73924,8.503333,5.3234367,high_z_dropout_candidate
21324,dropout,35.0,29.423,29.268,29.612,29.853,29.972,69.5772,0.1545,-0.3441,-0.2406,-0.1191,264.7,-1.841,0.773,91.61,0.0,9.335,189.0143,20.89471,8.498167,5.319949,ultra_high_z_candidate
15426,dropout,35.0,27.75,27.946,27.692,27.872,27.593,71.2498,-0.1957,0.2539,-0.18,0.279,9.51,-2.848,0.811,148.24,0.0,9.02,81.5266,39.62071,8.488415,5.313366,high_z_dropout_candidate
16466,anomaly,28.235,28.539,28.444,28.446,24.386,28.369,-0.3049,0.0958,-0.0028,4.0604,-3.9826,24.87,-1.924,0.982,493.72,335.17,6.805,109.509,-85.21772,8.487402,5.3126826,extreme_emission_line
26600,anomaly,27.911,29.808,30.367,26.936,29.35,29.449,-1.8975,-0.5593,3.4311,-2.414,-0.0991,3.16,1.599,1.874,582.9,205.44,12.961,127.6551,12.37112,8.478851,5.3069105,ultra_high_z_candidate
27996,dropout,35.0,28.141,27.058,27.143,27.177,27.093,70.8589,1.0835,-0.0858,-0.0336,0.0844,53.4,-2.66,0.807,18.39,0.0,11.697,356.79417,-89.91865,8.46788,5.2995043,high_z_dropout_candidate
25903,anomaly,29.046,29.874,30.226,27.27,27.152,29.85,-0.8272,-0.3522,2.9553,0.1187,-2.6986,162.32,-1.267,1.316,79.52,869.78,11.326,5.32964,3.75727,8.455723,5.291298,ultra_high_z_candidate
36065,dropout,35.0,35.0,26.469,26.148,26.296,26.72,0.0,72.5315,0.3204,-0.148,-0.4234,7.29,-2.24,0.413,1261.27,0.0,13.797,219.69017,-81.73988,8.451341,5.2883396,high_z_dropout_candidate
3794,anomaly,25.98,25.82,25.929,25.744,21.887,25.968,0.1597,-0.1095,0.1857,3.8564,-4.0801,117.34,-1.817,2.193,431.16,80.19,10.514,183.07554,9.52626,8.447551,5.2857814,ultra_high_z_candidate
8714,dropout,35.0,28.165,26.585,26.737,26.816,26.571,70.8349,1.5804,-0.1518,-0.0791,0.2446,22.24,-2.28,0.848,261.9,0.0,11.836,99.36272,81.11022,8.447412,5.2856874,high_z_dropout_candidate
13052,anomaly,30.452,27.513,27.432,30.165,27.646,30.544,2.9385,0.0813,-2.7331,2.5192,-2.8981,41.14,-2.28,3.559,370.95,38.3,1.476,211.47177,75.2967,8.441577,5.281749,unclassified
17740,dropout,35.0,28.689,26.191,26.237,25.888,26.218,70.3106,2.4986,-0.0466,0.3493,-0.3304,36.4,-2.392,0.965,160.35,0.0,11.45,153.62275,-38.64551,8.441512,5.281705,high_z_dropout_candidate
18147,anomaly,27.442,27.519,27.763,27.617,23.863,27.622,-0.0769,-0.2439,0.1457,3.7542,-3.759,79.42,-1.096,2.831,99.85,38.61,14.823,302.76714,21.76467,8.44002,5.2806973,ultra_high_z_candidate
36948,anomaly,25.579,26.216,28.662,24.823,26.259,28.024,-0.6362,-2.4469,3.8397,-1.4362,-1.7653,51.15,1.731,2.372,191.7,74.44,5.556,40.11652,-6.40775,8.434611,5.2770467,extremely_red_object
9136,anomaly,27.025,30.083,30.451,27.958,29.945,27.082,-3.0579,-0.3685,2.4927,-1.9865,2.8633,31.78,2.564,2.889,39.0,10.26,10.308,152.83804,81.01231,8.426271,5.2714167,ultra_high_z_candidate
11181,dropout,35.0,27.82,27.596,27.872,27.697,27.629,71.1803,0.2238,-0.2756,0.1749,0.0674,6.19,-2.353,0.649,101.64,0.0,10.174,66.89904,79.76933,8.424396,5.2701507,high_z_dropout_candidate
28226,anomaly,28.702,29.122,26.594,29.367,25.763,26.043,-0.4202,2.5282,-2.7732,3.6041,-0.28,169.45,-2.208,2.524,9.76,312.65,3.674,132.00522,13.69972,8.412723,5.262271,extreme_emission_line
26127,dropout,35.0,28.921,26.021,26.447,25.971,25.906,70.0787,2.8998,-0.4251,0.4757,0.0647,1.03,-1.526,0.875,192.15,0.0,10.222,106.62254,-13.38189,8.41153,5.2614655,high_z_dropout_candidate
2269,dropout,35.0,27.952,27.859,27.767,27.676,28.081,71.0483,0.0931,0.0916,0.0905,-0.4042,31.06,-2.671,0.841,18.73,0.0,9.605,253.9379,-21.7908,8.411311,5.2613177,ultra_high_z_candidate
45519,anomaly,25.525,24.972,28.316,25.134,25.223,28.727,0.5532,-3.3444,3.182,-0.0885,-3.5042,133.21,2.905,3.529,1.26,101.62,6.79,167.7433,56.7693,8.409027,5.259776,extremely_red_object
48461,dropout,35.0,27.919,28.468,27.922,27.974,27.94,71.0812,-0.5492,0.5458,-0.0519,0.0337,35.66,-1.618,0.854,282.83,0.0,10.007,252.62317,-69.34367,8.40722,5.2585564,high_z_dropout_candidate
7204,dropout,35.0,28.752,28.639,29.104,28.795,28.8,70.2482,0.113,-0.4651,0.3087,-0.0051,10.79,-2.486,0.875,926.51,0.0,9.421,158.27494,44.79699,8.400873,5.254272,ultra_high_z_candidate
4381,anomaly,24.214,24.194,24.118,24.183,20.677,24.357,0.0206,0.0755,-0.0655,3.5066,-3.6797,97.47,-1.359,2.89,79.03,193.39,7.476,226.67714,-36.6777,8.38783,5.245467,unclassified
40023,dropout,35.0,29.232,26.101,26.78,26.171,26.337,69.7675,3.1319,-0.6793,0.6086,-0.1661,5.1,-2.968,0.742,458.97,0.0,10.832,209.75631,5.57144,8.385836,5.244121,high_z_dropout_candidate
18221,dropout,35.0,28.133,27.17,27.055,26.998,26.853,70.8672,0.9624,0.1156,0.0564,0.1454,68.6,-2.149,0.455,17.66,0.0,10.47,256.08966,9.71387,8.382484,5.2418585,high_z_dropout_candidate
41281,anomaly,23.928,27.463,26.762,23.906,27.231,26.374,-3.535,0.7019,2.8552,-3.3249,0.8575,49.39,1.315,0.885,159.09,185.99,1.588,271.40661,-43.1441,8.381435,5.2411504,extremely_red_object
46537,dropout,35.0,28.266,26.757,26.54,26.706,26.428,70.7336,1.5099,0.2161,-0.166,0.2787,47.84,-2.73,0.571,124.92,0.0,11.902,132.62859,-42.21323,8.3804,5.2404513,high_z_dropout_candidate
905,dropout,35.0,27.823,27.794,27.757,27.824,27.62,71.1768,0.0291,0.0368,-0.0668,0.2039,14.53,-1.684,0.605,95.98,0.0,8.964,212.16182,-64.42075,8.364953,5.2300243,high_z_dropout_candidate
8295,dropout,35.0,28.01,28.505,27.892,27.742,28.003,70.9899,-0.4944,0.6122,0.1505,-0.2609,45.3,-2.25,0.311,107.34,0.0,9.205,199.17929,58.06683,8.358979,5.2259917,ultra_high_z_candidate
2775,dropout,35.0,28.261,26.687,26.884,26.919,26.326,70.7394,1.5734,-0.1972,-0.0345,0.593,15.78,-2.274,0.576,113.91,0.0,11.093,298.60492,0.72337,8.335752,5.210312,high_z_dropout_candidate
6391,dropout,35.0,28.115,27.32,27.077,26.552,27.029,70.8853,0.7951,0.2425,0.5251,-0.4775,11.02,-2.138,0.728,539.57,0.0,11.798,266.14249,2.77247,8.330941,5.2070646,high_z_dropout_candidate
40152,dropout,35.0,28.257,26.981,26.556,27.058,26.79,70.7425,1.2766,0.425,-0.5022,0.2677,2.2,-1.725,0.948,479.08,0.0,10.566,333.31175,23.37775,8.327677,5.204861,high_z_dropout_candidate
14130,dropout,35.0,35.0,26.704,26.697,26.849,26.598,0.0,72.2962,0.0071,-0.1527,0.2514,27.83,-1.884,0.767,1315.37,0.0,13.059,225.03956,-62.83886,8.327367,5.204652,high_z_dropout_candidate
26214,dropout,35.0,28.056,28.073,28.281,28.62,28.311,70.9438,-0.0166,-0.2077,-0.3393,0.3086,24.09,-1.804,0.827,15.04,0.0,9.348,27.28681,-26.18193,8.3247,5.202852,ultra_high_z_candidate
29877,anomaly,26.04,28.478,27.833,25.489,27.699,24.837,-2.4382,0.6453,2.3434,-2.2101,2.8623,73.98,-0.078,0.465,78.77,275.62,9.935,149.12316,-50.47946,8.31026,5.193104,ultra_high_z_candidate
15890,dropout,35.0,28.406,26.815,26.599,26.863,27.184,70.5944,1.5908,0.2154,-0.2638,-0.3208,47.32,-2.515,0.809,504.96,0.0,10.735,313.21052,37.43951,8.300723,5.1866665,high_z_dropout_candidate
15111,dropout,35.0,28.592,26.685,27.1,26.949,26.991,70.4077,1.9072,-0.4151,0.1509,-0.0419,39.92,-2.058,0.48,613.61,0.0,11.07,24.32997,81.49554,8.290725,5.179917,high_z_dropout_candidate
11580,dropout,35.0,28.568,26.445,26.46,26.212,26.651,70.4321,2.1224,-0.015,0.2481,-0.4383,13.5,-2.462,0.905,90.33,0.0,11.115,180.76438,2.14204,8.289783,5.1792808,high_z_dropout_candidate
28695,dropout,35.0,28.848,26.351,26.912,26.44,26.366,70.1517,2.4977,-0.5611,0.4722,0.0731,7.21,-2.851,0.406,21.93,0.0,10.8,359.69302,72.69614,8.289507,5.179095,high_z_dropout_candidate
36247,anomaly,24.481,21.475,21.422,24.058,21.252,23.984,3.0053,0.0538,-2.6367,2.8064,-2.7317,149.53,-2.771,3.365,399.12,141.98,11.772,337.8822,-48.8019,8.288568,5.1784606,ultra_high_z_candidate
13437,dropout,35.0,28.106,27.938,27.469,27.904,27.909,70.8936,0.1682,0.4694,-0.4353,-0.0045,46.18,-2.199,0.876,70.35,0.0,9.909,165.48084,-50.91651,8.283328,5.174924,high_z_dropout_candidate
11294,dropout,35.0,28.415,26.735,26.434,26.389,26.667,70.585,1.6805,0.3007,0.0447,-0.2778,36.87,-2.579,0.317,71.47,0.0,11.984,139.12988,-22.36393,8.281924,5.1739764,high_z_dropout_candidate
24049,dropout,35.0,27.955,28.022,28.121,27.659,28.027,71.0453,-0.0676,-0.0991,0.462,-0.367,26.96,-1.841,0.402,94.39,0.0,9.905,101.4222,-7.96378,8.280518,5.1730266,ultra_high_z_candidate
8049,dropout,35.0,35.0,28.206,28.901,28.094,28.357,0.0,70.7936,-0.695,0.8072,-0.2631,25.81,-1.699,0.553,1476.99,0.0,11.991,122.33437,45.1183,8.272511,5.1676216,ultra_high_z_candidate
22903,dropout,35.0,28.764,26.413,25.977,26.333,26.063,70.236,2.3512,0.4362,-0.3561,0.27,0.25,-2.392,0.424,104.21,0.0,11.178,341.37749,-46.51554,8.26956,5.16563,high_z_dropout_candidate
46439,dropout,35.0,27.967,28.156,28.237,28.266,27.952,71.0329,-0.1886,-0.0815,-0.0288,0.3141,53.89,-2.658,0.908,160.96,0.0,10.013,336.98301,26.92181,8.267265,5.164081,high_z_dropout_candidate
6400,anomaly,28.192,25.39,25.136,27.677,24.666,28.084,2.8022,0.2538,-2.5406,3.0104,-3.4175,133.74,-1.71,1.084,373.04,106.21,12.497,133.95614,47.66565,8.257898,5.1577578,ultra_high_z_candidate
38638,anomaly,26.992,30.332,30.586,27.141,27.551,30.764,-3.3397,-0.2547,3.4455,-0.4101,-3.2134,147.24,1.855,2.854,241.17,191.04,4.322,288.43299,-65.50494,8.254456,5.1554337,extremely_red_object
34250,dropout,35.0,27.956,27.972,27.969,27.504,28.044,71.0442,-0.0163,0.0032,0.465,-0.54,49.52,-2.89,0.589,313.29,0.0,9.36,225.31071,-45.11185,8.247522,5.1507535,ultra_high_z_candidate
11532,dropout,35.0,28.01,28.019,28.202,28.366,28.536,70.9898,-0.009,-0.1832,-0.1633,-0.1707,21.13,-2.947,0.316,84.62,0.0,9.115,57.58432,34.38042,8.241498,5.146687,ultra_high_z_candidate
17363,dropout,35.0,28.116,27.879,28.325,28.079,28.448,70.8837,0.2377,-0.4461,0.2458,-0.3692,34.85,-1.631,0.667,34.58,0.0,10.054,98.92343,-22.62128,8.235218,5.1424475,ultra_high_z_candidate
21585,anomaly,27.52,23.849,24.928,27.469,24.116,26.898,3.6703,-1.0781,-2.5412,3.3531,-2.7828,82.63,1.876,1.578,405.02,104.39,7.853,248.94276,51.59397,8.229406,5.1385245,extremely_red_object
6668,anomaly,23.56,23.715,23.551,23.69,20.018,23.446,-0.1554,0.1642,-0.1394,3.6722,-3.4277,7.23,-1.567,2.51,215.32,130.19,11.527,248.80816,-79.62655,8.220757,5.1326857,ultra_high_z_candidate
44749,anomaly,27.325,27.144,24.602,27.875,28.234,24.492,0.1809,2.5424,-3.2728,-0.3594,3.7421,9.39,-2.155,1.085,169.24,111.51,7.819,132.89991,-32.59227,8.212477,5.127096,unclassified
10751,dropout,35.0,28.877,26.259,26.398,26.073,26.526,70.1229,2.618,-0.1386,0.3253,-0.4531,7.56,-1.635,0.978,260.41,0.0,11.904,107.37766,7.1349,8.201488,5.119678,high_z_dropout_candidate
24199,anomaly,25.356,22.027,22.291,25.124,23.229,23.091,3.3292,-0.2636,-2.8335,1.8952,0.1379,317.76,2.384,2.735,3.47,355.44,6.561,185.12896,60.56354,8.197945,5.1172867,extremely_red_object
3646,dropout,35.0,29.094,29.067,28.769,28.966,28.974,69.9061,0.0272,0.2975,-0.1966,-0.0084,51.06,-2.543,0.746,962.02,0.0,9.51,233.41873,82.15074,8.197932,5.117278,ultra_high_z_candidate
11321,dropout,35.0,29.056,26.301,26.795,26.449,26.263,69.9441,2.755,-0.494,0.3456,0.1867,32.83,-1.989,0.402,6.54,0.0,10.678,157.58557,-70.36104,8.197339,5.1168776,high_z_dropout_candidate
41317,anomaly,27.434,28.145,25.538,28.621,26.188,28.722,-0.7115,2.6071,-3.0827,2.433,-2.5342,18.9,0.571,0.965,263.84,55.15,7.516,55.04607,33.85796,8.186596,5.109626,extremely_red_object
14605,dropout,35.0,28.06,27.518,27.951,28.008,27.747,70.9401,0.5421,-0.4335,-0.0571,0.2616,4.15,-2.533,0.499,63.99,0.0,9.615,299.106,-49.83392,8.184921,5.108495,high_z_dropout_candidate
39285,anomaly,27.289,27.265,27.364,23.63,27.532,27.523,0.0241,-0.0995,3.7345,-3.9019,0.0088,107.7,-1.184,3.66,209.06,472.22,9.06,250.54221,82.69323,8.181343,5.1060796,ultra_high_z_candidate
3407,dropout,35.0,28.113,28.072,28.303,28.138,28.332,70.8866,0.0413,-0.2313,0.1651,-0.1935,73.08,-1.746,0.528,81.25,0.0,9.024,305.47309,-21.37125,8.178332,5.1040473,ultra_high_z_candidate
23781,anomaly,25.612,28.782,25.144,28.513,28.669,25.125,-3.17,3.6382,-3.3694,-0.1554,3.5436,13.37,1.658,2.943,204.44,104.79,6.843,83.43843,81.40012,8.17793,5.1037755,extremely_red_object
38105,dropout,35.0,29.67,26.239,26.771,26.627,26.732,69.3299,3.4306,-0.5314,0.1443,-0.1054,111.39,-1.608,0.645,270.65,0.0,10.665,15.61255,-53.70143,8.176917,5.103092,high_z_dropout_candidate
2695,anomaly,24.296,24.369,24.393,20.824,24.252,24.419,-0.073,-0.0241,3.5688,-3.4279,-0.1669,59.01,-1.617,2.03,559.79,54.26,3.639,7.07277,34.87162,8.174324,5.1013417,extreme_emission_line
15527,dropout,35.0,28.04,27.99,27.965,27.95,28.247,70.9603,0.0497,0.0254,0.0144,-0.2966,58.0,-2.981,0.894,269.86,0.0,10.199,207.51954,-13.26957,8.164726,5.094863,ultra_high_z_candidate
5628,dropout,35.0,28.332,28.963,28.958,28.431,28.555,70.6676,-0.6304,0.0048,0.5265,-0.1238,99.29,-2.12,0.88,194.59,0.0,10.136,231.6492,75.5075,8.156106,5.0890436,ultra_high_z_candidate
18341,anomaly,29.315,27.308,26.919,30.614,27.476,28.006,2.0065,0.3897,-3.6953,3.1379,-0.5302,46.5,-1.304,2.779,377.17,84.47,13.898,160.84011,33.22724,8.151644,5.0860314,ultra_high_z_candidate
4,dropout,35.0,29.024,26.359,26.67,26.906,26.591,69.9755,2.6657,-0.3115,-0.2353,0.3148,36.98,-2.359,0.318,34.25,0.0,10.25,11.31451,24.55387,8.1406145,5.078586,high_z_dropout_candidate
47153,dropout,35.0,28.183,28.141,28.268,28.151,27.963,70.8171,0.0418,-0.1267,0.1167,0.1884,75.93,-2.016,0.765,26.84,0.0,9.897,194.82597,70.05477,8.138482,5.077147,high_z_dropout_candidate
891,anomaly,25.24,23.235,26.394,23.292,25.859,23.069,2.0049,-3.1587,3.1015,-2.567,2.7903,279.22,-2.563,1.943,557.47,17.04,2.659,341.96493,-70.34452,8.120757,5.0651817,blue_excess_source
48871,dropout,35.0,28.066,28.483,28.475,28.464,28.53,70.9336,-0.4165,0.0084,0.0108,-0.0663,27.96,-2.096,0.684,112.08,0.0,9.55,248.69174,77.73387,8.115213,5.0614395,ultra_high_z_candidate
33463,anomaly,26.067,26.607,27.42,23.905,26.518,26.304,-0.5396,-0.8129,3.5152,-2.6132,0.2144,6.55,2.146,0.456,216.66,128.85,2.414,183.3978,-10.43283,8.107014,5.0559044,extremely_red_object
32768,dropout,35.0,28.391,28.535,28.599,28.773,28.534,70.6088,-0.1435,-0.0642,-0.1744,0.2393,98.86,-2.803,0.702,32.38,0.0,9.639,281.37676,58.81765,8.102179,5.0526404,ultra_high_z_candidate
45824,dropout,35.0,28.063,27.209,26.816,26.924,26.878,70.9373,0.8538,0.393,-0.1083,0.0461,0.4,-1.673,0.699,290.53,0.0,10.349,152.25934,-2.68256,8.101634,5.052273,high_z_dropout_candidate
17638,dropout,35.0,28.09,27.911,27.797,28.012,28.286,70.9104,0.1788,0.1134,-0.2148,-0.2737,44.94,-2.73,0.543,218.18,0.0,9.902,356.01883,77.11332,8.06992,5.0308642,ultra_high_z_candidate
35384,dropout,35.0,28.434,28.102,28.652,28.746,28.125,70.5661,0.3314,-0.5494,-0.094,0.6206,89.68,-1.786,0.933,22.08,0.0,9.428,144.3659,66.00397,8.066406,5.0284925,ultra_high_z_candidate
